"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2021-05-27;5887119;5306336
2021-05-26;5877419;5205242
2021-05-25;5877419;5117320
2021-05-24;5829449;5057248
2021-05-23;5829449;5004918
2021-05-22;5829449;4936223
2021-05-21;5829449;4851067
