date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,2044579,
2020-12-15,Région,RSS06,06 - Montréal,375,0,0,0,522,0,0,0,375,522,0,,0,0,0,0,2044579,
2020-12-16,Région,RSS06,06 - Montréal,320,0,0,0,842,0,0,0,320,842,0,,0,0,0,0,2044579,
2020-12-17,Région,RSS06,06 - Montréal,290,0,0,0,1132,0,0,0,290,1132,0,,0,0,0,0,2044579,
2020-12-18,Région,RSS06,06 - Montréal,144,0,0,0,1276,0,0,0,144,1276,0,,0,0,0,0,2044579,
2020-12-19,Région,RSS06,06 - Montréal,83,0,0,0,1359,0,0,0,83,1359,0,,0,0,0,0,2044579,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,0,1439,0,0,0,80,1439,0,,0,0,0,0,2044579,
2020-12-21,Région,RSS06,06 - Montréal,320,0,0,0,1759,0,0,0,320,1759,0,,0,0,0,0,2044579,
2020-12-22,Région,RSS06,06 - Montréal,583,0,0,0,2342,0,0,0,583,2342,0,,0,0,0,0,2044579,
2020-12-23,Région,RSS06,06 - Montréal,490,0,0,0,2832,0,0,0,490,2832,0,,0,0,0,0,2044579,
2020-12-24,Région,RSS06,06 - Montréal,184,0,0,0,3016,0,0,0,184,3016,0,,0,0,0,0,2044579,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3016,0,0,0,0,3016,0,,0,0,0,0,2044579,
2020-12-26,Région,RSS06,06 - Montréal,222,0,0,0,3238,0,0,0,222,3238,0,,0,0,0,0,2044579,
2020-12-27,Région,RSS06,06 - Montréal,202,0,0,0,3440,0,0,0,202,3440,0,,0,0,0,0,2044579,
2020-12-28,Région,RSS06,06 - Montréal,598,0,0,0,4038,0,0,0,598,4038,0,,0,0,0,0,2044579,
2020-12-29,Région,RSS06,06 - Montréal,565,0,0,0,4603,0,0,0,565,4603,0,,0,0,0,0,2044579,
2020-12-30,Région,RSS06,06 - Montréal,587,0,0,0,5190,0,0,0,587,5190,0,,0,0,0,0,2044579,
2020-12-31,Région,RSS06,06 - Montréal,31,0,0,0,5221,0,0,0,31,5221,0,,0,0,0,0,2044579,
2021-01-01,Région,RSS06,06 - Montréal,4,0,0,0,5225,0,0,0,4,5225,0,,0,0,0,0,2044579,
2021-01-02,Région,RSS06,06 - Montréal,13,0,0,0,5238,0,0,0,13,5238,0.0000489098,,0,1,0,0,2044579,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,0,5252,0,0,0,14,5252,0.0000489098,,0,1,0,0,2044579,
2021-01-04,Région,RSS06,06 - Montréal,569,4,0,0,5821,4,0,0,573,5825,0.0000489098,,0,1,0,0,2044579,
2021-01-05,Région,RSS06,06 - Montréal,1898,6,0,0,7719,10,0,0,1904,7729,0.0000489098,,0,1,0,0,2044579,
2021-01-06,Région,RSS06,06 - Montréal,2743,7,0,0,10462,17,0,0,2750,10479,0.0000978196,,0,2,0,0,2044579,
2021-01-07,Région,RSS06,06 - Montréal,4131,0,0,0,14593,17,0,0,4131,14610,0.0001956393,,0,4,0,0,2044579,
2021-01-08,Région,RSS06,06 - Montréal,3798,4,0,0,18391,21,0,0,3802,18412,0.0001956393,,0,4,0,0,2044579,
2021-01-09,Région,RSS06,06 - Montréal,2042,0,0,0,20433,21,0,0,2042,20454,0.0001956393,,0,4,0,0,2044579,
2021-01-10,Région,RSS06,06 - Montréal,1414,1,0,0,21847,22,0,0,1415,21869,0.0001956393,,0,4,0,0,2044579,
2021-01-11,Région,RSS06,06 - Montréal,1611,2,0,0,23458,24,0,0,1613,23482,0.0002445491,,0,5,0,0,2044579,
2021-01-12,Région,RSS06,06 - Montréal,1098,1,0,0,24556,25,0,0,1099,24581,0.0002445491,,0,5,0,0,2044579,
2021-01-13,Région,RSS06,06 - Montréal,1294,0,0,0,25850,25,0,0,1294,25875,0.0002445491,,0,5,0,0,2044579,
2021-01-14,Région,RSS06,06 - Montréal,1904,1,0,0,27754,26,0,0,1905,27780,0.0002445491,,0,5,0,0,2044579,
2021-01-15,Région,RSS06,06 - Montréal,1776,1,0,0,29530,27,0,0,1777,29557,0.0002934589,,0,6,0,0,2044579,
2021-01-16,Région,RSS06,06 - Montréal,1149,1,0,0,30679,28,0,0,1150,30707,0.0002934589,,0,6,0,0,2044579,
2021-01-17,Région,RSS06,06 - Montréal,958,0,0,0,31637,28,0,0,958,31665,0.0002934589,,0,6,0,0,2044579,
2021-01-18,Région,RSS06,06 - Montréal,1096,7,0,0,32733,35,0,0,1103,32768,0.0003423688,,0,7,0,0,2044579,
2021-01-19,Région,RSS06,06 - Montréal,1307,0,0,0,34040,35,0,0,1307,34075,0.0003912786,,0,8,0,0,2044579,
2021-01-20,Région,RSS06,06 - Montréal,1590,1,0,0,35630,36,0,0,1591,35666,0.0004401884,,0,9,0,0,2044579,
2021-01-21,Région,RSS06,06 - Montréal,1973,5,0,0,37603,41,0,0,1978,37644,0.0005869179,,0,12,0,0,2044579,
2021-01-22,Région,RSS06,06 - Montréal,2214,4,0,0,39817,45,0,0,2218,39862,0.0006358277,,0,13,0,0,2044579,
2021-01-23,Région,RSS06,06 - Montréal,1268,3,0,0,41085,48,0,0,1271,41133,0.0006847375,,0,14,0,0,2044579,
2021-01-24,Région,RSS06,06 - Montréal,389,1,0,0,41474,49,0,0,390,41523,0.0006847375,,0,14,0,0,2044579,
2021-01-25,Région,RSS06,06 - Montréal,637,3,0,0,42111,52,0,0,640,42163,0.000831467,,0,17,0,0,2044579,
2021-01-26,Région,RSS06,06 - Montréal,771,21,0,0,42882,73,0,0,792,42955,0.0010271063,,0,21,0,0,2044579,
2021-01-27,Région,RSS06,06 - Montréal,703,7,0,0,43585,80,0,0,710,43665,0.0012227456,,0,25,0,0,2044579,
2021-01-28,Région,RSS06,06 - Montréal,858,19,0,0,44443,99,0,0,877,44542,0.0013694751,,0,28,0,0,2044579,
2021-01-29,Région,RSS06,06 - Montréal,205,12,0,0,44648,111,0,0,217,44759,0.001662934,,0,34,0,0,2044579,
2021-01-30,Région,RSS06,06 - Montréal,33,27,0,0,44681,138,0,0,60,44819,0.0020053028,,0,41,0,0,2044579,
2021-01-31,Région,RSS06,06 - Montréal,7,7,0,0,44688,145,0,0,14,44833,0.0022009421,,0,45,0,0,2044579,
2021-02-01,Région,RSS06,06 - Montréal,19,15,0,0,44707,160,0,0,34,44867,0.0025922207,,0,53,0,0,2044579,
2021-02-02,Région,RSS06,06 - Montréal,74,46,0,0,44781,206,0,0,120,44987,0.0031302288,,0,64,0,0,2044579,
2021-02-03,Région,RSS06,06 - Montréal,2208,33,0,0,46989,239,0,0,2241,47228,0.0032280484,,0,66,0,0,2044579,
2021-02-04,Région,RSS06,06 - Montréal,3394,18,0,0,50383,257,0,0,3412,50640,0.003619327,,0,74,0,0,2044579,
2021-02-05,Région,RSS06,06 - Montréal,3435,31,0,0,53818,288,0,0,3466,54106,0.0040106056,,0,82,0,0,2044579,
2021-02-06,Région,RSS06,06 - Montréal,1489,11,0,0,55307,299,0,0,1500,55606,0.0041084253,,0,84,0,0,2044579,
2021-02-07,Région,RSS06,06 - Montréal,459,3,0,0,55766,302,0,0,462,56068,0.0043529744,,0,89,0,0,2044579,
2021-02-08,Région,RSS06,06 - Montréal,1138,25,0,0,56904,327,0,0,1163,57231,0.0048909824,,0,100,0,0,2044579,
2021-02-09,Région,RSS06,06 - Montréal,533,13,0,0,57437,340,0,0,546,57777,0.0051355316,,0,105,0,0,2044579,
2021-02-10,Région,RSS06,06 - Montréal,1157,20,0,0,58594,360,0,0,1177,58954,0.0054779003,,0,112,0,0,2044579,
2021-02-11,Région,RSS06,06 - Montréal,1792,23,0,0,60386,383,0,0,1815,60769,0.0061626379,,0,126,0,0,2044579,
2021-02-12,Région,RSS06,06 - Montréal,1838,19,0,0,62224,402,0,0,1857,62626,0.0066517361,,0,136,0,0,2044579,
2021-02-13,Région,RSS06,06 - Montréal,77,6,0,0,62301,408,0,0,83,62709,0.006700646,,0,137,0,0,2044579,
2021-02-14,Région,RSS06,06 - Montréal,54,5,0,0,62355,413,0,0,59,62768,0.0067984656,,0,139,0,0,2044579,
2021-02-15,Région,RSS06,06 - Montréal,832,16,0,0,63187,429,0,0,848,63616,0.0069451951,,0,142,0,0,2044579,
2021-02-16,Région,RSS06,06 - Montréal,166,20,0,0,63353,449,0,0,186,63802,0.0072875638,,0,149,0,0,2044579,
2021-02-17,Région,RSS06,06 - Montréal,413,11,0,0,63766,460,0,0,424,64226,0.0074832031,,0,153,0,0,2044579,
2021-02-18,Région,RSS06,06 - Montréal,2422,17,0,0,66188,477,0,0,2439,66665,0.0077277523,,0,158,0,0,2044579,
2021-02-19,Région,RSS06,06 - Montréal,3911,8,0,0,70099,485,0,0,3919,70584,0.0083146702,,0,170,0,0,2044579,
2021-02-20,Région,RSS06,06 - Montréal,2547,6,0,0,72646,491,0,0,2553,73137,0.0084124898,,0,172,0,0,2044579,
2021-02-21,Région,RSS06,06 - Montréal,1940,6,0,0,74586,497,0,0,1946,75083,0.0086081291,,0,176,0,0,2044579,
2021-02-22,Région,RSS06,06 - Montréal,2174,20,0,0,76760,517,0,0,2194,77277,0.0088526782,,0,181,0,0,2044579,
2021-02-23,Région,RSS06,06 - Montréal,1606,21,0,0,78366,538,0,0,1627,78904,0.0092928666,,0,190,0,0,2044579,
