date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,293,0,0,293,0,0,293,293,0.0027301112,0.0,0.0005111698,235.0,0.0,235.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1173,0,0,1466,0,0,1173,1466,0.0155674426,0.0,0.0016032142,1105.0,0.0,1340.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,949,0,0,2415,0,0,949,2415,0.0268364122,0.0,0.0024048214,970.0,0.0,2310.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,904,0,0,3319,0,0,904,3319,0.037640682,0.0,0.003078636,930.0,0.0,3240.0,0.0,697.0
2020-12-18,Région,RSS99,Ensemble du Québec,725,0,0,4044,0,0,725,4044,0.0465048303,0.0,0.0040661231,763.0,0.0,4003.0,0.0,728.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,4762,0,0,718,4762,0.0549158963,0.0,0.0047980252,724.0,0.0,4727.0,0.0,849.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,4876,0,0,114,4876,0.0563913181,0.0,0.0049722876,127.0,0.0,4854.0,0.0,1251.0
2020-12-21,Région,RSS99,Ensemble du Québec,511,0,0,5387,0,0,511,5387,0.0622581528,0.0,0.0059481572,505.0,0.0,5359.0,0.0,1554.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,7412,0,0,2025,7412,0.0833787577,0.0,0.009375318,1818.0,0.0,7177.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3761,0,0,11173,0,0,3761,11173,0.1262473123,0.0,0.0139293759,3690.0,0.0,10867.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,0,14198,0,0,3025,14198,0.1601820136,0.0,0.0166943395,2921.0,0.0,13788.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,14198,0,0,0,14198,0.1603214235,0.0,0.0166943395,12.0,0.0,13800.0,0.0,2392.0
2020-12-26,Région,RSS99,Ensemble du Québec,3133,0,0,17331,0,0,3133,17331,0.1961033065,0.0,0.0200866479,3080.0,0.0,16880.0,0.0,2440.0
2020-12-27,Région,RSS99,Ensemble du Québec,2284,0,0,19615,0,0,2284,19615,0.2228700137,0.0,0.0226889667,2304.0,0.0,19184.0,0.0,2340.0
2020-12-28,Région,RSS99,Ensemble du Québec,2515,1,0,22130,1,0,2516,22131,0.2525178596,0.0,0.0260928926,2552.0,0.0,21736.0,0.0,1958.0
2020-12-29,Région,RSS99,Ensemble du Québec,2359,0,0,24489,1,0,2359,24490,0.2809458685,0.0,0.0288578562,2447.0,0.0,24183.0,0.0,1959.0
2020-12-30,Région,RSS99,Ensemble du Québec,3066,0,0,27555,1,0,3066,27556,0.3174596536,0.0,0.0326335419,3143.0,0.0,27326.0,0.0,1602.0
2020-12-31,Région,RSS99,Ensemble du Québec,345,0,0,27900,1,0,345,27901,0.3221531214,0.0,0.0327845694,404.0,0.0,27730.0,0.0,1497.0
2021-01-01,Région,RSS99,Ensemble du Québec,11,0,0,27911,1,0,11,27912,0.3230709034,0.0,0.0328078044,79.0,0.0,27809.0,0.0,1535.0
2021-01-02,Région,RSS99,Ensemble du Québec,635,0,0,28546,1,0,635,28547,0.3312263845,0.0,0.033597794,702.0,0.0,28511.0,0.0,2052.0
2021-01-03,Région,RSS99,Ensemble du Québec,1546,0,0,30092,1,0,1546,30093,0.350151283,0.0,0.0351080683,1629.0,0.0,30140.0,0.0,3151.0
2021-01-04,Région,RSS99,Ensemble du Québec,2784,0,0,32876,1,0,2784,32877,0.3826802675,1.16175e-05,0.0390580164,2800.0,1.0,32940.0,1.0,5070.0
2021-01-05,Région,RSS99,Ensemble du Québec,5977,1,0,38853,2,0,5978,38855,0.448760576,0.0001045575,0.0485262744,5688.0,8.0,38628.0,9.0,6983.0
2021-01-06,Région,RSS99,Ensemble du Québec,10758,1,0,49611,3,0,10759,49614,0.5674332819,0.0003485248,0.060852436,10215.0,21.0,48843.0,30.0,8149.0
2021-01-07,Région,RSS99,Ensemble du Québec,13779,1,0,63390,4,0,13780,63394,0.7132676898,0.0006621972,0.0810204064,12553.0,27.0,61396.0,57.0,8941.0
2021-01-08,Région,RSS99,Ensemble du Québec,13400,2,0,76790,6,0,13402,76796,0.8592531252,0.000987487,0.0976566584,12566.0,28.0,73962.0,85.0,9598.0
2021-01-09,Région,RSS99,Ensemble du Québec,8792,1,0,85582,7,0,8793,85589,0.9575603633,0.0011152795,0.1072991788,8462.0,11.0,82424.0,96.0,9891.0
2021-01-10,Région,RSS99,Ensemble du Québec,7088,2,0,92670,9,0,7090,92679,1.0381973924,0.0011733669,0.1136655658,6941.0,5.0,89365.0,101.0,9665.0
