Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;12;201;149,7;3231;2406,8;0;;372;277,1
Anjou;< 5;84;196,3;1002;2341,3;0;;49;114,5
Baie D'urfé;< 5;< 5;n.p.;37;967,8;0;;< 5;n.p.
Beaconsfield;< 5;16;* 82,8;107;553,7;0;;8;n.p.
Côte-des-Neiges–Notre-Dame-de-Grâce;32;377;226,4;3539;2125,3;< 5;n.p.;274;164,5
Côte-Saint-Luc;14;111;342,1;905;2789,1;0;;62;191,1
Dollard-des-Ormeaux;11;85;173,8;712;1456,1;< 5;n.p.;89;182
Dorval;-1;19;* 100,1;309;1628;0;;61;321,4
Hampstead;0;6;n.p.;117;1677,9;0;;< 5;n.p.
Kirkland;< 5;28;* 139;202;1002,4;0;;27;* 134
Lachine;< 5;75;168,6;864;1942,1;0;;108;242,8
LaSalle;9;111;144,4;1675;2179,5;0;;185;240,7
L'Île-Bizard–Sainte-Geneviève;0;8;n.p.;280;1520,7;0;;49;266,1
Mercier–Hochelaga-Maisonneuve;16;184;135,3;3268;2402,5;< 5;n.p.;389;286
Montréal Est;< 5;5;n.p.;65;1688,3;0;;< 5;n.p.
Montréal-Nord;7;208;246,9;3447;4092,2;< 5;n.p.;253;300,4
Montréal-Ouest;< 5;< 5;n.p.;43;851,5;0;;< 5;n.p.
Mont-Royal;< 5;39;192,3;458;2258,8;0;;90;443,9
Outremont;0;26;* 108,5;559;2333,6;0;;11;* 45,9
Pierrefonds–Roxboro;6;135;194,8;906;1307,4;< 5;n.p.;39;56,3
Plateau Mont-Royal;5;89;85,6;1661;1597,1;0;;129;124
Pointe-Claire;0;17;* 54,2;282;898,7;0;;32;* 102
Rivière-des-Prairies–Pointe-aux-Trembles;15;172;161,1;2911;2727,1;< 5;n.p.;253;237
Rosemont–La Petite Patrie;14;223;159,8;2482;1778,1;< 5;n.p.;240;171,9
Sainte-Anne-de-Bellevue;0;< 5;n.p.;25;* 504,2;0;;< 5;n.p.
Saint-Laurent;22;252;255;1880;1902,3;< 5;n.p.;105;106,2
Saint-Léonard;10;177;226;1781;2274,4;0;;52;66,4
Senneville;< 5;< 5;n.p.;7;n.p.;0;;0;
Sud-Ouest;12;110;140,8;1464;1873,3;< 5;n.p.;180;230,3
Verdun;7;91;131,4;1300;1877,8;< 5;n.p.;166;239,8
Ville-Marie;8;152;170,5;1772;1987,2;< 5;n.p.;83;93,1
Villeray–Saint-Michel–Parc-Extension;28;348;241,9;3399;2362,8;< 5;n.p.;133;92,5
Westmount;< 5;18;* 88,6;272;1339,1;< 5;n.p.;37;182,2
Territoire à confirmer;-4;59;;932;;0;;37;
Total à Montréal;245;3435;166,3;41894;2028,1;20;*1;3526;170,7
