No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,108,24,20780,      519.73,      115.50
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,219,n.d.,34800,      629.31,n.d.
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,71,n.d.,19117,      371.40,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,26,5,8529,      304.84,       58.62
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,501,26,57630,      869.34,       45.12
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,62,n.d.,17978,      344.87,n.d.
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,205,n.d.,20726,      989.10,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,35,n.d.,17514,      199.84,n.d.
01,01 - Bas-Saint-Laurent,,Total,1232,69,197074,      625.15,       35.01
02,02 - Saguenay–Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,204,20,31078,      656.41,       64.35
02,02 - Saguenay–Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,420,97,25064,     1675.71,      387.01
02,02 - Saguenay–Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2162,103,52298,     4134.00,      196.95
02,02 - Saguenay–Lac-Saint-Jean,0214,0214 - RLS de Jonquière,1697,144,67417,     2517.17,      213.60
02,02 - Saguenay–Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2503,224,79201,     3160.31,      282.82
02,02 - Saguenay–Lac-Saint-Jean,0216,0216 - RLS de La Baie,516,51,22574,     2285.82,      225.92
02,02 - Saguenay–Lac-Saint-Jean,,Total,7546,645,277632,     2717.99,      232.32
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1073,111,54895,     1954.64,      202.20
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,7955,1091,321016,     2478.07,      339.86
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,7691,955,351429,     2188.49,      271.75
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,430,31,28119,     1529.22,      110.25
03,03 - Capitale-Nationale,,Total,17314,2208,755459,     2291.85,      292.27
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,127,33,15020,      845.54,      219.71
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,350,12,25562,     1369.22,       46.94
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,474,14,22961,     2064.37,       60.97
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1154,113,64641,     1785.24,      174.81
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,2859,165,143422,     1993.42,      115.05
