date,Regroupement,Croisement,Nom,cas_cum_lab_n,cas_cum_epi_n,cases,cas_cum_tot_t,cas_quo_tot_t,cas_quo_lab_n,cas_quo_epi_n,new_cases,active_cases,act_cum_tot_t,cas_quo_tot_m,cas_quo_tot_tm,recovered,new_recovered,deaths,dec_cum_tot_t,dec_quo_tot_t,deaths_chsld,deaths_psr,deaths_home,deaths_other,new_deaths,dec_quo_chs_n,dec_quo_rpa_n,dec_quo_dom_n,dec_quo_aut_n,dec_quo_tot_m,dec_quo_tot_tm,hos_cum_reg_n,hos_cum_si_n,hos_cum_tot_n,hos_cum_tot_t,hos_quo_tot_t,hos_quo_reg_n,hos_quo_si_n,hos_quo_tot_n,hos_quo_tot_m,hos_act_reg_n,hos_act_si_n,hos_act_tot_n,psi_cum_tes_n,psi_cum_pos_n,negative_tests,psi_cum_adm_n,psi_quo_pos_n,new_negative_tests,psi_quo_tes_n,psi_quo_pos_t,psi_heb_pos_t
2020-11-27,Région,RSS99,Ensemble du Québec,131476,7821,139297,1626.26,14.9,1261,11,1272,11759,137.71,1328.29,15.56,118867,1171,7072,82.56,0.3,4516,1265,933,358,26,9,11,5,1,31.0,0.36,9870.0,2058.0,11928.0,139.26,1.12,87.0,9.0,96.0,86.57,585.0,93.0,678.0,2118852,132308,1986544,3635021,1411,26920,28331,4.98,4.89
2020-11-28,Région,RSS99,Ensemble du Québec,132890,7836,140726,1642.95,16.73,1414,15,1429,12096,141.65,1369.29,16.04,119927,1060,7102,82.91,0.35,4531,1272,938,361,30,15,7,5,3,28.86,0.34,9934.0,2072.0,12006.0,140.17,0.91,64.0,14.0,78.0,88.57,573.0,92.0,665.0,2127686,133582,1994104,3660593,1274,24298,25572,4.98,4.89
2020-11-29,Région,RSS99,Ensemble du Québec,134254,7855,142109,1659.09,16.2,1364,19,1383,12357,144.71,1392.57,16.31,121015,1088,7135,83.3,0.39,4539,1288,947,361,33,8,16,9,0,29.57,0.35,9987.0,2083.0,12070.0,140.91,0.75,53.0,11.0,64.0,87.71,599.0,94.0,693.0,2136879,134826,2002053,3681834,1244,19997,21241,5.86,5.34
2020-11-30,Région,RSS99,Ensemble du Québec,135498,7877,143375,1673.87,14.83,1244,22,1266,12635,147.97,1416.57,16.59,121961,946,7166,83.66,0.36,4556,1298,951,361,31,17,10,4,0,31.0,0.36,10070.0,2090.0,12160.0,141.97,1.05,83.0,7.0,90.0,87.29,622.0,98.0,720.0,2146038,136235,2009803,3703358,1409,20115,21524,6.55,5.34
2020-12-01,Région,RSS99,Ensemble du Québec,137001,7892,144893,1691.59,17.78,1503,15,1518,13097,153.38,1487.14,17.42,122978,1017,7190,83.94,0.28,4563,1304,961,362,24,7,6,10,1,32.57,0.38,10157.0,2106.0,12263.0,143.17,1.21,87.0,16.0,103.0,85.71,641.0,99.0,740.0,2157495,137819,2019676,3734876,1584,29934,31518,5.03,5.34
2020-12-02,Région,RSS99,Ensemble du Québec,138529,7909,146438,1709.63,18.09,1528,17,1545,13605,159.33,1517.57,17.77,123975,997,7224,84.34,0.4,4580,1313,967,364,34,17,9,6,2,33.43,0.39,10230.0,2119.0,12349.0,144.17,1.01,73.0,13.0,86.0,87.0,639.0,99.0,738.0,2168869,139426,2029443,3766293,1607,29810,31417,5.12,5.34
2020-12-03,Région,RSS99,Ensemble du Québec,140012,7929,147941,1727.18,17.6,1483,20,1503,13846,162.15,1539.43,18.03,125191,1216,7263,84.79,0.46,4597,1323,978,365,39,17,10,11,1,32.86,0.38,10314.0,2129.0,12443.0,145.27,1.1,84.0,10.0,94.0,88.43,665.0,97.0,762.0,2181157,141135,2040022,3801329,1709,33327,35036,4.88,5.34
2020-12-04,Région,RSS99,Ensemble du Québec,141757,7950,149707,1747.8,20.68,1745,21,1766,14274,167.16,1590.57,18.63,126473,1282,7300,85.23,0.43,4606,1339,989,366,37,9,16,11,1,33.43,0.39,10390.0,2138.0,12528.0,146.26,1.0,76.0,9.0,85.0,87.86,659.0,96.0,755.0,2192426,142725,2049701,3832633,1590,29714,31304,5.08,5.34
2020-12-05,Région,RSS99,Ensemble du Québec,143381,7968,151349,1766.97,19.23,1624,18,1642,14741,172.63,1610.29,18.86,127611,1138,7336,85.65,0.42,4624,1348,997,367,36,18,9,8,1,36.14,0.42,10468.0,2147.0,12615.0,147.28,1.02,78.0,9.0,87.0,87.71,676.0,102.0,778.0,2204714,144422,2060292,3863471,1697,29141,30838,5.5,5.34
2020-12-06,Région,RSS99,Ensemble du Québec,144893,7992,152885,1784.9,17.99,1512,24,1536,15082,176.62,1638.43,19.19,128766,1155,7365,85.98,0.34,4640,1356,999,370,29,16,8,2,3,35.86,0.42,10531.0,2158.0,12689.0,148.14,0.87,63.0,11.0,74.0,89.43,713.0,105.0,818.0,2215294,145918,2069376,3887840,1496,22873,24369,6.14,5.49
2020-12-07,Région,RSS99,Ensemble du Québec,146489,8020,154509,1803.86,19.02,1596,28,1624,15339,179.63,1675.0,19.62,130075,1309,7400,86.39,0.41,4658,1365,1006,371,35,18,9,7,1,34.86,0.41,10604.0,2171.0,12775.0,149.15,1.01,73.0,13.0,86.0,90.14,721.0,114.0,835.0,2225435,147410,2078025,3912533,1492,23201,24693,6.04,5.49
2020-12-08,Région,RSS99,Ensemble du Québec,148128,8037,156165,1823.19,19.39,1639,17,1656,15879,185.96,1695.29,19.85,131137,1062,7443,86.9,0.5,4676,1377,1018,372,43,18,12,12,1,36.0,0.42,10692.0,2185.0,12877.0,150.34,1.19,88.0,14.0,102.0,92.71,723.0,121.0,844.0,2237047,149160,2087887,3945187,1750,30904,32654,5.36,5.49
2020-12-09,Région,RSS99,Ensemble du Québec,149847,8060,157907,1843.53,20.4,1719,23,1742,16376,191.78,1745.14,20.44,132331,1194,7475,87.27,0.37,4692,1388,1021,374,32,16,11,3,2,36.71,0.43,10776.0,2199.0,12975.0,151.48,1.15,84.0,14.0,98.0,94.71,735.0,113.0,848.0,2249246,150954,2098292,3979380,1794,32399,34193,5.25,5.49
2020-12-10,Région,RSS99,Ensemble du Québec,151579,8087,159666,1864.07,20.6,1732,27,1759,16474,192.92,1777.43,20.82,133938,1607,7507,87.64,0.37,4704,1397,1032,374,32,12,9,11,0,37.43,0.44,10859.0,2215.0,13074.0,152.64,1.16,83.0,16.0,99.0,98.57,748.0,123.0,871.0,2261843,152769,2109074,4015803,1815,34608,36423,4.98,5.49
2020-12-11,Région,RSS99,Ensemble du Québec,153468,8106,161574,1886.34,22.34,1889,19,1908,16863,197.48,1815.14,21.26,135414,1476,7552,88.17,0.53,4722,1407,1044,379,45,18,10,12,5,38.86,0.46,10951.0,2226.0,13177.0,153.84,1.21,92.0,11.0,103.0,102.57,731.0,129.0,860.0,2274730,154769,2119961,4054063,2000,36260,38260,5.23,5.49
2020-12-12,Région,RSS99,Ensemble du Québec,155435,8130,163565,1909.59,23.32,1967,24,1991,17303,202.63,1833.86,21.48,136921,1507,7593,88.65,0.48,4734,1420,1056,383,41,12,13,12,4,38.43,0.45,11040.0,2238.0,13278.0,155.02,1.18,89.0,12.0,101.0,105.43,757.0,123.0,880.0,2286946,156632,2130314,4086031,1863,30105,31968,5.83,5.49
2020-12-13,Région,RSS99,Ensemble du Québec,157171,8156,165327,1930.16,20.63,1736,26,1762,17534,205.34,1887.29,22.1,138410,1489,7627,89.04,0.4,4749,1426,1066,386,34,15,6,10,3,38.29,0.45,11133.0,2246.0,13379.0,156.2,1.18,93.0,8.0,101.0,106.29,768.0,122.0,890.0,2297632,158316,2139316,4111468,1684,23753,25437,6.62,6.09
2020-12-14,Région,RSS99,Ensemble du Québec,159039,8176,167215,1952.2,22.11,1868,20,1888,17939,210.08,1966.86,23.03,139855,1445,7672,89.57,0.53,4766,1436,1081,389,45,17,10,15,3,41.29,0.48,11229.0,2264.0,13493.0,157.53,1.34,96.0,18.0,114.0,105.0,834.0,125.0,959.0,2308546,160200,2148346,4137670,1884,24318,26202,7.19,6.09
2020-12-15,Région,RSS99,Ensemble du Québec,160798,8204,169002,1973.06,20.93,1759,28,1787,18399,215.47,1996.86,23.38,141142,1287,7712,90.04,0.47,4778,1450,1095,389,40,12,14,14,0,39.86,0.47,11336.0,2279.0,13615.0,158.95,1.43,107.0,15.0,122.0,105.14,848.0,128.0,976.0,2320726,162066,2158660,4172478,1866,32942,34808,5.36,6.09
2020-12-16,Région,RSS99,Ensemble du Québec,162895,8223,171118,1997.77,24.78,2097,19,2116,19080,223.44,2006.0,23.49,142501,1359,7743,90.4,0.36,4793,1456,1104,390,31,15,6,9,1,38.86,0.46,11430.0,2289.0,13719.0,160.17,1.22,94.0,10.0,104.0,108.29,868.0,134.0,1002.0,2332964,164187,2168777,4208311,2121,33712,35833,5.92,6.09
2020-12-17,Région,RSS99,Ensemble du Québec,165182,8252,173434,2024.8,27.12,2287,29,2316,19442,227.68,2035.0,23.83,144405,1904,7796,91.02,0.62,4814,1472,1117,393,53,21,16,13,3,39.57,0.46,11506.0,2303.0,13809.0,161.22,1.05,76.0,14.0,90.0,105.57,870.0,142.0,1012.0,2346018,166377,2179641,4245946,2190,35445,37635,5.82,6.09
2020-12-18,Région,RSS99,Ensemble du Québec,167277,8275,175552,2049.53,24.8,2095,23,2118,19754,231.34,2065.86,24.19,146156,1751,7831,91.43,0.41,4829,1481,1126,395,35,15,9,9,2,38.57,0.45,11594.0,2319.0,13913.0,162.43,1.22,88.0,16.0,104.0,105.57,863.0,142.0,1005.0,2358517,168401,2190116,4281950,2024,33980,36004,5.62,6.09
2020-12-19,Région,RSS99,Ensemble du Québec,169324,8283,177607,2073.52,24.07,2047,8,2055,20041,234.7,2118.29,24.81,147878,1722,7865,91.82,0.4,4840,1490,1140,395,34,11,9,14,0,41.29,0.48,11695.0,2341.0,14036.0,163.87,1.44,101.0,22.0,123.0,105.0,864.0,147.0,1011.0,2370706,170561,2200145,4314645,2160,30535,32695,6.61,6.09
2020-12-20,Région,RSS99,Ensemble du Québec,171267,8305,179572,2096.46,23.01,1943,22,1965,20183,236.36,2133.57,24.99,149668,1790,7904,92.28,0.46,4853,1500,1155,396,39,13,10,15,1,43.86,0.51,11764.0,2354.0,14118.0,164.82,0.96,69.0,13.0,82.0,106.71,902.0,147.0,1049.0,2382259,172554,2209705,4341910,1993,25272,27265,7.31,7.33
2020-12-21,Région,RSS99,Ensemble du Québec,173360,8316,181676,2121.03,24.64,2093,11,2104,20491,239.97,2145.14,25.12,151414,1746,7942,92.72,0.45,4867,1513,1165,397,38,14,13,10,1,42.14,0.49,11861.0,2371.0,14232.0,166.16,1.34,97.0,17.0,114.0,108.43,918.0,138.0,1056.0,2393986,174553,2219433,4370815,1999,26906,28905,6.92,7.33
