Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;25;284;211,6;8971;6682,6;7;n.p.;471;350,9
Anjou;< 5;148;345,8;3087;7213,3;< 5;n.p.;74;172,9
Baie D'urfé;0;< 5;n.p.;68;1778,7;0;;< 5;n.p.
Beaconsfield;< 5;15;* 77,6;385;1992,3;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;30;487;292,5;10271;6168;< 5;n.p.;350;210,2
Côte-Saint-Luc;15;140;431,5;2430;7488,9;< 5;n.p.;110;339
Dollard-des-Ormeaux;5;69;141,1;2302;4707,7;0;;119;243,4
Dorval;< 5;15;* 79;684;3603,8;0;;67;353
Hampstead;5;25;* 358,5;349;5005;0;;5;n.p.
Kirkland;0;39;193,5;587;2913;< 5;n.p.;32;* 158,8
Lachine;16;77;173,1;2591;5823,9;< 5;n.p.;169;379,9
LaSalle;9;151;196,5;4693;6106,5;< 5;n.p.;235;305,8
L'Île-Bizard–Sainte-Geneviève;< 5;19;* 103,2;887;4817,2;< 5;n.p.;74;401,9
Mercier–Hochelaga-Maisonneuve;28;322;236,7;7659;5630,6;< 5;n.p.;440;323,5
Montréal Est;-1;14;* 363,6;237;6155,8;< 5;n.p.;9;* 233,8
Montréal-Nord;15;254;301,5;8188;9720,5;< 5;n.p.;323;383,5
Montréal-Ouest;< 5;12;* 237,6;139;2752,5;0;;< 5;n.p.
Mont-Royal;< 5;35;* 172,6;987;4867,8;0;;92;453,7
Outremont;< 5;48;200,4;1138;4750,8;0;;21;* 87,7
Pierrefonds–Roxboro;9;180;259,8;3508;5062,3;0;;79;114
Plateau Mont-Royal;9;146;140,4;3931;3779,8;< 5;n.p.;169;162,5
Pointe-Claire;< 5;36;* 114,7;913;2909,5;< 5;n.p.;52;165,7
Rivière-des-Prairies–Pointe-aux-Trembles;21;273;255,8;7992;7487,1;< 5;n.p.;309;289,5
Rosemont–La Petite Patrie;24;179;128,2;6193;4436,6;< 5;n.p.;317;227,1
Sainte-Anne-de-Bellevue;0;< 5;n.p.;122;2460,7;0;;12;* 242
Saint-Laurent;30;330;333,9;6742;6822;6;n.p.;149;150,8
Saint-Léonard;19;217;277,1;6808;8694,2;< 5;n.p.;128;163,5
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;5;88;112,6;3304;4227,7;< 5;n.p.;204;261
Verdun;19;151;218,1;2791;4031,5;0;;192;277,3
Ville-Marie;17;132;148;4105;4603,6;0;;115;129
Villeray–Saint-Michel–Parc-Extension;25;314;218,3;9463;6578,2;< 5;n.p.;182;126,5
Westmount;5;25;* 123,1;643;3165,6;0;;57;280,6
Territoire à confirmer;< 5;33;;1735;;0;;25;
Total à Montréal;351;4263;206,4;113925;5515,2;37;1,8;4606;223
