Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-04-26;3281079;2916897
2021-04-25;3066969;2872268
2021-04-24;3066969;2830453
2021-04-23;3066969;2766310
2021-04-22;3066969;2682891
2021-04-21;3066969;2593595
2021-04-20;3066969;2506541
