Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;15;274;204,1;9793;7294,9;< 5;n.p.;476;354,6
Anjou;5;91;212,6;3347;7820,8;0;;74;172,9
Baie D'urfé;< 5;< 5;n.p.;84;2197,2;0;;< 5;n.p.
Beaconsfield;0;20;* 103,5;431;2230,4;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;20;399;239,6;11263;6763,8;6;n.p.;360;216,2
Côte-Saint-Luc;< 5;64;197,2;2646;8154,6;0;;112;345,2
Dollard-des-Ormeaux;11;122;249,5;2601;5319,1;0;;120;245,4
Dorval;< 5;31;* 163,3;775;4083,2;0;;67;353
Hampstead;< 5;9;* 129,1;371;5320,5;0;;5;n.p.
Kirkland;< 5;31;* 153,8;675;3349,7;0;;33;* 163,8
Lachine;< 5;76;170,8;2836;6374,6;< 5;n.p.;171;384,4
LaSalle;16;254;330,5;5215;6785,7;< 5;n.p.;238;309,7
L'Île-Bizard–Sainte-Geneviève;0;46;249,8;1016;5517,8;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;6;285;209,5;8338;6129,8;< 5;n.p.;443;325,7
Montréal Est;0;6;n.p.;262;6805,2;0;;9;* 233,8
Montréal-Nord;13;164;194,7;8577;10182,3;< 5;n.p.;328;389,4
Montréal-Ouest;0;< 5;n.p.;166;3287,1;0;;< 5;n.p.
Mont-Royal;< 5;33;* 162,8;1088;5365,9;< 5;n.p.;93;458,7
Outremont;< 5;38;158,6;1215;5072,2;< 5;n.p.;24;* 100,2
Pierrefonds–Roxboro;11;189;272,7;3931;5672,7;< 5;n.p.;83;119,8
Plateau Mont-Royal;11;198;190,4;4350;4182,7;< 5;n.p.;172;165,4
Pointe-Claire;0;32;* 102;1000;3186,7;0;;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;9;215;201,4;8584;8041,7;0;;312;292,3
Rosemont–La Petite Patrie;< 5;213;152,6;6723;4816,2;< 5;n.p.;322;230,7
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;132;2662,4;0;;12;* 242
Saint-Laurent;21;408;412,8;7679;7770,1;0;;151;152,8
Saint-Léonard;< 5;245;312,9;7417;9471,9;< 5;n.p.;135;172,4
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;6;124;158,7;3601;4607,7;0;;204;261
Verdun;5;65;93,9;3013;4352,2;0;;192;277,3
Ville-Marie;10;142;159,2;4448;4988,2;< 5;n.p.;117;131,2
Villeray–Saint-Michel–Parc-Extension;12;311;216,2;10306;7164,3;< 5;n.p.;189;131,4
Westmount;-1;16;* 78,8;691;3401,9;0;;58;285,5
Territoire à confirmer;< 5;51;;1836;;0;;26;
Total à Montréal;195;4162;201,5;124432;6023,8;29;*1,4;4678;226,5
