"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-12-11;26236165;22587802
2022-12-10;26236165;22581256
2022-12-09;26236165;22565476
2022-12-08;26236165;22549492
2022-12-07;26236165;22529642
2022-12-06;26236165;22511538
2022-12-05;26217325;22495602
