Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;31;392;292;21491;16008,8;< 5;n.p.;532;396,3
Anjou;5;93;217,3;7246;16931,5;< 5;n.p.;87;203,3
Baie D'urfé;< 5;14;* 366,2;344;8998,2;0;;< 5;n.p.
Beaconsfield;6;68;351,9;1804;9335,5;< 5;n.p.;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;36;468;281;25667;15413,8;0;;414;248,6
Côte-Saint-Luc;15;152;468,4;5928;18269,2;0;;130;400,6
Dollard-des-Ormeaux;9;118;241,3;6687;13675,1;< 5;n.p.;132;269,9
Dorval;< 5;42;221,3;2297;12102,2;0;;70;368,8
Hampstead;< 5;35;* 501,9;1311;18801,1;< 5;n.p.;7;n.p.
Kirkland;< 5;68;337,5;2201;10922,5;0;;40;198,5
Lachine;10;135;303,4;6787;15255,5;0;;192;431,6
LaSalle;20;206;268;11877;15454,2;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;5;55;298,7;2583;14028,1;< 5;n.p.;82;445,3
Mercier–Hochelaga-Maisonneuve;30;373;274,2;20913;15374,5;6;n.p.;512;376,4
Montréal Est;< 5;46;1194,8;738;19168,8;0;;11;* 285,7
Montréal-Nord;15;203;241;15898;18873,6;< 5;n.p.;394;467,7
Montréal-Ouest;0;16;* 316,8;630;12475,2;0;;< 5;n.p.
Mont-Royal;7;76;374,8;2893;14268,1;0;;95;468,5
Outremont;< 5;57;238;3144;13125,2;0;;31;* 129,4
Pierrefonds–Roxboro;10;156;225,1;9576;13818,8;< 5;n.p.;105;151,5
Plateau Mont-Royal;20;292;280,8;13753;13224;< 5;n.p.;199;191,3
Pointe-Claire;< 5;95;302,7;3195;10181,6;< 5;n.p.;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;24;417;390,7;18882;17689,2;< 5;n.p.;358;335,4
Rosemont–La Petite Patrie;29;467;334,6;19406;13902,1;< 5;n.p.;361;258,6
Sainte-Anne-de-Bellevue;< 5;11;* 221,9;521;10508,3;< 5;n.p.;16;* 322,7
Saint-Laurent;25;226;228,7;15614;15799,2;0;;173;175,1
Saint-Léonard;9;209;266,9;15012;19171,2;0;;169;215,8
Senneville;0;< 5;n.p.;94;10206,3;0;;0;
Sud-Ouest;19;223;285,3;10614;13581,4;0;;234;299,4
Verdun;17;235;339,5;8356;12070,1;< 5;n.p.;216;312
Ville-Marie;24;340;381,3;13129;14723,6;< 5;n.p.;158;177,2
Villeray–Saint-Michel–Parc-Extension;30;331;230,1;23070;16037,2;< 5;n.p.;249;173,1
Westmount;< 5;71;349,5;2400;11815,7;0;;65;320
Territoire à confirmer;17;203;;8349;;0;;31;
Total à Montréal;436;5895;285,4;302411;14639,9;31;*1,5;5425;262,6
