No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,2129,94,20859.333333,10206.46,451.45
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,4391,190,35045.666667,12529.37,539.67
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1860,131,19215,9679.94,683.79
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,835,37,8566.3333333,9747.46,433.76
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,5565,320,57767,9633.53,552.64
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,1605,73,17995,8919.14,407.43
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,1654,96,20715.666667,7984.30,465.39
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1708,84,17574.333333,9718.72,480.08
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),19751,1025,197738.33333,9988.45,518.56
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,2866,109,31025.333333,9237.61,352.36
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,2550,63,25032.333333,10186.83,252.69
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,6002,206,52510,11430.20,392.07
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,7026,274,67904,10346.96,403.78
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,8119,273,79539,10207.57,342.37
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,2093,52,22589.333333,9265.44,230.17
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),29167,1003,278600,10469.13,360.02
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,5357,139,55481.666667,9655.44,248.70
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,36812,1043,323240,11388.44,320.06
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,40016,1072,354000,11303.95,300.77
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,2725,166,28382,9601.16,584.53
03,03 - Capitale-Nationale,,Total (incluant inconnus),85848,2449,761103.66667,11279.41,319.47
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,2136,63,15084,14160.70,417.63
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,2070,100,25787,8027.30,387.09
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,2110,39,22901,9213.57,170.37
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,6298,369,65575.666667,9604.17,559.58
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,16245,680,145489,11165.79,464.73
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,4584,160,45106,10162.73,352.94
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,10720,338,108908.66667,9843.11,308.33
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,12688,373,98815.333333,12840.11,375.79
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),57091,2130,527666.66667,10819.52,401.67
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,3629,193,57842,6273.99,329.35
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,8909,273,108135.33333,8238.75,249.13
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,4588,260,53546.333333,8568.28,480.61
05,05 - Estrie,0514,0514 - RLS de Coaticook,1727,69,18951.333333,9112.82,362.15
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,18430,570,172853,10662.24,325.50
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,2724,125,31930.333333,8531.07,388.94
05,05 - Estrie,0517,0517 - RLS d'Asbestos,1961,31,14436.666667,13583.47,214.18
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,2135,70,23079,9250.83,301.23
05,05 - Estrie,0519,0519 - RLS du Granit,3767,50,21632,17414.02,230.63
05,05 - Estrie,,Total (incluant inconnus),47927,1643,502406,9539.50,323.44
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,25824,444,225064.66667,11474.04,197.15
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,20822,356,148454,14025.89,239.10
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,16744,296,130942.66667,12787.28,224.82
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,34136,539,245354.66667,13912.92,217.63
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,19967,385,166358.66667,12002.38,230.79
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,20305,381,160840.33333,12624.32,234.18
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,24519,360,162591,15080.17,218.90
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,28512,371,171685.66667,16607.09,215.79
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,15795,233,114860.33333,13751.48,202.42
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,24771,290,138146.33333,17930.99,209.37
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,33852,570,209253,16177.55,271.21
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,26064,522,188116,13855.28,277.11
06,06 - Montréal,,Total (incluant inconnus),302411,4945,2061667.3333,14668.27,238.72
07,07 - Outaouais,0711,0711 - RLS du Pontiac,1342,46,20219.666667,6637.10,226.44
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,1720,61,20714.333333,8303.43,293.76
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,3076,66,39670.333333,7753.91,164.49
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,27149,501,266422,10190.22,185.85
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,5307,168,58352.333333,9094.75,284.95
07,07 - Outaouais,,Total (incluant inconnus),38811,859,405378.66667,9574.01,209.65
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,1236,31,20550.666667,6014.40,150.73
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,1790,65,24771.666667,7226.00,262.65
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,2700,69,43076,6267.99,160.10
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,3413,118,43711,7808.10,269.49
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,1252,45,15767,7940.64,285.84
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),10425,328,147876.33333,7049.81,221.71
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,299,10,3274.3333333,9131.63,303.49
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,3282,172,40371,8129.60,429.00
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,516,25,7338.3333333,7031.57,342.23
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,2310,105,27446.333333,8416.42,383.66
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,671,31,6413,10463.12,485.13
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,657,53,4587,14323.09,1164.07
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,77,n.d.,652.33333333,11803.78,n.d.
09,09 - Côte-Nord,,Total (incluant inconnus),7928,403,90082.333333,8800.84,449.44
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,1381,35,13383.666667,10318.55,263.08
10,10 - Nord-du-Québec,,Total (incluant inconnus),1381,35,13383.666667,10318.55,263.08
11,11 - Gaspésie-Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,3071,118,32540,9437.62,361.60
11,11 - Gaspésie-Îles-de-la-Madeleine,1112,1112 - RLS de la Haute-Gaspésie,1056,55,10632.666667,9931.66,519.90
11,11 - Gaspésie-Îles-de-la-Madeleine,1113,1113 - RLS de La Côte-de-Gaspé,1436,68,18772,7649.69,360.97
11,11 - Gaspésie-Îles-de-la-Madeleine,1114,1114 - RLS du Rocher-Percé,1975,59,15978,12360.75,371.05
11,11 - Gaspésie-Îles-de-la-Madeleine,1121,1121 - RLS des Îles-de-la-Madeleine,1026,54,12860.666667,7977.81,417.15
11,11 - Gaspésie-Îles-de-la-Madeleine,,Total (incluant inconnus),8656,355,90783.333333,9534.79,390.56
12,12 - Chaudière-Appalaches,1211,1211 - RLS Alphonse-Desjardins,31222,857,261353,11946.29,325.59
12,12 - Chaudière-Appalaches,1212,1212 - RLS de la région de Thetford,7554,189,43101.333333,17526.14,437.47
12,12 - Chaudière-Appalaches,1213,1213 - RLS de Beauce,14942,250,73396,20358.06,339.80
12,12 - Chaudière-Appalaches,1214,1214 - RLS des Etchemins,2530,58,16575.666667,15263.34,349.61
12,12 - Chaudière-Appalaches,1215,1215 - RLS de Montmagny-L'Islet,3594,152,40099.666667,8962.67,380.09
12,12 - Chaudière-Appalaches,,Total (incluant inconnus),59868,1508,434525.66667,13777.78,345.42
13,13 - Laval,1311,1311 - RLS de Laval,70197,1013,445993.33333,15739.47,225.05
13,13 - Laval,,Total (incluant inconnus),70197,1013,445993.33333,15739.47,225.05
14,14 - Lanaudière,1411,1411 - RLS de Lanaudière-Nord,24902,609,228857,10881.03,262.45
14,14 - Lanaudière,1412,1412 - RLS de Lanaudière-Sud,43186,740,301724,14313.08,242.65
14,14 - Lanaudière,,Total (incluant inconnus),68154,1350,530581,12845.16,251.39
15,15 - Laurentides,1511,1511 - RLS d'Antoine-Labelle,3790,164,35967.333333,10537.34,454.60
