Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-04-03;2127605;1529541
2021-04-02;1992505;1488468
2021-04-01;1652905;1441194
2021-03-31;1652905;1392282
2021-03-30;1652905;1350551
2021-03-29;1553455;1307478
2021-03-28;1380295;1263651
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
