Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-08-02;13878079;11206846
2021-08-01;13345879;11157564
2021-07-31;13345879;11119103
2021-07-30;13345879;11061004
2021-07-29;13345879;10983496
2021-07-28;13345879;10916266
2021-07-27;13345879;10845968
