date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,294,0,0,294,0,0,294,294,0.0028279602,0.0,0.0005236963,243.0,0.0,243.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1173,0,0,1467,0,0,1173,1467,0.0158039914,0.0,0.0016758282,1115.0,0.0,1358.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,950,0,0,2417,0,0,950,2417,0.0271041944,0.0,0.0024788293,971.0,0.0,2329.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,911,0,0,3328,0,0,911,3328,0.0380087157,0.0,0.0031538157,937.0,0.0,3266.0,0.0,698.0
2020-12-18,Région,RSS99,Ensemble du Québec,726,0,0,4054,0,0,726,4054,0.0469115533,0.0,0.0041430198,765.0,0.0,4031.0,0.0,729.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,0,4774,0,0,720,4774,0.0553837961,0.0,0.0048761947,728.0,0.0,4759.0,0.0,851.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,4888,0,0,114,4888,0.0568617835,0.0,0.0050507601,127.0,0.0,4886.0,0.0,1253.0
2020-12-21,Région,RSS99,Ensemble du Québec,511,0,0,5399,0,0,511,5399,0.0627970086,0.0,0.0060399643,510.0,0.0,5396.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,7424,0,0,2025,7424,0.0845478627,0.0,0.0096010993,1869.0,0.0,7265.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3761,0,0,11185,0,0,3761,11185,0.127781904,0.0,0.0142329024,3715.0,0.0,10980.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,0,14210,0,0,3025,14210,0.1619385423,0.0,0.0170026741,2935.0,0.0,13915.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,14210,0,0,0,14210,0.1620781946,0.0,0.0170026741,12.0,0.0,13927.0,0.0,2393.0
2020-12-26,Région,RSS99,Ensemble du Québec,3133,0,0,17343,0,0,3133,17343,0.1980503135,0.0,0.0204008814,3091.0,0.0,17018.0,0.0,2441.0
2020-12-27,Région,RSS99,Ensemble du Québec,2284,0,0,19627,0,0,2284,19627,0.2248635655,0.0,0.0230077253,2304.0,0.0,19322.0,0.0,2342.0
2020-12-28,Région,RSS99,Ensemble du Québec,2519,1,0,22146,1,0,2520,22147,0.2546095169,0.0,0.0264175703,2556.0,0.0,21878.0,0.0,1960.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,0,24510,1,0,2364,24511,0.2831451479,0.0,0.029187342,2452.0,0.0,24330.0,0.0,1961.0
2020-12-30,Région,RSS99,Ensemble du Québec,3071,0,0,27581,1,0,3071,27582,0.3197922532,0.0,0.0329695933,3149.0,0.0,27479.0,0.0,1604.0
2020-12-31,Région,RSS99,Ensemble du Québec,345,0,0,27926,1,0,345,27927,0.3244938824,0.0,0.0331208833,404.0,0.0,27883.0,0.0,1499.0
2021-01-01,Région,RSS99,Ensemble du Québec,12,0,0,27938,1,0,12,27939,0.3254016227,0.0,0.0331441587,78.0,0.0,27961.0,0.0,1537.0
2021-01-02,Région,RSS99,Ensemble du Québec,635,0,0,28573,1,0,635,28574,0.33354801,0.0,0.033935522,700.0,0.0,28661.0,0.0,2053.0
2021-01-03,Région,RSS99,Ensemble du Québec,1547,0,0,30120,1,0,1547,30121,0.3525058171,0.0,0.0354484225,1629.0,0.0,30290.0,0.0,3152.0
2021-01-04,Région,RSS99,Ensemble du Québec,2785,0,0,32905,1,0,2785,32906,0.3853706711,1.16377e-05,0.0395332539,2824.0,1.0,33114.0,1.0,5071.0
2021-01-05,Région,RSS99,Ensemble du Québec,5978,1,0,38883,2,0,5979,38885,0.4525434534,0.0001047393,0.0492623679,5772.0,8.0,38886.0,9.0,6985.0
2021-01-06,Région,RSS99,Ensemble du Québec,10759,1,0,49642,3,0,10760,49645,0.5726910287,0.0003491309,0.0619823698,10324.0,21.0,49210.0,30.0,8150.0
2021-01-07,Région,RSS99,Ensemble du Québec,13780,1,0,63422,4,0,13781,63426,0.7214091481,0.0006633487,0.0828254837,12779.0,27.0,61989.0,57.0,8942.0
2021-01-08,Région,RSS99,Ensemble du Québec,13404,2,0,76826,6,0,13406,76832,0.8697548612,0.0009892042,0.0998397955,12747.0,28.0,74736.0,85.0,9600.0
2021-01-09,Région,RSS99,Ensemble du Québec,8792,1,0,85618,7,0,8793,85625,0.9690127719,0.0011172188,0.1097085618,8529.0,11.0,83265.0,96.0,9895.0
2021-01-10,Région,RSS99,Ensemble du Québec,7091,2,0,92709,9,0,7093,92718,1.0503835436,0.0011754073,0.1162256717,6992.0,5.0,90257.0,101.0,9670.0
2021-01-11,Région,RSS99,Ensemble du Québec,7388,1,0,100097,10,0,7389,100107,1.133907289,0.0014197989,0.1246048129,7177.0,21.0,97434.0,122.0,9397.0
2021-01-12,Région,RSS99,Ensemble du Québec,8041,4,0,108138,14,0,8045,108152,1.2257752626,0.0016292775,0.1312732128,7894.0,18.0,105328.0,140.0,9090.0
2021-01-13,Région,RSS99,Ensemble du Québec,9175,7,0,117313,21,0,9182,117334,1.3317364862,0.0018503937,0.139349774,9105.0,19.0,114433.0,159.0,9045.0
2021-01-14,Région,RSS99,Ensemble du Québec,11866,2,0,129179,23,0,11868,129202,1.4686656194,0.0020482345,0.1488926848,11766.0,17.0,126199.0,176.0,9052.0
2021-01-15,Région,RSS99,Ensemble du Québec,11255,6,0,140434,29,0,11261,140463,1.6009280364,0.0027232209,0.1573882031,11365.0,58.0,137564.0,234.0,9518.0
2021-01-16,Région,RSS99,Ensemble du Québec,8469,5,0,148903,34,0,8474,148937,1.6990920037,0.0035727727,0.1642777192,8435.0,73.0,145999.0,307.0,9848.0
2021-01-17,Région,RSS99,Ensemble du Québec,7146,1,0,156049,35,0,7147,156084,1.7785891062,0.0037007874,0.1702944081,6831.0,11.0,152830.0,318.0,10178.0
2021-01-18,Région,RSS99,Ensemble du Québec,10637,10,0,166686,45,0,10647,166731,1.896956114,0.0042710345,0.1796394781,10171.0,49.0,163001.0,367.0,10455.0
2021-01-19,Région,RSS99,Ensemble du Québec,10357,2,0,177043,47,0,10359,177090,2.0163006883,0.0046783539,0.1881233586,10255.0,35.0,173256.0,402.0,10552.0
2021-01-20,Région,RSS99,Ensemble du Québec,11485,4,0,188528,51,0,11489,188579,2.1514259785,0.0049692963,0.1967468915,11611.0,25.0,184867.0,427.0,10560.0
2021-01-21,Région,RSS99,Ensemble du Québec,13798,12,0,202326,63,0,13810,202389,2.3155640454,0.005935225,0.2062781647,14104.0,83.0,198971.0,510.0,9838.0
2021-01-22,Région,RSS99,Ensemble du Québec,11933,6,0,214259,69,0,11939,214328,2.4544133984,0.0066800376,0.2144361897,11931.0,64.0,210902.0,574.0,8959.0
2021-01-23,Région,RSS99,Ensemble du Québec,8522,4,0,222781,73,0,8526,222854,2.5538575122,0.0068313277,0.2201968493,8545.0,13.0,219447.0,587.0,8068.0
2021-01-24,Région,RSS99,Ensemble du Québec,2094,3,0,224875,76,0,2097,224951,2.5783897758,0.0070524439,0.2216399236,2108.0,19.0,221555.0,606.0,6969.0
2021-01-25,Région,RSS99,Ensemble du Québec,4490,5,0,229365,81,0,4495,229446,2.6306313939,0.0075645025,0.2253756241,4489.0,44.0,226044.0,650.0,5481.0
2021-01-26,Région,RSS99,Ensemble du Québec,4090,32,0,233455,113,0,4122,233568,2.6797191964,0.0093334323,0.2295884701,4218.0,152.0,230262.0,802.0,4103.0
2021-01-27,Région,RSS99,Ensemble du Québec,3774,18,0,237229,131,0,3792,237360,2.7246872544,0.0111954637,0.2341853601,3864.0,160.0,234126.0,962.0,2971.0
2021-01-28,Région,RSS99,Ensemble du Québec,3344,50,0,240573,181,0,3394,240754,2.7642903345,0.0135462783,0.2393292218,3403.0,202.0,237529.0,1164.0,2785.0
2021-01-29,Région,RSS99,Ensemble du Québec,2265,28,0,242838,209,0,2293,243047,2.7914527173,0.0154315851,0.2421455443,2334.0,162.0,239863.0,1326.0,2204.0
2021-01-30,Région,RSS99,Ensemble du Québec,554,50,0,243392,259,0,604,243651,2.7988310167,0.0172587034,0.2442054165,634.0,157.0,240497.0,1483.0,1721.0
2021-01-31,Région,RSS99,Ensemble du Québec,774,19,0,244166,278,0,793,244444,2.8085950438,0.0189810825,0.2460907233,839.0,148.0,241336.0,1631.0,1608.0
