"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-09-26;24893405;21193552
2022-09-25;24893405;21178845
2022-09-24;24893405;21169671
2022-09-23;24893405;21150870
2022-09-22;24893405;21127821
2022-09-21;24843405;21103813
2022-09-20;24242555;21079655
