date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,0,143,0,0,143,143,0.0061629927,0.0,0.0022084057,120.0,0.0,120.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,358,0,0,501,0,0,358,501,0.0242411045,0.0,0.0053926186,352.0,0.0,472.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,293,0,0,794,0,0,293,794,0.0399053775,0.0,0.0067792919,305.0,0.0,777.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,283,0,0,1077,0,0,283,1077,0.0551074261,0.0,0.0076523826,296.0,0.0,1073.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,139,0,0,1216,0,0,139,1216,0.0631193166,0.0,0.008679548,156.0,0.0,1229.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,79,0,0,1295,0,0,79,1295,0.067536128,0.0,0.009244489,86.0,0.0,1315.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,1375,0,0,80,1375,0.0721070142,0.0,0.0098607883,89.0,0.0,1404.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,321,0,0,1696,0,0,321,1696,0.0880794369,0.0,0.0132504342,311.0,0.0,1715.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,574,0,0,2270,0,0,574,2270,0.114323514,0.0,0.0214677578,511.0,0.0,2226.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,476,0,0,2746,0,0,476,2746,0.1386159767,0.0,0.0242924628,473.0,0.0,2699.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,189,0,0,2935,0,0,189,2935,0.1486308398,0.0,0.0257304944,195.0,0.0,2894.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,2935,0,0,0,2935,0.1492471391,0.0,0.0257304944,12.0,0.0,2906.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,218,0,0,3153,0,0,218,3153,0.1608027503,0.0,0.0278361835,225.0,0.0,3131.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,198,0,0,3351,0,0,198,3351,0.1719474954,0.0,0.0289147073,217.0,0.0,3348.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,585,0,0,3936,0,0,585,3936,0.2038409825,0.0,0.0337423849,621.0,0.0,3969.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,555,0,0,4491,0,0,555,4491,0.235066812,0.0,0.0371320308,608.0,0.0,4577.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,561,0,0,5052,0,0,561,5052,0.2660872084,0.0,0.041702917,604.0,0.0,5181.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,0,5091,0,0,39,5091,0.2693741378,0.0,0.0418569919,64.0,0.0,5245.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,5097,0,0,6,5097,0.2709662443,0.0,0.0419597084,31.0,0.0,5276.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,14,0,0,5111,0,0,14,5111,0.2727124255,0.0,0.0420110667,34.0,0.0,5310.0,0.0,
