date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,294,0,294,0,294,294,0.0029736323,0.0,0.0005619463,254.0,0.0,254.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1173,0,1467,0,1173,1467,0.0162027839,0.0,0.0017560821,1130.0,0.0,1384.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,950,0,2417,0,950,2417,0.027547074100000003,0.0,0.0025521726,969.0,0.0,2353.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,910,0,3327,0,910,3327,0.0384699046,0.0,0.0032311909999999996,933.0,0.0,3286.0,0.0,698.0
2020-12-18,Région,RSS99,Ensemble du Québec,727,0,4054,0,727,4054,0.0473556799,0.0,0.0042145970000000005,759.0,0.0,4045.0,0.0,729.0
2020-12-19,Région,RSS99,Ensemble du Québec,720,0,4774,0,720,4774,0.0558434099,0.0,0.0049404442,725.0,0.0,4770.0,0.0,851.0
2020-12-20,Région,RSS99,Ensemble du Québec,115,0,4889,0,115,4889,0.057330226100000006,0.0,0.0051160523999999995,127.0,0.0,4897.0,0.0,1253.0
2020-12-21,Région,RSS99,Ensemble du Québec,511,0,5400,0,511,5400,0.0633594412,0.0,0.0061579945,515.0,0.0,5412.0,0.0,1555.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,7425,0,2025,7425,0.0858724134,0.0,0.0099394245,1923.0,0.0,7335.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3761,0,11186,0,3761,11186,0.1296691003,0.0,0.0146223101,3741.0,0.0,11076.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3026,0,14212,0,3026,14212,0.164310746,0.0,0.0174320414,2959.0,0.0,14035.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,1,0,14213,0,1,14213,0.1644629398,0.0,0.0174320414,13.0,0.0,14048.0,0.0,2393.0
2020-12-26,Région,RSS99,Ensemble du Québec,3133,0,17346,0,3133,17346,0.2007435954,0.0,0.020838840600000002,3099.0,0.0,17147.0,0.0,2441.0
2020-12-27,Région,RSS99,Ensemble du Québec,2285,0,19631,0,2285,19631,0.2276818944,0.0,0.0234612565,2301.0,0.0,19448.0,0.0,2343.0
2020-12-28,Région,RSS99,Ensemble du Québec,2519,1,22150,1,2520,22151,0.2575821185,0.0,0.0268914701,2554.0,0.0,22002.0,0.0,1960.0
2020-12-29,Région,RSS99,Ensemble du Québec,2364,0,24514,1,2364,24515,0.2861594274,0.0,0.029666079799999998,2441.0,0.0,24443.0,0.0,1961.0
2020-12-30,Région,RSS99,Ensemble du Québec,3072,0,27586,1,3072,27587,0.3229200788,0.0,0.0334592171,3140.0,0.0,27583.0,0.0,1604.0
2020-12-31,Région,RSS99,Ensemble du Québec,345,0,27931,1,345,27932,0.3275327211,0.0,0.0336114109,394.0,0.0,27977.0,0.0,1498.0
2021-01-01,Région,RSS99,Ensemble du Québec,8,0,27939,1,8,27940,0.32828198280000004,0.0,0.0336348253,64.0,0.0,28041.0,0.0,1533.0
2021-01-02,Région,RSS99,Ensemble du Québec,636,0,28575,1,636,28576,0.3363833747,0.0,0.0344192086,692.0,0.0,28733.0,0.0,2049.0
2021-01-03,Région,RSS99,Ensemble du Québec,1542,0,30117,1,1542,30118,0.35518516009999995,0.0,0.035917732,1606.0,0.0,30339.0,0.0,3146.0
2021-01-04,Région,RSS99,Ensemble du Québec,2763,0,32880,1,2763,32881,0.38794194439999996,1.17072e-05,0.0400737929,2798.0,1.0,33137.0,1.0,5066.0
2021-01-05,Région,RSS99,Ensemble du Québec,5974,1,38854,2,5975,38856,0.4564876813,0.0001053649,0.0501654112,5855.0,8.0,38992.0,9.0,6981.0
2021-01-06,Région,RSS99,Ensemble du Québec,10754,2,49608,4,10756,49612,0.5791909894,0.0003395092,0.0633360268,10481.0,20.0,49473.0,29.0,8146.0
2021-01-07,Région,RSS99,Ensemble du Québec,13783,1,63391,5,13784,63396,0.7322511029000001,0.0006204823,0.084865593,13074.0,24.0,62547.0,53.0,8935.0
2021-01-08,Région,RSS99,Ensemble du Québec,13412,2,76803,7,13414,76810,0.8842341526999999,0.0009365771000000001,0.10260202189999999,12982.0,27.0,75529.0,80.0,9594.0
2021-01-09,Région,RSS99,Ensemble du Québec,8786,1,85589,8,8787,85597,0.9850449709,0.0010185276,0.1127638835,8611.0,7.0,84140.0,87.0,9882.0
2021-01-10,Région,RSS99,Ensemble du Québec,7064,2,92653,10,7066,92663,1.0671944903,0.0010770636999999999,0.11942528820000001,7017.0,5.0,91157.0,92.0,9655.0
2021-01-11,Région,RSS99,Ensemble du Québec,7378,1,100031,11,7379,100042,1.1520366689000001,0.0012760863,0.1281003336,7247.0,17.0,98404.0,109.0,9381.0
2021-01-12,Région,RSS99,Ensemble du Québec,7983,4,108014,15,7987,108029,1.2447109735,0.0014634017,0.13492563929999998,7916.0,16.0,106320.0,125.0,9065.0
2021-01-13,Région,RSS99,Ensemble du Québec,9161,6,117175,21,9167,117196,1.3519139303999999,0.0016741316000000001,0.1431675178,9157.0,18.0,115477.0,143.0,9022.0
2021-01-14,Région,RSS99,Ensemble du Québec,11863,2,129038,23,11865,129061,1.4906092925999999,0.0018731542000000002,0.1528962125,11847.0,17.0,127324.0,160.0,9033.0
2021-01-15,Région,RSS99,Ensemble du Québec,11195,6,140233,29,11201,140262,1.6232637324,0.0024819293,0.161407357,11331.0,52.0,138655.0,212.0,9500.0
2021-01-16,Région,RSS99,Ensemble du Québec,8483,5,148716,34,8488,148750,1.7226930994,0.0032194838000000003,0.1683965636,8493.0,63.0,147148.0,275.0,9839.0
2021-01-17,Région,RSS99,Ensemble du Québec,7147,0,155863,34,7147,155897,1.8038006766999999,0.0033365559000000005,0.174659923,6928.0,10.0,154076.0,285.0,10171.0
2021-01-18,Région,RSS99,Ensemble du Québec,10636,11,166499,45,10647,166544,1.9248415604,0.0038399661,0.1842481311,10339.0,43.0,164415.0,328.0,10447.0
2021-01-19,Région,RSS99,Ensemble du Québec,10356,1,176855,46,10357,176901,2.0462687822,0.0041443537,0.1929231766,10372.0,26.0,174787.0,354.0,10553.0
2021-01-20,Région,RSS99,Ensemble du Québec,11489,3,188344,49,11492,188393,2.1835944003,0.0043667908,0.2017270014,11730.0,19.0,186517.0,373.0,10559.0
2021-01-21,Région,RSS99,Ensemble du Québec,13785,13,202129,62,13798,202191,2.3494856201,0.0051862957,0.2113152095,14170.0,70.0,200687.0,443.0,9835.0
2021-01-22,Région,RSS99,Ensemble du Québec,11936,7,214065,69,11943,214134,2.489972186,0.0058536069,0.2194751375,12000.0,57.0,212687.0,500.0,8958.0
2021-01-23,Région,RSS99,Ensemble du Québec,8523,4,222588,73,8527,222661,2.5901742291,0.0059940934999999996,0.2252819156,8559.0,12.0,221246.0,512.0,8067.0
2021-01-24,Région,RSS99,Ensemble du Québec,2081,3,224669,76,2084,224745,2.6148179141999996,0.0061931161,0.2267336101,2105.0,17.0,223351.0,529.0,6966.0
2021-01-25,Région,RSS99,Ensemble du Québec,4500,3,229169,79,4503,229248,2.6680154938,0.006626283,0.2305150401,4544.0,37.0,227895.0,566.0,5480.0
2021-01-26,Région,RSS99,Ensemble du Québec,4091,33,233260,112,4124,233372,2.7175955443,0.0083004146,0.2346945155,4235.0,143.0,232130.0,709.0,4102.0
