Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;10;115;85,7;22039;16417;0;;537;400
Anjou;< 5;38;88,8;7426;17352,1;< 5;n.p.;88;205,6
Baie D'urfé;0;7;n.p.;370;9678,3;0;;< 5;n.p.
Beaconsfield;< 5;25;* 129,4;1903;9847,9;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;17;181;108,7;26382;15843,1;< 5;n.p.;419;251,6
Côte-Saint-Luc;< 5;38;117,1;6119;18857,9;0;;131;403,7
Dollard-des-Ormeaux;< 5;35;* 71,6;6914;14139,3;0;;134;274
Dorval;< 5;50;263,4;2444;12876,7;0;;70;368,8
Hampstead;0;16;* 229,5;1372;19675,9;0;;7;n.p.
Kirkland;< 5;32;* 158,8;2312;11473,4;< 5;n.p.;41;203,5
Lachine;< 5;37;83,2;6986;15702,8;0;;197;442,8
LaSalle;< 5;67;87,2;12181;15849,7;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;20;* 108,6;2661;14451,7;< 5;n.p.;83;450,8
Mercier–Hochelaga-Maisonneuve;< 5;119;87,5;21450;15769,3;< 5;n.p.;521;383
Montréal Est;< 5;5;n.p.;755;19610,4;0;;12;* 311,7
Montréal-Nord;8;64;76;16149;19171,6;0;;398;472,5
Montréal-Ouest;0;5;n.p.;660;13069,3;0;;< 5;n.p.
Mont-Royal;< 5;23;* 113,4;3006;14825,4;0;;95;468,5
Outremont;0;28;* 116,9;3241;13530,1;0;;31;* 129,4
Pierrefonds–Roxboro;< 5;68;98,1;9831;14186,8;0;;105;151,5
Plateau Mont-Royal;< 5;103;99;14134;13590,4;0;;202;194,2
Pointe-Claire;< 5;38;121,1;3332;10618,2;< 5;n.p.;69;219,9
Rivière-des-Prairies–Pointe-aux-Trembles;8;86;80,6;19285;18066,8;0;;361;338,2
Rosemont–La Petite Patrie;6;153;109,6;20003;14329,8;< 5;n.p.;367;262,9
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;543;10952;0;;16;* 322,7
Saint-Laurent;< 5;93;94,1;15989;16178,6;0;;174;176,1
Saint-Léonard;10;59;75,3;15256;19482,8;< 5;n.p.;175;223,5
Senneville;0;0;;96;10423,5;0;;0;
Sud-Ouest;< 5;76;97,2;10951;14012,6;0;;235;300,7
Verdun;< 5;64;92,4;8670;12523,7;0;;220;317,8
Ville-Marie;< 5;140;157;13751;15421,1;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;10;109;75,8;23498;16334,7;0;;253;175,9
Westmount;< 5;36;* 177,2;2521;12411,4;0;;66;324,9
Territoire à confirmer;< 5;98;;8686;;0;;31;
Total à Montréal;111;2032;98,4;310917;15051,7;10;*0,5;5491;265,8
