"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-10-27;25743765;21809652
2022-10-26;25501845;21785571
2022-10-25;25493805;21759797
2022-10-24;25493805;21734530
2022-10-23;25493805;21717980
2022-10-22;25493805;21706869
2022-10-21;25493805;21687207
