Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;9;114;84,9;11713;8725,1;< 5;n.p.;491;365,7
Anjou;< 5;58;135,5;3916;9150,4;0;;78;182,3
Baie D'urfé;< 5;< 5;n.p.;110;2877,3;0;;< 5;n.p.
Beaconsfield;< 5;25;* 129,4;584;3022,1;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;9;175;105,1;12949;7776,2;< 5;n.p.;372;223,4
Côte-Saint-Luc;7;87;268,1;3130;9646,2;0;;119;366,7
Dollard-des-Ormeaux;5;91;186,1;3157;6456,2;0;;125;255,6
Dorval;0;10;* 52,7;894;4710,2;0;;68;358,3
Hampstead;< 5;18;* 258,1;476;6826,3;0;;6;n.p.
Kirkland;< 5;23;* 114,1;863;4282,7;< 5;n.p.;35;* 173,7
Lachine;< 5;53;119,1;3242;7287,2;0;;170;382,1
LaSalle;5;76;98,9;6258;8142,8;< 5;n.p.;244;317,5
L'Île-Bizard–Sainte-Geneviève;0;8;n.p.;1152;6256,4;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;9;114;83,8;9812;7213,4;0;;450;330,8
Montréal Est;0;< 5;n.p.;309;8026;0;;9;* 233,8
Montréal-Nord;13;113;134,2;10117;12010,6;0;;336;398,9
Montréal-Ouest;0;< 5;n.p.;236;4673,3;0;;< 5;n.p.
Mont-Royal;0;< 5;n.p.;1195;5893,7;0;;93;458,7
Outremont;< 5;27;* 112,7;1374;5736;0;;29;* 121,1
Pierrefonds–Roxboro;< 5;75;108,2;4733;6830;< 5;n.p.;87;125,5
Plateau Mont-Royal;7;73;70,2;5272;5069,2;0;;172;165,4
Pointe-Claire;0;22;* 70,1;1179;3757,2;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;15;206;193;10184;9540,7;< 5;n.p.;321;300,7
Rosemont–La Petite Patrie;5;91;65,2;7889;5651,6;0;;325;232,8
Sainte-Anne-de-Bellevue;0;< 5;n.p.;183;3691;0;;13;* 262,2
Saint-Laurent;13;108;109,3;9207;9316,2;< 5;n.p.;159;160,9
Saint-Léonard;6;79;100,9;8739;11160,2;0;;147;187,7
Senneville;0;< 5;n.p.;33;* 3583,1;0;;0;
Sud-Ouest;-1;39;49,9;4536;5804,1;0;;206;263,6
Verdun;< 5;26;* 37,6;3453;4987,8;0;;199;287,5
Ville-Marie;6;81;90,8;5548;6221,8;< 5;n.p.;128;143,5
Villeray–Saint-Michel–Parc-Extension;5;116;80,6;12396;8617,1;< 5;n.p.;205;142,5
Westmount;< 5;14;* 68,9;842;4145,3;0;;57;280,6
Territoire à confirmer;< 5;44;;2097;;0;;25;
Total à Montréal;139;1978;95,8;147778;7154;13;*0,6;4826;233,6
