No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,162,13,20704,      782.46,       62.79
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,259,n.d.,34880,      742.55,n.d.
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,84,n.d.,18994,      442.24,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,28,0,8485,      329.99,        0.00
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,580,7,57826,     1003.01,       12.11
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,80,5,17919,      446.45,       27.90
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,207,n.d.,20591,     1005.29,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,48,0,17396,      275.93,        0.00
01,01 - Bas-Saint-Laurent,,Total,1455,32,196795,      739.35,       16.26
02,02 - Saguenay–Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,298,14,30972,      962.16,       45.20
02,02 - Saguenay–Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,661,47,24975,     2646.65,      188.19
02,02 - Saguenay–Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2301,12,52264,     4402.65,       22.96
02,02 - Saguenay–Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2029,53,67351,     3012.58,       78.69
02,02 - Saguenay–Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,2772,41,79274,     3496.73,       51.72
02,02 - Saguenay–Lac-Saint-Jean,0216,0216 - RLS de La Baie,615,12,22542,     2728.24,       53.23
02,02 - Saguenay–Lac-Saint-Jean,,Total,8690,180,277378,     3132.91,       64.89
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,1332,100,55347,     2406.63,      180.68
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,9746,677,322649,     3020.62,      209.83
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,9217,411,354139,     2602.65,      116.06
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,505,12,28012,     1802.80,       42.84
03,03 - Capitale-Nationale,,Total,20973,1205,760147,     2759.07,      158.52
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,302,30,14984,     2015.48,      200.21
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,381,9,25621,     1487.06,       35.13
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,513,14,22978,     2232.57,       60.93
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1299,55,64719,     2007.14,       84.98
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,3389,200,143998,     2353.50,      138.89
