"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2023-03-14;25915687;22953876
2023-03-13;25915687;22951172
2023-03-12;25915687;22949363
2023-03-11;25915687;22949000
2023-03-10;25915687;22947047
2023-03-09;25915687;22944885
2023-03-08;25915687;22941616
