"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-12-15;26471075;22652973
2022-12-14;26469075;22633356
2022-12-13;26459035;22615756
2022-12-12;26297365;22600080
2022-12-11;26236165;22588859
2022-12-10;26236165;22582297
2022-12-09;26236165;22566308
