date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,total_doses_1d,total_doses_2d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,143,0,143,143,0.0066051187,0.0,0.0023737145,128.0,0.0,128.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,358,0,501,0,358,501,0.024769195,0.0,0.0057794788,352.0,0.0,480.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,285,0,786,0,285,786,0.0397339169,0.0,0.0071211436,290.0,0.0,770.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,282,0,1068,0,282,1068,0.054750241399999997,0.0,0.0080499884,291.0,0.0,1061.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,140,0,1208,0,140,1208,0.0628002297,0.0,0.009133640600000001,156.0,0.0,1217.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,78,0,1286,0,78,1286,0.0670832364,0.0,0.009701268,83.0,0.0,1300.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,79,0,1365,0,79,1365,0.071469448,0.0,0.0103204979,85.0,0.0,1385.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,320,0,1685,0,320,1685,0.0877242322,0.0,0.0139842747,315.0,0.0,1700.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,571,0,2256,0,571,2256,0.1151767566,0.0,0.022808300400000002,532.0,0.0,2232.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,476,0,2732,0,476,2732,0.1395331316,0.0,0.0258012448,472.0,0.0,2704.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,189,0,2921,0,189,2921,0.1493892071,0.0,0.0272461145,191.0,0.0,2895.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,2921,0,0,2921,0.150008437,0.0,0.0272461145,12.0,0.0,2907.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,223,0,3144,0,223,3144,0.16177380460000002,0.0,0.0293618165,228.0,0.0,3135.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,195,0,3339,0,195,3339,0.17261032739999999,0.0,0.0304454688,210.0,0.0,3345.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,587,0,3926,0,587,3926,0.2046038709,0.0,0.0352961028,620.0,0.0,3965.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,561,0,4487,0,561,4487,0.2357201721,0.0,0.0387534696,603.0,0.0,4568.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,564,0,5051,0,564,5051,0.2664752558,0.0,0.043397693700000003,596.0,0.0,5164.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,39,0,5090,0,39,5090,0.2695714052,0.0,0.0435525011,60.0,0.0,5224.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,5096,0,6,5096,0.2707582625,0.0,0.043655706100000004,23.0,0.0,5247.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,14,0,5110,0,14,5110,0.2723579396,0.0,0.043655706100000004,31.0,0.0,5278.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,13,0,5123,0,13,5123,0.2743704367,0.0,0.043655706100000004,39.0,0.0,5317.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,575,0,5698,0,575,5698,0.3044546881,0.0,0.052944154199999996,583.0,0.0,5900.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1899,0,7597,0,1899,7597,0.40141576590000005,0.0001548075,0.0774553368,1879.0,3.0,7779.0,3.0,
2021-01-06,Région,RSS06,06 - Montréal,2733,1,10330,1,2734,10331,0.5398652453,0.0005160249,0.10826202300000001,2683.0,7.0,10462.0,10.0,
2021-01-07,Région,RSS06,06 - Montréal,4112,0,14442,1,4112,14443,0.7402893145,0.0008772423,0.16172220210000002,3884.0,7.0,14346.0,17.0,
2021-01-08,Région,RSS06,06 - Montréal,3785,1,18227,2,3786,18229,0.9300832709,0.0014448697,0.20754521280000002,3678.0,11.0,18024.0,28.0,
2021-01-09,Région,RSS06,06 - Montréal,2033,0,20260,2,2033,20262,1.0335978649,0.0018576895999999998,0.2280314011,2006.0,8.0,20030.0,36.0,
2021-01-10,Région,RSS06,06 - Montréal,1409,1,21669,3,1410,21672,1.1068733999999998,0.0020640996,0.2417576634,1420.0,4.0,21450.0,40.0,
2021-01-11,Région,RSS06,06 - Montréal,1603,1,23272,4,1604,23276,1.1905210355,0.0025801245,0.25770283260000004,1621.0,10.0,23071.0,50.0,
2021-01-12,Région,RSS06,06 - Montréal,1100,2,24372,6,1102,24378,1.2517215881000001,0.0030445469,0.2635855164,1186.0,9.0,24257.0,59.0,
2021-01-13,Région,RSS06,06 - Montréal,1288,0,25660,6,1288,25666,1.3228814211,0.0036121742999999998,0.2689521753,1379.0,11.0,25636.0,70.0,
2021-01-14,Région,RSS06,06 - Montréal,1888,1,27548,7,1889,27555,1.4250543503,0.0041798017,0.2809239529,1980.0,11.0,27616.0,81.0,
2021-01-15,Région,RSS06,06 - Montréal,1756,1,29304,8,1757,29312,1.5193320987,0.004850634,0.2883031089,1827.0,13.0,29443.0,94.0,
2021-01-16,Région,RSS06,06 - Montréal,1142,2,30446,10,1144,30456,1.5807390612,0.0053150564,0.2948566251,1190.0,9.0,30633.0,103.0,
2021-01-17,Région,RSS06,06 - Montréal,933,0,31379,10,933,31389,1.6295550162999999,0.0058310813,0.3009457188,946.0,10.0,31579.0,113.0,
2021-01-18,Région,RSS06,06 - Montréal,1082,5,32461,15,1087,32476,1.6873498045,0.007327553499999999,0.3116274342,1120.0,29.0,32699.0,142.0,
2021-01-19,Région,RSS06,06 - Montréal,1320,0,33781,15,1320,33796,1.7585096375,0.0085144108,0.319729025,1379.0,23.0,34078.0,165.0,
2021-01-20,Région,RSS06,06 - Montréal,1576,1,35357,16,1577,35373,1.8458726523,0.0091852431,0.32669536109999997,1693.0,13.0,35771.0,178.0,
2021-01-21,Région,RSS06,06 - Montréal,1941,4,37298,20,1945,37318,1.950522501,0.0103204979,0.3362418217,2028.0,22.0,37799.0,200.0,
2021-01-22,Région,RSS06,06 - Montréal,2140,3,39438,23,2143,39461,2.0654412450999997,0.0108881253,0.3443434125,2227.0,11.0,40026.0,211.0,
2021-01-23,Région,RSS06,06 - Montréal,1243,4,40681,27,1247,40708,2.1327308915,0.011404150200000001,0.3482652017,1304.0,10.0,41330.0,221.0,
2021-01-24,Région,RSS06,06 - Montréal,402,1,41083,28,403,41111,2.1548683595,0.012126585,0.35017449380000004,429.0,14.0,41759.0,235.0,
2021-01-25,Région,RSS06,06 - Montréal,623,3,41706,31,626,41737,2.1910417046,0.0137778647,0.3532190407,701.0,32.0,42460.0,267.0,
2021-01-26,Région,RSS06,06 - Montréal,766,28,42472,59,794,42531,2.2348006156999998,0.018318883799999998,0.3600821718,848.0,88.0,43308.0,355.0,
2021-01-27,Région,RSS06,06 - Montréal,696,10,43168,69,706,43237,2.2740701102000003,0.022240673,0.3656036382,761.0,76.0,44069.0,431.0,
