"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-09-25;24893405;21178335
2022-09-24;24893405;21169176
2022-09-23;24893405;21150396
2022-09-22;24893405;21127606
2022-09-21;24843405;21103683
2022-09-20;24242555;21079561
2022-09-19;24242555;21057279
