"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-08-11;23486905;20433004
2022-08-10;23486905;20422441
2022-08-09;23446905;20412399
2022-08-08;23446905;20403731
2022-08-07;23299705;20398200
2022-08-06;23299705;20395404
2022-08-05;23299705;20386681
