Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;22;350;260,7;3944;2937,9;< 5;n.p.;374;278,6
Anjou;8;114;266,4;1217;2843,7;0;;49;114,5
Baie D'urfé;0;< 5;n.p.;44;1150,9;0;;< 5;n.p.
Beaconsfield;< 5;21;* 108,7;146;755,5;< 5;n.p.;9;* 46,6
Côte-des-Neiges–Notre-Dame-de-Grâce;40;404;242,6;4401;2642,9;5;n.p.;285;171,2
Côte-Saint-Luc;7;90;277,4;1209;3726;10;*30,8;76;234,2
Dollard-des-Ormeaux;< 5;78;159,5;921;1883,5;5;n.p.;97;198,4
Dorval;0;26;* 137;350;1844;0;;61;321,4
Hampstead;< 5;19;* 272,5;154;2208,5;0;;< 5;n.p.
Kirkland;< 5;47;233,2;273;1354,8;0;;26;* 129
Lachine;7;106;238,3;1164;2616,4;< 5;n.p.;111;249,5
LaSalle;< 5;220;286,3;2270;2953,7;0;;185;240,7
L'Île-Bizard–Sainte-Geneviève;< 5;25;* 135,8;320;1737,9;< 5;n.p.;52;282,4
Mercier–Hochelaga-Maisonneuve;13;230;169,1;3820;2808,3;< 5;n.p.;388;285,2
Montréal Est;0;6;n.p.;83;2155,8;0;;< 5;n.p.
Montréal-Nord;16;234;277,8;3966;4708,3;0;;254;301,5
Montréal-Ouest;0;< 5;n.p.;59;1168,3;0;;< 5;n.p.
Mont-Royal;< 5;53;261,4;566;2791,5;< 5;n.p.;91;448,8
Outremont;< 5;28;* 116,9;627;2617,5;< 5;n.p.;13;* 54,3
Pierrefonds–Roxboro;6;172;248,2;1210;1746,1;< 5;n.p.;42;60,6
Plateau Mont-Royal;8;100;96,2;1912;1838,5;0;;132;126,9
Pointe-Claire;< 5;32;* 102;359;1144;0;;33;* 105,2
Rivière-des-Prairies–Pointe-aux-Trembles;35;274;256,7;3506;3284,5;< 5;n.p.;257;240,8
Rosemont–La Petite Patrie;24;252;180,5;3105;2224,4;< 5;n.p.;249;178,4
Sainte-Anne-de-Bellevue;< 5;16;* 322,7;44;887,5;0;;< 5;n.p.
Saint-Laurent;18;343;347,1;2557;2587,3;0;;108;109,3
Saint-Léonard;29;284;362,7;2304;2942,3;< 5;n.p.;54;69
Senneville;0;0;;8;n.p.;0;;0;
Sud-Ouest;< 5;125;159,9;1768;2262,3;0;;182;232,9
Verdun;< 5;68;98,2;1477;2133,5;< 5;n.p.;173;249,9
Ville-Marie;13;112;125,6;2059;2309,1;0;;87;97,6
Villeray–Saint-Michel–Parc-Extension;19;349;242,6;4205;2923,1;0;;137;95,2
Westmount;< 5;35;* 172,3;329;1619,7;< 5;n.p.;41;201,9
Territoire à confirmer;6;81;;1085;;< 5;;41;
Total à Montréal;306;4298;208,1;51462;2491,3;40;1,9;3621;175,3
