Date;Doses du vaccin COVID-19 reçues (cumulatif);Doses du vaccin COVID-19 administrées (cumulatif)
2021-04-23;3066969;2763535
2021-04-22;3066969;2681455
2021-04-21;3066969;2592321
2021-04-20;3066969;2505474
2021-04-19;3042405;2450678
2021-04-18;2836485;2402401
2021-04-17;2836485;2361822
