date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,293,0,0,293,0,0,293,293,0.0027430764,0.0,0.000511421,236.0,0.0,236.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1173,0,0,1466,0,0,1173,1466,0.0155983411,0.0,0.0016156255,1106.0,0.0,1342.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,949,0,0,2415,0,0,949,2415,0.0268728499,0.0,0.0024176266,970.0,0.0,2312.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,904,0,0,3319,0,0,904,3319,0.0376824306,0.0,0.0030917725,930.0,0.0,3242.0,0.0,697.0
2020-12-18,Région,RSS99,Ensemble du Québec,725,0,0,4044,0,0,725,4044,0.046550936,0.0,0.0040797449,763.0,0.0,4005.0,0.0,728.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,4762,0,0,718,4762,0.0549893828,0.0,0.0048120069,726.0,0.0,4731.0,0.0,849.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,4876,0,0,114,4876,0.0564655298,0.0,0.0049863549,127.0,0.0,4858.0,0.0,1251.0
2020-12-21,Région,RSS99,Ensemble du Québec,511,0,0,5387,0,0,511,5387,0.0623352483,0.0,0.0059627042,505.0,0.0,5363.0,0.0,1554.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,7412,0,0,2025,7412,0.0835592206,0.0,0.0094031728,1826.0,0.0,7189.0,0.0,1451.0
2020-12-23,Région,RSS99,Ensemble du Québec,3761,0,0,11173,0,0,3761,11173,0.1265069631,0.0,0.0139594692,3695.0,0.0,10884.0,0.0,1796.0
2020-12-24,Région,RSS99,Ensemble du Québec,3025,0,0,14198,0,0,3025,14198,0.1604932144,0.0,0.016725792,2924.0,0.0,13808.0,0.0,2106.0
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,14198,0,0,0,14198,0.1606326929,0.0,0.016725792,12.0,0.0,13820.0,0.0,2392.0
2020-12-26,Région,RSS99,Ensemble du Québec,3133,0,0,17331,0,0,3133,17331,0.1964670339,0.0,0.0201197678,3083.0,0.0,16903.0,0.0,2440.0
2020-12-27,Région,RSS99,Ensemble du Québec,2284,0,0,19615,0,0,2284,19615,0.2232468981,0.0,0.0227233657,2304.0,0.0,19207.0,0.0,2340.0
2020-12-28,Région,RSS99,Ensemble du Québec,2515,1,0,22130,1,0,2516,22131,0.2529093173,0.0,0.0261289648,2552.0,0.0,21759.0,0.0,1958.0
2020-12-29,Région,RSS99,Ensemble du Québec,2359,0,0,24489,1,0,2359,24490,0.2813512999,0.0,0.0288952876,2447.0,0.0,24206.0,0.0,1959.0
2020-12-30,Région,RSS99,Ensemble du Québec,3066,0,0,27555,1,0,3066,27556,0.3178830331,0.0,0.0326728292,3143.0,0.0,27349.0,0.0,1602.0
2020-12-31,Région,RSS99,Ensemble du Québec,345,0,0,27900,1,0,345,27901,0.3225788079,0.0,0.0328239309,404.0,0.0,27753.0,0.0,1497.0
2021-01-01,Région,RSS99,Ensemble du Québec,11,0,0,27911,1,0,11,27912,0.3234970411,0.0,0.0328471773,79.0,0.0,27832.0,0.0,1535.0
2021-01-02,Région,RSS99,Ensemble du Québec,635,0,0,28546,1,0,635,28547,0.331656531,0.0,0.0336375552,702.0,0.0,28534.0,0.0,2052.0
2021-01-03,Région,RSS99,Ensemble du Québec,1546,0,0,30092,1,0,1546,30093,0.350590732,0.0,0.0351485719,1629.0,0.0,30163.0,0.0,3151.0
2021-01-04,Région,RSS99,Ensemble du Québec,2784,0,0,32876,1,0,2784,32877,0.3832054451,1.16232e-05,0.039123708,2806.0,1.0,32969.0,1.0,5070.0
2021-01-05,Région,RSS99,Ensemble du Québec,5977,1,0,38853,2,0,5978,38855,0.449597192,0.0001046088,0.0486663593,5712.0,8.0,38681.0,9.0,6983.0
2021-01-06,Région,RSS99,Ensemble du Québec,10758,1,0,49611,3,0,10759,49614,0.5686071879,0.0003486961,0.0610566958,10239.0,21.0,48920.0,30.0,8149.0
2021-01-07,Région,RSS99,Ensemble du Québec,13779,1,0,63390,4,0,13780,63394,0.7150363243,0.0006625227,0.0813275653,12598.0,27.0,61518.0,57.0,8941.0
2021-01-08,Région,RSS99,Ensemble du Québec,13400,2,0,76790,6,0,13402,76796,0.8615584463,0.0009879724,0.098041734,12606.0,28.0,74124.0,85.0,9599.0
2021-01-09,Région,RSS99,Ensemble du Québec,8792,1,0,85582,7,0,8793,85589,0.9600534853,0.0011158277,0.1077006174,8474.0,11.0,82598.0,96.0,9894.0
2021-01-10,Région,RSS99,Ensemble du Québec,7089,2,0,92671,9,0,7091,92680,1.0408463832,0.0011739437,0.1140933801,6951.0,5.0,89549.0,101.0,9668.0
