Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;22;285;212,3;8946;6663,9;6;n.p.;470;350,1
Anjou;8;159;371,5;3083;7203,9;< 5;n.p.;74;172,9
Baie D'urfé;0;< 5;n.p.;68;1778,7;0;;< 5;n.p.
Beaconsfield;0;12;* 62,1;382;1976,8;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;34;491;294,9;10241;6150;< 5;n.p.;350;210,2
Côte-Saint-Luc;< 5;129;397,6;2415;7442,7;< 5;n.p.;110;339
Dollard-des-Ormeaux;9;70;143,2;2297;4697,4;0;;119;243,4
Dorval;0;10;* 52,7;680;3582,7;0;;67;353
Hampstead;0;20;* 286,8;344;4933,3;0;;5;n.p.
Kirkland;9;42;208,4;587;2913;< 5;n.p.;32;* 158,8
Lachine;< 5;65;146,1;2575;5787,9;< 5;n.p.;169;379,9
LaSalle;18;152;197,8;4684;6094,8;< 5;n.p.;235;305,8
L'Île-Bizard–Sainte-Geneviève;< 5;20;* 108,6;885;4806,4;< 5;n.p.;74;401,9
Mercier–Hochelaga-Maisonneuve;26;316;232,3;7631;5610;< 5;n.p.;440;323,5
Montréal Est;< 5;15;* 389,6;238;6181,8;< 5;n.p.;9;* 233,8
Montréal-Nord;13;253;300,4;8173;9702,7;< 5;n.p.;323;383,5
Montréal-Ouest;< 5;10;* 198;136;2693,1;0;;< 5;n.p.
Mont-Royal;< 5;37;182,5;986;4862,9;0;;92;453,7
Outremont;0;47;196,2;1137;4746,6;0;;21;* 87,7
Pierrefonds–Roxboro;9;179;258,3;3499;5049,3;0;;79;114
Plateau Mont-Royal;5;142;136,5;3922;3771,2;< 5;n.p.;169;162,5
Pointe-Claire;6;41;130,7;912;2906,3;< 5;n.p.;52;165,7
Rivière-des-Prairies–Pointe-aux-Trembles;16;277;259,5;7971;7467,5;< 5;n.p.;308;288,5
Rosemont–La Petite Patrie;11;177;126,8;6169;4419,4;< 5;n.p.;317;227,1
Sainte-Anne-de-Bellevue;< 5;< 5;n.p.;122;2460,7;0;;12;* 242
Saint-Laurent;30;328;331,9;6712;6791,6;6;n.p.;149;150,8
Saint-Léonard;11;221;282,2;6789;8669,9;< 5;n.p.;128;163,5
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;7;96;122,8;3299;4221,3;0;;203;259,8
Verdun;8;143;206,6;2772;4004,1;0;;192;277,3
Ville-Marie;10;119;133,5;4088;4584,5;0;;115;129
Villeray–Saint-Michel–Parc-Extension;31;309;214,8;9438;6560,9;< 5;n.p.;182;126,5
Westmount;< 5;21;* 103,4;638;3141;0;;57;280,6
Territoire à confirmer;7;32;;1733;;0;;25;
Total à Montréal;307;4223;204,4;113574;5498,2;35;*1,7;4603;222,8
