"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-05-05;23082195;19608502
2022-05-04;23082195;19581924
2022-05-03;23082195;19560137
2022-05-02;23082195;19541165
2022-05-01;23082195;19527600
2022-04-30;23082195;19519638
2022-04-29;23082195;19496606
