"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-05-17;23083695;19796570
2022-05-16;23082195;19784200
2022-05-15;23082195;19775088
2022-05-14;23082195;19769971
2022-05-13;23082195;19754415
2022-05-12;23082195;19737659
2022-05-11;23082195;19716385
