Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;20;195;145,3;21824;16256,8;< 5;n.p.;535;398,5
Anjou;< 5;65;151,9;7360;17197,9;0;;87;203,3
Baie D'urfé;0;5;n.p.;358;9364,4;0;;< 5;n.p.
Beaconsfield;< 5;30;* 155,2;1855;9599,5;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;8;188;112,9;26041;15638,4;< 5;n.p.;416;249,8
Côte-Saint-Luc;5;59;181,8;6035;18599;< 5;n.p.;131;403,7
Dollard-des-Ormeaux;< 5;98;200,4;6834;13975,7;< 5;n.p.;134;274
Dorval;< 5;30;* 158,1;2354;12402,5;0;;70;368,8
Hampstead;0;9;* 129,1;1345;19288,7;0;;7;n.p.
Kirkland;< 5;40;198,5;2264;11235,2;0;;40;198,5
Lachine;< 5;56;125,9;6910;15531,9;< 5;n.p.;195;438,3
LaSalle;< 5;87;113,2;12051;15680,6;0;;261;339,6
L'Île-Bizard–Sainte-Geneviève;< 5;27;* 146,6;2631;14288,8;0;;82;445,3
Mercier–Hochelaga-Maisonneuve;15;191;140,4;21232;15609;< 5;n.p.;517;380,1
Montréal Est;0;< 5;n.p.;748;19428,6;0;;12;* 311,7
Montréal-Nord;< 5;88;104,5;16047;19050,5;< 5;n.p.;398;472,5
Montréal-Ouest;0;7;n.p.;647;12811,9;0;;< 5;n.p.
Mont-Royal;< 5;30;* 148;2949;14544,3;0;;95;468,5
Outremont;< 5;25;* 104,4;3186;13300,5;0;;31;* 129,4
Pierrefonds–Roxboro;6;70;101;9717;14022,3;0;;105;151,5
Plateau Mont-Royal;8;118;113,5;13960;13423,1;< 5;n.p.;202;194,2
Pointe-Claire;< 5;39;124,3;3272;10427;0;;68;216,7
Rivière-des-Prairies–Pointe-aux-Trembles;10;113;105,9;19120;17912,2;< 5;n.p.;360;337,3
Rosemont–La Petite Patrie;12;160;114,6;19735;14137,8;< 5;n.p.;365;261,5
Sainte-Anne-de-Bellevue;< 5;7;n.p.;531;10710;0;;16;* 322,7
Saint-Laurent;6;103;104,2;15804;15991,4;0;;174;176,1
Saint-Léonard;5;75;95,8;15150;19347,4;< 5;n.p.;172;219,7
Senneville;0;0;;96;10423,5;0;;0;
Sud-Ouest;6;105;134,4;10805;13825,8;0;;235;300,7
Verdun;< 5;112;161,8;8550;12350,3;< 5;n.p.;220;317,8
Ville-Marie;14;204;228,8;13470;15106;0;;159;178,3
Villeray–Saint-Michel–Parc-Extension;9;118;82;23301;16197,8;< 5;n.p.;253;175,9
Westmount;< 5;30;* 147,7;2451;12066,8;< 5;n.p.;66;324,9
Territoire à confirmer;9;89;;8501;;0;;31;
Total à Montréal;166;2576;124,7;307135;14868,6;26;*1,3;5470;264,8
