"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-06-29;23088705;20047385
2022-06-28;23088705;20040850
2022-06-27;23088705;20036290
2022-06-26;23088705;20033092
2022-06-25;23088705;20031630
2022-06-24;23088705;20027820
2022-06-23;23088705;20027391
