Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;89;1032;768,7;19185;14291;11;*8,2;512;381,4
Anjou;17;313;731,4;6648;15534,2;< 5;n.p.;81;189,3
Baie D'urfé;0;20;* 523,1;275;7193,3;0;;< 5;n.p.
Beaconsfield;< 5;77;398,5;1411;7301,8;< 5;n.p.;25;* 129,4
Côte-des-Neiges–Notre-Dame-de-Grâce;53;1207;724,8;22906;13755,7;11;*6,6;392;235,4
Côte-Saint-Luc;16;274;844,4;5053;15572,6;< 5;n.p.;125;385,2
Dollard-des-Ormeaux;13;380;777,1;5787;11834,6;< 5;n.p.;130;265,9
Dorval;7;145;764;1944;10242,4;< 5;n.p.;70;368,8
Hampstead;< 5;92;1319,4;951;13638,3;0;;6;n.p.
Kirkland;8;109;540,9;1834;9101,3;< 5;n.p.;39;193,5
Lachine;17;309;694,6;5974;13428;9;n.p.;182;409,1
LaSalle;15;514;668,8;10676;13891,5;6;n.p.;255;331,8
L'Île-Bizard–Sainte-Geneviève;< 5;153;830,9;2195;11920,9;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;45;1166;857,2;18565;13648,3;20;*14,7;483;355,1
Montréal Est;0;38;987;620;16103,9;< 5;n.p.;10;* 259,7
Montréal-Nord;47;797;946,2;14739;17497,7;12;*14,2;364;432,1
Montréal-Ouest;< 5;37;732,7;513;10158,4;0;;< 5;n.p.
Mont-Royal;< 5;120;591,8;2370;11688,7;0;;95;468,5
Outremont;5;162;676,3;2640;11021,1;0;;29;* 121,1
Pierrefonds–Roxboro;27;419;604,6;8540;12323,8;5;n.p.;97;140
Plateau Mont-Royal;32;619;595,2;11808;11353,8;< 5;n.p.;185;177,9
Pointe-Claire;10;160;509,9;2638;8406,6;< 5;n.p.;63;200,8
Rivière-des-Prairies–Pointe-aux-Trembles;38;934;875;17055;15977,6;14;*13,1;344;322,3
Rosemont–La Petite Patrie;67;940;673,4;16870;12085,4;10;*7,2;345;247,2
Sainte-Anne-de-Bellevue;< 5;26;* 524,4;412;8309,8;< 5;n.p.;14;* 282,4
Saint-Laurent;44;624;631,4;14147;14314,8;< 5;n.p.;166;168
Saint-Léonard;19;625;798,2;13894;17743,4;7;n.p.;164;209,4
Senneville;0;6;n.p.;77;8360,5;0;;0;
Sud-Ouest;21;561;717,8;9285;11880,8;7;n.p.;221;282,8
Verdun;19;415;599,5;7177;10367;< 5;n.p.;206;297,6
Ville-Marie;33;785;880,3;11260;12627,6;9;*10,1;144;161,5
Villeray–Saint-Michel–Parc-Extension;58;944;656,2;21079;14653,2;15;*10,4;232;161,3
Westmount;19;161;792,6;1753;8630,4;0;;63;310,2
Territoire à confirmer;-2;832;;7100;;< 5;;30;
Total à Montréal;729;14997;726;267382;12944,2;162;7,8;5154;249,5
