Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;26;289;215,3;11293;8412,2;< 5;n.p.;482;359
Anjou;13;81;189,3;3737;8732,1;0;;78;182,3
Baie D'urfé;< 5;< 5;n.p.;100;2615,7;0;;< 5;n.p.
Beaconsfield;0;14;* 72,4;536;2773,8;0;;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;20;166;99,7;12530;7524,6;0;;369;221,6
Côte-Saint-Luc;5;50;154,1;2951;9094,6;0;;119;366,7
Dollard-des-Ormeaux;< 5;66;135;2988;6110,6;0;;125;255,6
Dorval;< 5;20;* 105,4;867;4568;0;;68;358,3
Hampstead;< 5;15;* 215,1;438;6281,4;0;;6;n.p.
Kirkland;< 5;21;* 104,2;817;4054,4;0;;33;* 163,8
Lachine;6;71;159,6;3101;6970,3;0;;170;382,1
LaSalle;14;100;130,1;6004;7812,3;0;;242;314,9
L'Île-Bizard–Sainte-Geneviève;< 5;25;* 135,8;1132;6147,8;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;22;255;187,5;9425;6928,9;< 5;n.p.;447;328,6
Montréal Est;0;< 5;n.p.;297;7714,3;0;;9;* 233,8
Montréal-Nord;25;260;308,7;9734;11555,9;0;;336;398,9
Montréal-Ouest;0;7;n.p.;207;4099;0;;< 5;n.p.
Mont-Royal;< 5;20;* 98,6;1173;5785,2;0;;93;458,7
Outremont;< 5;13;* 54,3;1314;5485,5;0;;29;* 121,1
Pierrefonds–Roxboro;8;98;141,4;4525;6529,9;0;;84;121,2
Plateau Mont-Royal;8;102;98,1;5112;4915,4;0;;172;165,4
Pointe-Claire;< 5;22;* 70,1;1138;3626,5;0;;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;29;298;279,2;9699;9086,3;< 5;n.p.;316;296
Rosemont–La Petite Patrie;12;194;139;7572;5424,5;0;;324;232,1
Sainte-Anne-de-Bellevue;0;18;* 363;174;3509,5;0;;12;* 242
Saint-Laurent;19;183;185,2;8875;8980,2;< 5;n.p.;156;157,9
Saint-Léonard;32;245;312,9;8360;10676,2;< 5;n.p.;146;186,5
Senneville;0;< 5;n.p.;28;* 3040,2;0;;0;
Sud-Ouest;13;130;166,3;4355;5572,5;0;;206;263,6
Verdun;< 5;44;63,6;3346;4833,2;0;;198;286
Ville-Marie;7;132;148;5368;6020;0;;125;140,2
Villeray–Saint-Michel–Parc-Extension;20;252;175,2;11961;8314,7;< 5;n.p.;200;139
Westmount;0;14;* 68,9;791;3894,2;0;;58;285,5
Territoire à confirmer;7;63;;2095;;0;;25;
Total à Montréal;304;3279;158,7;142043;6876,4;9;n.p.;4785;231,6
