Date;Nouveaux cas;Cumulatif de cas;
2020-01-08;0;0;
2020-02-25;1;1;
2020-02-26;0;1;
2020-02-27;0;1;
2020-02-28;0;1;
2020-02-29;0;1;
2020-03-01;1;2;
2020-03-02;2;4;
2020-03-03;0;4;
2020-03-04;0;4;
2020-03-05;0;4;
2020-03-06;0;4;
2020-03-07;0;4;
2020-03-08;1;5;
2020-03-09;1;6;
2020-03-10;2;8;
2020-03-11;4;12;
2020-03-12;3;15;
2020-03-13;2;17;
2020-03-14;5;22;
2020-03-15;6;28;
2020-03-16;5;33;
2020-03-17;7;40;
2020-03-18;6;46;
2020-03-19;36;82;
2020-03-20;49;131;
2020-03-21;92;223;
2020-03-22;88;311;
2020-03-23;133;444;
2020-03-24;145;589;
2020-03-25;187;776;
2020-03-26;181;957;
2020-03-27;243;1200;
2020-03-28;200;1400;
2020-03-29;259;1659;
2020-03-30;266;1925;
2020-03-31;332;2257;
2020-04-01;304;2561;
2020-04-02;408;2969;
2020-04-03;351;3320;
2020-04-04;338;3658;
2020-04-05;263;3921;
2020-04-06;458;4379;
2020-04-07;422;4801;
2020-04-08;378;5179;
2020-04-09;350;5529;
2020-04-10;305;5834;
2020-04-11;262;6096;
2020-04-12;332;6428;
2020-04-13;542;6970;
2020-04-14;467;7437;
2020-04-15;615;8052;
2020-04-16;497;8549;
2020-04-17;570;9119;
2020-04-18;331;9450;
2020-04-19;434;9884;
2020-04-20;481;10365;
2020-04-21;451;10816;
2020-04-22;537;11353;
2020-04-23;525;11878;
2020-04-24;497;12375;
2020-04-25;311;12686;
2020-04-26;280;12966;
2020-04-27;460;13426;
2020-04-28;472;13898;
2020-04-29;519;14417;
2020-04-30;588;15005;
2020-05-01;614;15619;
2020-05-02;522;16141;
2020-05-03;352;16493;
2020-05-04;418;16911;
2020-05-05;472;17383;
2020-05-06;570;17953;
2020-05-07;429;18382;
2020-05-08;433;18815;
2020-05-09;311;19126;
2020-05-10;300;19426;
2020-05-11;369;19795;
2020-05-12;429;20224;
2020-05-13;403;20627;
2020-05-14;353;20980;
2020-05-15;347;21327;
2020-05-16;267;21594;
2020-05-17;341;21935;
2020-05-18;334;22269;
2020-05-19;322;22591;
2020-05-20;411;23002;
2020-05-21;382;23384;
2020-05-22;257;23641;
2020-05-23;217;23858;
2020-05-24;214;24072;
2020-05-25;208;24280;
2020-05-26;238;24518;
2020-05-27;255;24773;
2020-05-28;193;24966;
2020-05-29;192;25158;
2020-05-30;205;25363;
2020-05-31;139;25502;
2020-06-01;157;25659;
2020-06-02;98;25757;
2020-06-03;114;25871;
2020-06-04;129;26000;
2020-06-05;112;26112;
2020-06-06;105;26217;
2020-06-07;77;26294;
2020-06-08;50;26344;
2020-06-09;78;26422;
2020-06-10;67;26489;
2020-06-11;67;26556;
2020-06-12;72;26628;
2020-06-13;66;26694;
2020-06-14;28;26722;
2020-06-15;54;26776;
2020-06-16;74;26850;
2020-06-17;51;26901;
2020-06-18;48;26949;
2020-06-19;64;27013;
2020-06-20;32;27045;
2020-06-21;26;27071;
2020-06-22;38;27109;
2020-06-23;38;27147;
2020-06-24;28;27175;
2020-06-25;46;27221;
2020-06-26;42;27263;
2020-06-27;30;27293;
2020-06-28;18;27311;
2020-06-29;16;27327;
2020-06-30;40;27367;
2020-07-01;24;27391;
2020-07-02;15;27406;
2020-07-03;18;27424;
2020-07-04;16;27440;
2020-07-05;7;27447;
2020-07-06;15;27462;
2020-07-07;21;27483;
2020-07-08;33;27516;
2020-07-09;53;27569;
2020-07-10;51;27620;
2020-07-11;21;27641;
2020-07-12;13;27654;
2020-07-13;75;27729;
2020-07-14;66;27795;
2020-07-15;69;27864;
2020-07-16;67;27931;
2020-07-17;100;28031;
2020-07-18;98;28129;
2020-07-19;54;28183;
2020-07-20;37;28220;
2020-07-21;66;28286;
2020-07-22;78;28364;
2020-07-23;93;28457;
2020-07-24;70;28527;
2020-07-25;34;28561;
2020-07-26;52;28613;
2020-07-27;35;28648;
2020-07-28;40;28688;
2020-07-29;72;28760;
2020-07-30;60;28820;
2020-07-31;59;28879;
2020-08-01;51;28930;
2020-08-02;32;28962;
2020-08-03;46;29008;
2020-08-04;65;29073;
2020-08-05;46;29119;
2020-08-06;21;29140;
2020-08-07;46;29186;
2020-08-08;35;29221;
2020-08-09;36;29257;
2020-08-10;35;29292;
2020-08-11;36;29328;
2020-08-12;33;29361;
2020-08-13;38;29399;
2020-08-14;31;29430;
2020-08-15;14;29444;
2020-08-16;12;29456;
2020-08-17;17;29473;
2020-08-18;17;29490;
2020-08-19;22;29512;
2020-08-20;35;29547;
2020-08-21;33;29580;
2020-08-22;19;29599;
2020-08-23;23;29622;
2020-08-24;10;29632;
2020-08-25;28;29660;
2020-08-26;42;29702;
2020-08-27;42;29744;
2020-08-28;27;29771;
2020-08-29;56;29827;
2020-08-30;15;29842;
2020-08-31;32;29874;
2020-09-01;36;29910;
2020-09-02;35;29945;
2020-09-03;72;30017;
2020-09-04;45;30062;
2020-09-05;68;30130;
2020-09-06;58;30188;
2020-09-07;51;30239;
2020-09-08;72;30311;
2020-09-09;70;30381;
2020-09-10;89;30470;
2020-09-11;110;30580;
2020-09-12;71;30651;
2020-09-13;102;30753;
2020-09-14;75;30828;
2020-09-15;95;30923;
2020-09-16;83;31006;
2020-09-17;74;31080;
2020-09-18;208;31288;
2020-09-19;140;31428;
2020-09-20;220;31648;
2020-09-21;141;31789;
2020-09-22;171;31960;
2020-09-23;259;32219;
2020-09-24;238;32457;
2020-09-25;290;32747;
2020-09-26;353;33100;
2020-09-27;277;33377;
2020-09-28;284;33661;
2020-09-29;350;34011;
2020-09-30;322;34333;
2020-10-01;322;34655;
2020-10-02;419;35074;
2020-10-03;374;35448;
2020-10-04;300;35748;
2020-10-05;287;36035;
2020-10-06;257;36292;
2020-10-07;309;36601;
2020-10-08;349;36950;
2020-10-09;286;37236;
2020-10-10;199;37435;
2020-10-11;334;37769;
2020-10-12;274;38043;
2020-10-13;202;38245;
2020-10-14;276;38521;
2020-10-15;259;38780;
2020-10-16;263;39043;
