date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,143,0,0,0,143,0,0,0,143,143,0.0056897125,0.0,0.0020320402,112.0,0.0,112.0,0.0,
2020-12-15,Région,RSS06,06 - Montréal,376,0,0,0,519,0,0,0,376,519,0.0237748703,0.0,0.0049276975,356.0,0.0,468.0,0.0,
2020-12-16,Région,RSS06,06 - Montréal,314,0,0,0,833,0,0,0,314,833,0.0400311918,0.0,0.0062993246,320.0,0.0,788.0,0.0,
2020-12-17,Région,RSS06,06 - Montréal,295,0,0,0,1128,0,0,0,295,1128,0.0554746973,0.0,0.0071629417,304.0,0.0,1092.0,0.0,
2020-12-18,Région,RSS06,06 - Montréal,144,0,0,0,1272,0,0,0,144,1272,0.0637044601,0.0,0.0082297628,162.0,0.0,1254.0,0.0,
2020-12-19,Région,RSS06,06 - Montréal,83,0,0,0,1355,0,0,0,83,1355,0.0682765505,0.0,0.0088393748,90.0,0.0,1344.0,0.0,
2020-12-20,Région,RSS06,06 - Montréal,80,0,0,0,1435,0,0,0,80,1435,0.0728486409,0.0,0.0094489869,90.0,0.0,1434.0,0.0,
2020-12-21,Région,RSS06,06 - Montréal,320,0,0,0,1755,0,0,0,320,1755,0.0883429474,0.0,0.0127002512,305.0,0.0,1739.0,0.0,
2020-12-22,Région,RSS06,06 - Montréal,577,0,0,0,2332,0,0,0,577,2332,0.1130830368,0.0,0.0203712029,487.0,0.0,2226.0,0.0,
2020-12-23,Région,RSS06,06 - Montréal,477,0,0,0,2809,0,0,0,477,2809,0.136400698,0.0,0.0230636562,459.0,0.0,2685.0,0.0,
2020-12-24,Région,RSS06,06 - Montréal,184,0,0,0,2993,0,0,0,184,2993,0.1459004859,0.0,0.0244352833,187.0,0.0,2872.0,0.0,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,2993,0,0,0,0,2993,0.146510098,0.0,0.0244352833,12.0,0.0,2884.0,0.0,
2020-12-26,Région,RSS06,06 - Montréal,219,0,0,0,3212,0,0,0,219,3212,0.1580419261,0.0,0.0265181245,227.0,0.0,3111.0,0.0,
2020-12-27,Région,RSS06,06 - Montréal,200,0,0,0,3412,0,0,0,200,3412,0.1692181471,0.0,0.0276357466,220.0,0.0,3331.0,0.0,
2020-12-28,Région,RSS06,06 - Montréal,586,0,0,0,3998,0,0,0,586,3998,0.2008163721,0.0,0.0324110411,622.0,0.0,3953.0,0.0,
2020-12-29,Région,RSS06,06 - Montréal,551,0,0,0,4549,0,0,0,551,4549,0.2313985771,0.0,0.0357131064,602.0,0.0,4555.0,0.0,
2020-12-30,Région,RSS06,06 - Montréal,561,0,0,0,5110,0,0,0,561,5110,0.262082384,0.0,0.0402851968,604.0,0.0,5159.0,0.0,
2020-12-31,Région,RSS06,06 - Montréal,36,0,0,0,5146,0,0,0,36,5146,0.2651812453,0.0,0.0404375999,61.0,0.0,5220.0,0.0,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,0,5152,0,0,0,6,5152,0.2668576784,0.0,0.0405392019,33.0,0.0,5253.0,0.0,
2021-01-02,Région,RSS06,06 - Montréal,16,0,0,0,5168,0,0,0,16,5168,0.2687373156,0.0,0.0405900029,37.0,0.0,5290.0,0.0,
2021-01-03,Région,RSS06,06 - Montréal,13,0,0,0,5181,0,0,0,13,5181,0.2710233608,0.0,0.0405900029,45.0,0.0,5335.0,0.0,
2021-01-04,Région,RSS06,06 - Montréal,573,0,0,0,5754,0,0,0,573,5754,0.2994719236,0.0,0.0486673626,560.0,0.0,5895.0,0.0,
2021-01-05,Région,RSS06,06 - Montréal,1894,0,0,0,7648,0,0,0,1894,7648,0.3912185383,0.000152403,0.0713754118,1806.0,3.0,7701.0,3.0,
2021-01-06,Région,RSS06,06 - Montréal,2742,1,0,0,10390,1,0,0,2743,10391,0.5217771208,0.00050801,0.0988587554,2570.0,7.0,10271.0,10.0,
2021-01-07,Région,RSS06,06 - Montréal,4126,0,0,0,14516,1,0,0,4126,14517,0.7086740176,0.0008636171,0.14711971,3679.0,7.0,13950.0,17.0,
2021-01-08,Région,RSS06,06 - Montréal,3787,1,0,0,18303,2,0,0,3788,18305,0.8864267335,0.0014224281,0.1877605139,3499.0,11.0,17449.0,28.0,
2021-01-09,Région,RSS06,06 - Montréal,2039,0,0,0,20342,2,0,0,2039,20344,0.985488693,0.0018288362,0.2064552837,1950.0,8.0,19399.0,36.0,
2021-01-10,Région,RSS06,06 - Montréal,1411,1,0,0,21753,3,0,0,1412,21756,1.0568641048,0.0020320402,0.2188507289,1405.0,4.0,20804.0,40.0,
2021-01-11,Région,RSS06,06 - Montréal,1613,1,0,0,23366,4,0,0,1614,23370,1.1382981155,0.0026924533,0.2338878263,1603.0,13.0,22407.0,53.0,
2021-01-12,Région,RSS06,06 - Montréal,1110,2,0,0,24476,6,0,0,1112,24482,1.1993609234,0.0032512643,0.2395267378,1202.0,11.0,23609.0,64.0,
2021-01-13,Région,RSS06,06 - Montréal,1316,0,0,0,25792,6,0,0,1316,25798,1.2715491512,0.0038608764,0.2448100423,1421.0,12.0,25030.0,76.0,
2021-01-14,Région,RSS06,06 - Montréal,1913,1,0,0,27705,7,0,0,1914,27712,1.373557569,0.0045212894,0.2562402684,2008.0,13.0,27038.0,89.0,
2021-01-15,Région,RSS06,06 - Montréal,1779,1,0,0,29484,8,0,0,1780,29492,1.468352244,0.0052833045,0.2637588171,1866.0,15.0,28904.0,104.0,
2021-01-16,Région,RSS06,06 - Montréal,1137,3,0,0,30621,11,0,0,1140,30632,1.5278910217,0.0058421156,0.2699565397,1172.0,11.0,30076.0,115.0,
2021-01-17,Région,RSS06,06 - Montréal,942,1,0,0,31563,12,0,0,943,31575,1.5759995733,0.0064009266,0.2759002573,947.0,11.0,31023.0,126.0,
2021-01-18,Région,RSS06,06 - Montréal,1090,5,0,0,32653,17,0,0,1095,32670,1.6326934947,0.0080265588,0.2862636623,1116.0,32.0,32139.0,158.0,
2021-01-19,Région,RSS06,06 - Montréal,1328,1,0,0,33981,18,0,0,1329,33999,1.7031544884,0.0093981859,0.294036216,1387.0,27.0,33526.0,185.0,
2021-01-20,Région,RSS06,06 - Montréal,1585,1,0,0,35566,19,0,0,1586,35585,1.7892113906,0.010261803,0.3006911477,1694.0,17.0,35220.0,202.0,
2021-01-21,Région,RSS06,06 - Montréal,1964,4,0,0,37530,23,0,0,1968,37553,1.8942170676,0.0115318281,0.3098353285,2067.0,25.0,37287.0,227.0,
2021-01-22,Région,RSS06,06 - Montréal,2192,3,0,0,39722,26,0,0,2195,39748,2.0103989657,0.0122938432,0.3179634893,2287.0,15.0,39574.0,242.0,
2021-01-23,Région,RSS06,06 - Montréal,1267,4,0,0,40989,30,0,0,1271,41019,2.0779135011,0.0129034552,0.3218751667,1329.0,12.0,40903.0,254.0,
2021-01-24,Région,RSS06,06 - Montréal,394,1,0,0,41383,31,0,0,395,41414,2.0998595352,0.0136654703,0.3238056049,432.0,15.0,41335.0,269.0,
2021-01-25,Région,RSS06,06 - Montréal,625,4,0,0,42008,35,0,0,629,42043,2.1362330547,0.0155451075,0.3271584712,716.0,37.0,42051.0,306.0,
2021-01-26,Région,RSS06,06 - Montréal,776,27,0,0,42784,62,0,0,803,42846,2.1803791279,0.0203712029,0.3343214129,869.0,95.0,42920.0,401.0,
2021-01-27,Région,RSS06,06 - Montréal,705,10,0,0,43489,72,0,0,715,43561,2.2202071157,0.0244860843,0.3399603244,784.0,81.0,43704.0,482.0,
2021-01-28,Région,RSS06,06 - Montréal,855,33,0,0,44344,105,0,0,888,44449,2.2673504482,0.0294645828,0.3481392862,928.0,98.0,44632.0,580.0,
2021-01-29,Région,RSS06,06 - Montréal,209,19,0,0,44553,124,0,0,228,44677,2.2803555054,0.0331222552,0.3532193867,256.0,72.0,44888.0,652.0,
2021-01-30,Région,RSS06,06 - Montréal,31,34,0,0,44584,158,0,0,65,44742,2.2833019637,0.0371355345,0.3571310641,58.0,79.0,44946.0,731.0,
2021-01-31,Région,RSS06,06 - Montréal,9,16,0,0,44593,174,0,0,25,44767,2.285943616,0.0400311918,0.3598235173,52.0,57.0,44998.0,788.0,
2021-02-01,Région,RSS06,06 - Montréal,21,28,0,0,44614,202,0,0,49,44816,2.2898044923,0.0438412672,0.3634303887,76.0,75.0,45074.0,863.0,
2021-02-02,Région,RSS06,06 - Montréal,70,64,0,0,44684,266,0,0,134,44950,2.296662628,0.0518170249,0.3716601514,135.0,157.0,45209.0,1020.0,
2021-02-03,Région,RSS06,06 - Montréal,2233,47,0,0,46917,313,0,0,2280,47230,2.4086280427,0.0568971254,0.3862400398,2204.0,100.0,47413.0,1120.0,
2021-02-04,Région,RSS06,06 - Montréal,3425,23,0,0,50342,336,0,0,3448,50678,2.5822658772,0.0618756239,0.4022423564,3418.0,98.0,50831.0,1218.0,
2021-02-05,Région,RSS06,06 - Montréal,3484,35,0,0,53826,371,0,0,3519,54197,2.7571737369,0.0664477143,0.4156030206,3443.0,90.0,54274.0,1308.0,
2021-02-06,Région,RSS06,06 - Montréal,1505,15,0,0,55331,386,0,0,1520,55717,2.8349500753,0.0690893666,0.4237819824,1531.0,52.0,55805.0,1360.0,
2021-02-07,Région,RSS06,06 - Montréal,447,4,0,0,55778,390,0,0,451,56168,2.8609601898,0.0703593917,0.4256616196,512.0,25.0,56317.0,1385.0,
2021-02-08,Région,RSS06,06 - Montréal,1163,28,0,0,56941,418,0,0,1191,57359,2.9204481665,0.0749314821,0.4328245613,1171.0,90.0,57488.0,1475.0,
2021-02-09,Région,RSS06,06 - Montréal,534,19,0,0,57475,437,0,0,553,57912,2.9501159533,0.0802147866,0.4386158758,584.0,104.0,58072.0,1579.0,
2021-02-10,Région,RSS06,06 - Montréal,1165,25,0,0,58640,462,0,0,1190,59102,3.01011194,0.0867173153,0.4472520466,1181.0,128.0,59253.0,1707.0,
2021-02-11,Région,RSS06,06 - Montréal,1815,29,0,0,60455,491,0,0,1844,60946,3.1002837236,0.0938294559,0.4584282677,1775.0,140.0,61028.0,1847.0,
2021-02-12,Région,RSS06,06 - Montréal,1862,24,0,0,62317,515,0,0,1886,62832,3.1943163836,0.0976395313,0.4695028868,1851.0,75.0,62879.0,1922.0,
2021-02-13,Région,RSS06,06 - Montréal,71,8,0,0,62388,523,0,0,79,62911,3.1998028921,0.0996207705,0.471788932,108.0,39.0,62987.0,1961.0,
2021-02-14,Région,RSS06,06 - Montréal,52,6,0,0,62440,529,0,0,58,62969,3.2047813906,0.1014496067,0.4735161661,98.0,36.0,63085.0,1997.0,
2021-02-15,Région,RSS06,06 - Montréal,841,15,0,0,63281,544,0,0,856,63825,3.2493846728,0.1056152891,0.4805775058,878.0,82.0,63963.0,2079.0,
2021-02-16,Région,RSS06,06 - Montréal,164,26,0,0,63445,570,0,0,190,64015,3.262084924,0.1099333745,0.4852003973,250.0,85.0,64213.0,2164.0,
2021-02-17,Région,RSS06,06 - Montréal,416,10,0,0,63861,580,0,0,426,64441,3.2871806204,0.1139466539,0.4898232887,494.0,79.0,64707.0,2243.0,
2021-02-18,Région,RSS06,06 - Montréal,2447,21,0,0,66308,601,0,0,2468,66909,3.4104238582,0.1186203463,0.5040475701,2426.0,92.0,67133.0,2335.0,
2021-02-19,Région,RSS06,06 - Montréal,3934,10,0,0,70242,611,0,0,3944,70853,3.607582558,0.1234464418,0.5236059569,3881.0,95.0,71014.0,2430.0,
2021-02-20,Région,RSS06,06 - Montréal,2560,5,0,0,72802,616,0,0,2565,73418,3.7357534932,0.125834089,0.5340201629,2523.0,47.0,73537.0,2477.0,
2021-02-21,Région,RSS06,06 - Montréal,1953,8,0,0,74755,624,0,0,1961,75379,3.8319705964,0.1282217362,0.5408782986,1894.0,47.0,75431.0,2524.0,
2021-02-22,Région,RSS06,06 - Montréal,2197,22,0,0,76952,646,0,0,2219,77598,3.9426659859,0.1335050407,0.5528165347,2179.0,104.0,77610.0,2628.0,
2021-02-23,Région,RSS06,06 - Montréal,1612,21,0,0,78564,667,0,0,1633,79231,4.0233379816,0.1381787332,0.5626211286,1588.0,92.0,79198.0,2720.0,
2021-02-24,Région,RSS06,06 - Montréal,1912,14,0,0,80476,681,0,0,1926,81157,4.121891931,0.1420904105,0.5726289266,1940.0,77.0,81138.0,2797.0,
2021-02-25,Région,RSS06,06 - Montréal,3663,17,0,0,84139,698,0,0,3680,84837,4.3054867625,0.146713302,0.5863959989,3614.0,91.0,84752.0,2888.0,
2021-02-26,Région,RSS06,06 - Montréal,4672,18,0,0,88811,716,0,0,4690,89527,4.5394761908,0.1496597603,0.6018903054,4606.0,58.0,89358.0,2946.0,
2021-02-27,Région,RSS06,06 - Montréal,3507,18,0,0,92318,734,0,0,3525,93052,4.7151460656,0.1524030145,0.6094088541,3458.0,54.0,92816.0,3000.0,
2021-02-28,Région,RSS06,06 - Montréal,2295,5,0,0,94613,739,0,0,2300,95352,4.8313787647,0.1542826517,0.6147429596,2288.0,37.0,95104.0,3037.0,
2021-03-01,Région,RSS06,06 - Montréal,11028,16,0,0,105641,755,0,0,11044,106396,5.379724811,0.157178309,0.6258175787,10794.0,57.0,105898.0,3094.0,
2021-03-02,Région,RSS06,06 - Montréal,10934,25,0,0,116575,780,0,0,10959,117355,5.925734011,0.1622076085,0.640092661,10748.0,99.0,116646.0,3193.0,
2021-03-03,Région,RSS06,06 - Montréal,11036,17,0,0,127611,797,0,0,11053,128408,6.4805317849,0.1661700868,0.6514212851,10921.0,78.0,127567.0,3271.0,
2021-03-04,Région,RSS06,06 - Montréal,11407,14,0,0,139018,811,0,0,11421,139829,7.0538719256,0.1694213512,0.6665599846,11286.0,64.0,138853.0,3335.0,
2021-03-05,Région,RSS06,06 - Montréal,10694,20,0,0,149712,831,0,0,10714,150543,7.5963250553,0.1735870336,0.6798190468,10678.0,82.0,149531.0,3417.0,
2021-03-06,Région,RSS06,06 - Montréal,9070,10,0,0,158782,841,0,0,9080,159623,8.054651721,0.1759238798,0.6901824518,9022.0,46.0,158553.0,3463.0,
2021-03-07,Région,RSS06,06 - Montréal,8766,4,0,0,167548,845,0,0,8770,168393,8.4957060451,0.178209925,0.6992250307,8682.0,45.0,167235.0,3508.0,
2021-03-08,Région,RSS06,06 - Montréal,9721,334,0,0,177269,1179,0,0,10055,178448,8.9893902101,0.1977683119,0.7249811401,9718.0,385.0,176953.0,3893.0,
2021-03-09,Région,RSS06,06 - Montréal,10212,478,0,0,187481,1657,0,0,10690,189138,9.5092876937,0.2230164113,0.7562237581,10234.0,497.0,187187.0,4390.0,
2021-03-10,Région,RSS06,06 - Montréal,8665,434,0,0,196146,2091,0,0,9099,198237,9.9511548338,0.2478073016,0.787009167,8698.0,488.0,195885.0,4878.0,
2021-03-11,Région,RSS06,06 - Montréal,9668,198,0,0,205814,2289,0,0,9866,208103,10.442959362,0.2613711699,0.8099712212,9681.0,267.0,205566.0,5145.0,
2021-03-12,Région,RSS06,06 - Montréal,10773,159,1,0,216587,2448,1,0,10933,219036,10.992473831,0.2733094061,0.8333396835,10817.0,235.0,216383.0,5380.0,
