date,Regroupement,Croisement,Nom,new_doses,total_doses,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,148,148,,,,
2020-12-15,Région,RSS06,06 - Montréal,373,521,,,,
2020-12-16,Région,RSS06,06 - Montréal,314,835,,,,
2020-12-17,Région,RSS06,06 - Montréal,288,1123,,,,
2020-12-18,Région,RSS06,06 - Montréal,146,1269,,,,
2020-12-19,Région,RSS06,06 - Montréal,83,1352,,,,
2020-12-20,Région,RSS06,06 - Montréal,82,1434,,,,
2020-12-21,Région,RSS06,06 - Montréal,315,1749,,,,
2020-12-22,Région,RSS06,06 - Montréal,578,2327,,,,
2020-12-23,Région,RSS06,06 - Montréal,486,2813,,,,
2020-12-24,Région,RSS06,06 - Montréal,183,2996,,,,
2020-12-25,Région,RSS06,06 - Montréal,0,2996,,,,
2020-12-26,Région,RSS06,06 - Montréal,214,3210,,,,
2020-12-27,Région,RSS06,06 - Montréal,202,3412,,,,
2020-12-28,Région,RSS06,06 - Montréal,578,3990,,,,
2020-12-29,Région,RSS06,06 - Montréal,556,4546,,,,
2020-12-30,Région,RSS06,06 - Montréal,575,5121,,,,
2020-12-31,Région,RSS06,06 - Montréal,32,5153,,,,
2021-01-01,Région,RSS06,06 - Montréal,4,5157,,,,
2021-01-02,Région,RSS06,06 - Montréal,14,5171,,,,
2021-01-03,Région,RSS06,06 - Montréal,16,5187,,,,
2021-01-04,Région,RSS06,06 - Montréal,558,5745,,,,
2021-01-05,Région,RSS06,06 - Montréal,1898,7643,,,,
2021-01-06,Région,RSS06,06 - Montréal,2735,10378,,,,
2021-01-07,Région,RSS06,06 - Montréal,4100,14478,,,,
2021-01-08,Région,RSS06,06 - Montréal,3774,18252,,,,
2021-01-09,Région,RSS06,06 - Montréal,2023,20275,,,,
2021-01-10,Région,RSS06,06 - Montréal,1397,21672,,,,
2021-01-11,Région,RSS06,06 - Montréal,1604,23276,,,,
2021-01-12,Région,RSS06,06 - Montréal,1075,24351,,,,
2021-01-13,Région,RSS06,06 - Montréal,1258,25609,,,,
2021-01-14,Région,RSS06,06 - Montréal,1870,27479,,,,
2021-01-15,Région,RSS06,06 - Montréal,1753,29232,,,,
2021-01-16,Région,RSS06,06 - Montréal,1145,30377,,,,
2021-01-17,Région,RSS06,06 - Montréal,964,31341,,,,
2021-01-18,Région,RSS06,06 - Montréal,1101,32442,,,,
2021-01-19,Région,RSS06,06 - Montréal,1284,33726,,,,
2021-01-20,Région,RSS06,06 - Montréal,1570,35296,,,,
2021-01-21,Région,RSS06,06 - Montréal,1954,37250,,,,
2021-01-22,Région,RSS06,06 - Montréal,2204,39454,,,,
2021-01-23,Région,RSS06,06 - Montréal,1263,40717,,,,
2021-01-24,Région,RSS06,06 - Montréal,384,41101,,,,
2021-01-25,Région,RSS06,06 - Montréal,632,41733,,,,
2021-01-26,Région,RSS06,06 - Montréal,782,42515,,,,
2021-01-27,Région,RSS06,06 - Montréal,712,43227,,,,
2021-01-28,Région,RSS06,06 - Montréal,868,44095,,,,
2021-01-29,Région,RSS06,06 - Montréal,217,44312,,,,
2021-01-30,Région,RSS06,06 - Montréal,58,44370,,,,
2021-01-31,Région,RSS06,06 - Montréal,13,44383,,,,
2021-02-01,Région,RSS06,06 - Montréal,33,44416,,,,
2021-02-02,Région,RSS06,06 - Montréal,116,44532,,,,
2021-02-03,Région,RSS06,06 - Montréal,2222,46754,,,,
2021-02-04,Région,RSS06,06 - Montréal,3387,50141,,,,
2021-02-05,Région,RSS06,06 - Montréal,3438,53579,,,,
2021-02-06,Région,RSS06,06 - Montréal,1485,55064,,,,
2021-02-07,Région,RSS06,06 - Montréal,460,55524,,,,
2021-02-08,Région,RSS06,06 - Montréal,1145,56669,,,,
2021-02-09,Région,RSS06,06 - Montréal,545,57214,,,,
2021-02-10,Région,RSS06,06 - Montréal,1165,58379,,,,
2021-02-11,Région,RSS06,06 - Montréal,1797,60176,,,,
2021-02-12,Région,RSS06,06 - Montréal,1844,62020,,,,
2021-02-13,Région,RSS06,06 - Montréal,82,62102,,,,
2021-02-14,Région,RSS06,06 - Montréal,61,62163,,,,
2021-02-15,Région,RSS06,06 - Montréal,849,63012,,,,
2021-02-16,Région,RSS06,06 - Montréal,182,63194,,,,
2021-02-17,Région,RSS06,06 - Montréal,423,63617,,,,
2021-02-18,Région,RSS06,06 - Montréal,2413,66030,,,,
2021-02-19,Région,RSS06,06 - Montréal,3863,69893,,,,
2021-02-20,Région,RSS06,06 - Montréal,2524,72417,,,,
2021-02-21,Région,RSS06,06 - Montréal,1938,74355,,,,
2021-02-22,Région,RSS06,06 - Montréal,2186,76541,,,,
2021-02-23,Région,RSS06,06 - Montréal,1615,78156,,,,
2021-02-24,Région,RSS06,06 - Montréal,1915,80071,,,,
2021-02-25,Région,RSS06,06 - Montréal,3615,83686,,,,
2021-02-26,Région,RSS06,06 - Montréal,4619,88305,,,,
2021-02-27,Région,RSS06,06 - Montréal,3475,91780,,,,
2021-02-28,Région,RSS06,06 - Montréal,2273,94053,,,,
2021-03-01,Région,RSS06,06 - Montréal,10866,104919,,,,
2021-03-02,Région,RSS06,06 - Montréal,10757,115676,,,,
2021-03-03,Région,RSS06,06 - Montréal,10882,126558,,,,
2021-03-04,Région,RSS06,06 - Montréal,11263,137821,,,,
2021-03-05,Région,RSS06,06 - Montréal,10558,148379,,,,
2021-03-06,Région,RSS06,06 - Montréal,8954,157333,,,,
2021-03-07,Région,RSS06,06 - Montréal,8628,165961,,,,
2021-03-08,Région,RSS06,06 - Montréal,9916,175877,,,,
2021-03-09,Région,RSS06,06 - Montréal,10534,186411,,,,
2021-03-10,Région,RSS06,06 - Montréal,8992,195403,,,,
2021-03-11,Région,RSS06,06 - Montréal,9748,205151,,,,
2021-03-12,Région,RSS06,06 - Montréal,10803,215954,,,,
2021-03-13,Région,RSS06,06 - Montréal,9561,225515,,,,
2021-03-14,Région,RSS06,06 - Montréal,9464,234979,,,,
2021-03-15,Région,RSS06,06 - Montréal,9679,244658,,,,
2021-03-16,Région,RSS06,06 - Montréal,9485,254143,,,,
2021-03-17,Région,RSS06,06 - Montréal,7200,261343,,,,
2021-03-18,Région,RSS06,06 - Montréal,6818,268161,,,,
2021-03-19,Région,RSS06,06 - Montréal,6532,274693,,,,
2021-03-20,Région,RSS06,06 - Montréal,4485,279178,,,,
2021-03-21,Région,RSS06,06 - Montréal,4065,283243,,,,
2021-03-22,Région,RSS06,06 - Montréal,11315,294558,,,,
2021-03-23,Région,RSS06,06 - Montréal,14067,308625,,,,
2021-03-24,Région,RSS06,06 - Montréal,14652,323277,,,,
2021-03-25,Région,RSS06,06 - Montréal,13771,337048,,,,
2021-03-26,Région,RSS06,06 - Montréal,12629,349677,,,,
2021-03-27,Région,RSS06,06 - Montréal,9869,359546,,,,
2021-03-28,Région,RSS06,06 - Montréal,8730,368276,,,,
2021-03-29,Région,RSS06,06 - Montréal,10717,378993,,,,
2021-03-30,Région,RSS06,06 - Montréal,11103,390096,,,,
2021-03-31,Région,RSS06,06 - Montréal,10582,400678,,,,
2021-04-01,Région,RSS06,06 - Montréal,9014,409692,,,,
2021-04-02,Région,RSS06,06 - Montréal,7032,416724,,,,
2021-04-03,Région,RSS06,06 - Montréal,5261,421985,,,,
2021-04-04,Région,RSS06,06 - Montréal,3368,425353,,,,
2021-04-05,Région,RSS06,06 - Montréal,3870,429223,,,,
2021-04-06,Région,RSS06,06 - Montréal,4157,433380,,,,
2021-04-07,Région,RSS06,06 - Montréal,6053,439433,,,,
2021-04-08,Région,RSS06,06 - Montréal,10550,449983,,,,
2021-04-09,Région,RSS06,06 - Montréal,11487,461470,,,,
2021-04-10,Région,RSS06,06 - Montréal,6913,468383,,,,
2021-04-11,Région,RSS06,06 - Montréal,6112,474495,,,,
2021-04-12,Région,RSS06,06 - Montréal,10254,484749,,,,
2021-04-13,Région,RSS06,06 - Montréal,11640,496389,,,,
2021-04-14,Région,RSS06,06 - Montréal,11395,507784,,,,
2021-04-15,Région,RSS06,06 - Montréal,11087,518871,,,,
2021-04-16,Région,RSS06,06 - Montréal,11254,530125,,,,
2021-04-17,Région,RSS06,06 - Montréal,8361,538486,,,,
2021-04-18,Région,RSS06,06 - Montréal,6309,544795,,,,
2021-04-19,Région,RSS06,06 - Montréal,9074,553869,,,,
2021-04-20,Région,RSS06,06 - Montréal,10578,564447,,,,
2021-04-21,Région,RSS06,06 - Montréal,16242,580689,,,,
2021-04-22,Région,RSS06,06 - Montréal,13779,594468,,,,
2021-04-23,Région,RSS06,06 - Montréal,12044,606512,,,,
2021-04-24,Région,RSS06,06 - Montréal,7164,613676,,,,
2021-04-25,Région,RSS06,06 - Montréal,5023,618699,,,,
2021-04-26,Région,RSS06,06 - Montréal,8005,626704,,,,
2021-04-27,Région,RSS06,06 - Montréal,8146,634850,,,,
2021-04-28,Région,RSS06,06 - Montréal,9567,644417,,,,
2021-04-29,Région,RSS06,06 - Montréal,10107,654524,,,,
2021-04-30,Région,RSS06,06 - Montréal,10542,665066,,,,
2021-05-01,Région,RSS06,06 - Montréal,7767,672833,,,,
2021-05-02,Région,RSS06,06 - Montréal,7786,680619,,,,
2021-05-03,Région,RSS06,06 - Montréal,10388,691007,,,,
2021-05-04,Région,RSS06,06 - Montréal,13837,704844,,,,
2021-05-05,Région,RSS06,06 - Montréal,15304,720148,,,,
2021-05-06,Région,RSS06,06 - Montréal,18407,738555,,,,
2021-05-07,Région,RSS06,06 - Montréal,16463,755018,,,,
2021-05-08,Région,RSS06,06 - Montréal,15022,770040,,,,
2021-05-09,Région,RSS06,06 - Montréal,13729,783769,,,,
2021-05-10,Région,RSS06,06 - Montréal,17299,801068,,,,
2021-05-11,Région,RSS06,06 - Montréal,17538,818606,,,,
2021-05-12,Région,RSS06,06 - Montréal,20453,839059,,,,
2021-05-13,Région,RSS06,06 - Montréal,21987,861046,,,,
2021-05-14,Région,RSS06,06 - Montréal,21956,883002,,,,
2021-05-15,Région,RSS06,06 - Montréal,18537,901539,,,,
2021-05-16,Région,RSS06,06 - Montréal,16637,918176,,,,
2021-05-17,Région,RSS06,06 - Montréal,19786,937962,,,,
2021-05-18,Région,RSS06,06 - Montréal,18296,956258,,,,
2021-05-19,Région,RSS06,06 - Montréal,19639,975897,,,,
2021-05-20,Région,RSS06,06 - Montréal,20125,996022,,,,
2021-05-21,Région,RSS06,06 - Montréal,18670,1014692,,,,
2021-05-22,Région,RSS06,06 - Montréal,17383,1032075,,,,
2021-05-23,Région,RSS06,06 - Montréal,16058,1048133,,,,
2021-05-24,Région,RSS06,06 - Montréal,15254,1063387,,,,
2021-05-25,Région,RSS06,06 - Montréal,17279,1080666,,,,
2021-05-26,Région,RSS06,06 - Montréal,20001,1100667,,,,
2021-05-27,Région,RSS06,06 - Montréal,21214,1121881,,,,
2021-05-28,Région,RSS06,06 - Montréal,20602,1142483,,,,
2021-05-29,Région,RSS06,06 - Montréal,22197,1164680,,,,
2021-05-30,Région,RSS06,06 - Montréal,18249,1182929,,,,
2021-05-31,Région,RSS06,06 - Montréal,20230,1203159,,,,
2021-06-01,Région,RSS06,06 - Montréal,18621,1221780,,,,
2021-06-02,Région,RSS06,06 - Montréal,20583,1242363,,,,
2021-06-03,Région,RSS06,06 - Montréal,20762,1263125,,,,
2021-06-04,Région,RSS06,06 - Montréal,20757,1283882,,,,
2021-06-05,Région,RSS06,06 - Montréal,19761,1303643,,,,
2021-06-06,Région,RSS06,06 - Montréal,16156,1319799,,,,
2021-06-07,Région,RSS06,06 - Montréal,16570,1336369,,,,
2021-06-08,Région,RSS06,06 - Montréal,19525,1355894,,,,
2021-06-09,Région,RSS06,06 - Montréal,25156,1381050,,,,
2021-06-10,Région,RSS06,06 - Montréal,26413,1407463,,,,
2021-06-11,Région,RSS06,06 - Montréal,29174,1436637,,,,
2021-06-12,Région,RSS06,06 - Montréal,21996,1458633,,,,
2021-06-13,Région,RSS06,06 - Montréal,20687,1479320,,,,
2021-06-14,Région,RSS06,06 - Montréal,26424,1505744,,,,
2021-06-15,Région,RSS06,06 - Montréal,24046,1529790,,,,
2021-06-16,Région,RSS06,06 - Montréal,25419,1555209,,,,
2021-06-17,Région,RSS06,06 - Montréal,24483,1579692,,,,
2021-06-18,Région,RSS06,06 - Montréal,23978,1603670,,,,
2021-06-19,Région,RSS06,06 - Montréal,15331,1619001,,,,
2021-06-20,Région,RSS06,06 - Montréal,11776,1630777,,,,
2021-06-21,Région,RSS06,06 - Montréal,19685,1650462,,,,
2021-06-22,Région,RSS06,06 - Montréal,20003,1670465,,,,
2021-06-23,Région,RSS06,06 - Montréal,24129,1694594,,,,
2021-06-24,Région,RSS06,06 - Montréal,16520,1711114,,,,
2021-06-25,Région,RSS06,06 - Montréal,23225,1734339,,,,
2021-06-26,Région,RSS06,06 - Montréal,18880,1753219,,,,
2021-06-27,Région,RSS06,06 - Montréal,16541,1769760,,,,
2021-06-28,Région,RSS06,06 - Montréal,22659,1792419,,,,
2021-06-29,Région,RSS06,06 - Montréal,25299,1817718,,,,
2021-06-30,Région,RSS06,06 - Montréal,24856,1842574,,,,
2021-07-01,Région,RSS06,06 - Montréal,19033,1861607,,,,
2021-07-02,Région,RSS06,06 - Montréal,23258,1884865,,,,
2021-07-03,Région,RSS06,06 - Montréal,18257,1903122,,,,
2021-07-04,Région,RSS06,06 - Montréal,16589,1919711,,,,
2021-07-05,Région,RSS06,06 - Montréal,22239,1941950,,,,
2021-07-06,Région,RSS06,06 - Montréal,23566,1965516,,,,
2021-07-07,Région,RSS06,06 - Montréal,24690,1990206,,,,
2021-07-08,Région,RSS06,06 - Montréal,23427,2013633,,,,
2021-07-09,Région,RSS06,06 - Montréal,26329,2039962,,,,
2021-07-10,Région,RSS06,06 - Montréal,20135,2060097,,,,
2021-07-11,Région,RSS06,06 - Montréal,16540,2076637,,,,
2021-07-12,Région,RSS06,06 - Montréal,22010,2098647,,,,
2021-07-13,Région,RSS06,06 - Montréal,21891,2120538,,,,
2021-07-14,Région,RSS06,06 - Montréal,22716,2143254,,,,
2021-07-15,Région,RSS06,06 - Montréal,21120,2164374,,,,
2021-07-16,Région,RSS06,06 - Montréal,22403,2186777,,,,
2021-07-17,Région,RSS06,06 - Montréal,17392,2204169,,,,
2021-07-18,Région,RSS06,06 - Montréal,14401,2218570,,,,
2021-07-19,Région,RSS06,06 - Montréal,19035,2237605,,,,
2021-07-20,Région,RSS06,06 - Montréal,20191,2257796,,,,
2021-07-21,Région,RSS06,06 - Montréal,20826,2278622,,,,
2021-07-22,Région,RSS06,06 - Montréal,18225,2296847,,,,
2021-07-23,Région,RSS06,06 - Montréal,20533,2317380,,,,
2021-07-24,Région,RSS06,06 - Montréal,16237,2333617,,,,
2021-07-25,Région,RSS06,06 - Montréal,13152,2346769,,,,
2021-07-26,Région,RSS06,06 - Montréal,15846,2362615,,,,
2021-07-27,Région,RSS06,06 - Montréal,16454,2379069,,,,
2021-07-28,Région,RSS06,06 - Montréal,15471,2394540,,,,
2021-07-29,Région,RSS06,06 - Montréal,13302,2407842,,,,
2021-07-30,Région,RSS06,06 - Montréal,17831,2425673,,,,
2021-07-31,Région,RSS06,06 - Montréal,14762,2440435,,,,
2021-08-01,Région,RSS06,06 - Montréal,9572,2450007,,,,
2021-08-02,Région,RSS06,06 - Montréal,11702,2461709,,,,
2021-08-03,Région,RSS06,06 - Montréal,10073,2471782,,,,
2021-08-04,Région,RSS06,06 - Montréal,9976,2481758,,,,
2021-08-05,Région,RSS06,06 - Montréal,9967,2491725,,,,
2021-08-06,Région,RSS06,06 - Montréal,12979,2504704,,,,
2021-08-07,Région,RSS06,06 - Montréal,10302,2515006,,,,
2021-08-08,Région,RSS06,06 - Montréal,6036,2521042,,,,
2021-08-09,Région,RSS06,06 - Montréal,9510,2530552,,,,
2021-08-10,Région,RSS06,06 - Montréal,8770,2539322,,,,
2021-08-11,Région,RSS06,06 - Montréal,8651,2547973,,,,
2021-08-12,Région,RSS06,06 - Montréal,9250,2557223,,,,
2021-08-13,Région,RSS06,06 - Montréal,11568,2568791,,,,
2021-08-14,Région,RSS06,06 - Montréal,10490,2579281,,,,
2021-08-15,Région,RSS06,06 - Montréal,8495,2587776,,,,
2021-08-16,Région,RSS06,06 - Montréal,10106,2597882,,,,
2021-08-17,Région,RSS06,06 - Montréal,9311,2607193,,,,
2021-08-18,Région,RSS06,06 - Montréal,8984,2616177,,,,
2021-08-19,Région,RSS06,06 - Montréal,8335,2624512,,,,
