Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;30;348;259,2;8681;6466,5;8;n.p.;461;343,4
Anjou;16;159;371,5;2933;6853,4;< 5;n.p.;73;170,6
Baie D'urfé;0;0;;67;1752,6;0;;< 5;n.p.
Beaconsfield;0;13;* 67,3;370;1914,7;0;;18;* 93,1
Côte-des-Neiges–Notre-Dame-de-Grâce;39;580;348,3;9785;5876,2;< 5;n.p.;347;208,4
Côte-Saint-Luc;10;193;594,8;2296;7075,9;0;;109;335,9
Dollard-des-Ormeaux;5;130;265,9;2231;4562,5;< 5;n.p.;119;243,4
Dorval;< 5;25;* 131,7;670;3530;0;;67;353
Hampstead;< 5;13;* 186,4;326;4675,2;< 5;n.p.;5;n.p.
Kirkland;< 5;23;* 114,1;548;2719,5;0;;31;* 153,8
Lachine;5;68;152,8;2516;5655,3;< 5;n.p.;168;377,6
LaSalle;13;147;191,3;4540;5907,4;< 5;n.p.;234;304,5
L'Île-Bizard–Sainte-Geneviève;< 5;30;* 162,9;869;4719,5;< 5;n.p.;73;396,5
Mercier–Hochelaga-Maisonneuve;20;236;173,5;7333;5391;8;n.p.;438;322
Montréal Est;< 5;< 5;n.p.;224;5818,2;< 5;n.p.;8;n.p.
Montréal-Nord;23;227;269,5;7942;9428,5;< 5;n.p.;322;382,3
Montréal-Ouest;< 5;6;n.p.;127;2514,9;0;;< 5;n.p.
Mont-Royal;< 5;36;* 177,5;953;4700,1;0;;92;453,7
Outremont;0;38;158,6;1090;4550,4;0;;21;* 87,7
Pierrefonds–Roxboro;6;167;241;3327;4801,1;0;;77;111,1
Plateau Mont-Royal;6;138;132,7;3786;3640,4;0;;168;161,5
Pointe-Claire;6;58;184,8;877;2794,8;0;;51;162,5
Rivière-des-Prairies–Pointe-aux-Trembles;20;282;264,2;7740;7251,1;< 5;n.p.;307;287,6
Rosemont–La Petite Patrie;18;200;143,3;6007;4303,3;0;;314;224,9
Sainte-Anne-de-Bellevue;0;7;n.p.;118;2380;0;;12;* 242
Saint-Laurent;35;410;414,9;6423;6499,2;< 5;n.p.;142;143,7
Saint-Léonard;24;250;319,3;6590;8415,8;6;n.p.;126;160,9
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;15;85;108,8;3216;4115,1;0;;203;259,8
Verdun;8;113;163,2;2635;3806,2;0;;192;277,3
Ville-Marie;8;116;130,1;3979;4462,3;< 5;n.p.;115;129
Villeray–Saint-Michel–Parc-Extension;19;371;257,9;9151;6361,4;< 5;n.p.;177;123
Westmount;< 5;16;* 78,8;618;3042,5;0;;57;280,6
Territoire à confirmer;-3;34;;1703;;0;;25;
Total à Montréal;341;4523;219;109693;5310,3;42;2;4558;220,7
