Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;92;1796;1337,9;18769;13981,2;9;n.p.;506;376,9
Anjou;24;539;1259,5;6553;15312,2;0;;80;186,9
Baie D'urfé;< 5;39;1020,1;271;7088,7;0;;< 5;n.p.
Beaconsfield;10;135;698,6;1385;7167,3;< 5;n.p.;25;* 129,4
Côte-des-Neiges–Notre-Dame-de-Grâce;131;2678;1608,2;22535;13532,9;8;n.p.;386;231,8
Côte-Saint-Luc;31;550;1695;4972;15323;< 5;n.p.;123;379,1
Dollard-des-Ormeaux;43;670;1370,2;5681;11617,8;< 5;n.p.;129;263,8
Dorval;19;243;1280,3;1894;9978,9;< 5;n.p.;70;368,8
Hampstead;8;139;1993,4;921;13208,1;0;;6;n.p.
Kirkland;12;192;952,8;1793;8897,8;< 5;n.p.;38;188,6
Lachine;36;628;1411,6;5873;13201;5;n.p.;177;397,9
LaSalle;60;948;1233,5;10512;13678,1;< 5;n.p.;252;327,9
L'Île-Bizard–Sainte-Geneviève;8;264;1433,8;2157;11714,5;0;;76;412,8
Mercier–Hochelaga-Maisonneuve;106;1857;1365,2;18209;13386,6;20;*14,7;476;349,9
Montréal Est;6;70;1818,2;608;15792,2;< 5;n.p.;10;* 259,7
Montréal-Nord;60;1439;1708,3;14490;17202,1;13;*15,4;359;426,2
Montréal-Ouest;6;70;1386,1;507;10039,6;0;;< 5;n.p.
Mont-Royal;19;260;1282,3;2336;11521;< 5;n.p.;95;468,5
Outremont;22;285;1189,8;2594;10829,1;0;;29;* 121,1
Pierrefonds–Roxboro;42;792;1142,9;8373;12082,8;< 5;n.p.;93;134,2
Plateau Mont-Royal;57;929;893,3;11598;11151,9;6;n.p.;184;176,9
Pointe-Claire;11;265;844,5;2578;8215,4;< 5;n.p.;61;194,4
Rivière-des-Prairies–Pointe-aux-Trembles;91;1670;1564,5;16803;15741,5;12;*11,2;339;317,6
Rosemont–La Petite Patrie;66;1660;1189,2;16536;11846,1;7;n.p.;340;243,6
Sainte-Anne-de-Bellevue;< 5;42;847,1;403;8128,3;< 5;n.p.;14;* 282,4
Saint-Laurent;59;1168;1181,9;13925;14090,1;5;n.p.;165;167
Saint-Léonard;52;1175;1500,5;13713;17512,3;< 5;n.p.;159;203,1
Senneville;0;8;n.p.;77;8360,5;0;;0;
Sud-Ouest;47;868;1110,7;9111;11658,2;5;n.p.;217;277,7
Verdun;49;600;866,7;7040;10169,1;< 5;n.p.;206;297,6
Ville-Marie;65;1111;1245,9;11016;12353,9;7;n.p.;141;158,1
Villeray–Saint-Michel–Parc-Extension;97;2096;1457;20767;14436,3;16;*11,1;226;157,1
Westmount;13;199;979,7;1680;8271;< 5;n.p.;63;310,2
Territoire à confirmer;256;1458;;6923;;< 5;;30;
Total à Montréal;1602;26844;1299,5;262604;12712,9;147;7,1;5081;246
