No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,1356,126,20859.333333,6500.69,605.13
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,2831,162,35045.666667,8078.03,460.14
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1124,125,19215,5849.60,652.47
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,480,51,8566.3333333,5603.33,597.89
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,2788,288,57767,4826.28,497.37
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,840,57,17995,4667.96,318.13
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,865,78,20715.666667,4175.58,378.13
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,989,59,17574.333333,5627.52,337.20
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),11277,947,197738.33333,5702.99,479.10
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,1704,140,31025.333333,5492.29,452.58
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1826,83,25032.333333,7294.57,332.91
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,4292,191,52510,8173.68,363.52
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,4823,345,67904,7102.67,508.41
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,5756,341,79539,7236.70,427.65
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,1506,120,22589.333333,6666.86,531.16
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),20218,1265,278600,7257.00,454.06
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,3789,287,55481.666667,6829.28,513.50
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,26890,2240,323240,8318.90,687.38
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,28902,2332,354000,8164.41,654.30
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,1753,141,28382,6176.45,496.50
03,03 - Capitale-Nationale,,Total (incluant inconnus),62042,5087,761103.66667,8151.58,663.60
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,1273,156,15084,8439.41,1034.14
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,1290,184,25787,5002.52,712.24
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,1636,196,22901,7143.79,856.23
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,3781,444,65575.666667,5765.86,673.32
