Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;18;337;251;9742;7256,9;< 5;n.p.;476;354,6
Anjou;5;92;215;3316;7748,4;0;;74;172,9
Baie D'urfé;0;5;n.p.;82;2144,9;0;;< 5;n.p.
Beaconsfield;< 5;19;* 98,3;426;2204,5;0;;19;* 98,3
Côte-des-Neiges–Notre-Dame-de-Grâce;11;454;272,6;11191;6720,5;6;n.p.;358;215
Côte-Saint-Luc;6;75;231,1;2638;8129,9;0;;112;345,2
Dollard-des-Ormeaux;6;129;263,8;2571;5257,8;0;;120;245,4
Dorval;< 5;34;* 179,1;768;4046,4;0;;67;353
Hampstead;< 5;10;* 143,4;367;5263,2;0;;5;n.p.
Kirkland;< 5;32;* 158,8;668;3315;0;;33;* 163,8
Lachine;8;104;233,8;2825;6349,9;0;;170;382,1
LaSalle;23;262;340,9;5164;6719,3;< 5;n.p.;238;309,7
L'Île-Bizard–Sainte-Geneviève;< 5;54;293,3;1006;5463,5;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;14;329;241,9;8295;6098,2;< 5;n.p.;443;325,7
Montréal Est;< 5;10;* 259,7;261;6779,2;0;;9;* 233,8
Montréal-Nord;19;150;178,1;8519;10113,5;< 5;n.p.;328;389,4
Montréal-Ouest;0;6;n.p.;166;3287,1;0;;< 5;n.p.
Mont-Royal;5;38;187,4;1082;5336,4;< 5;n.p.;93;458,7
Outremont;< 5;43;179,5;1210;5051,3;0;;22;* 91,8
Pierrefonds–Roxboro;12;206;297,3;3881;5600,5;< 5;n.p.;81;116,9
Plateau Mont-Royal;11;181;174;4269;4104,8;< 5;n.p.;172;165,4
Pointe-Claire;0;34;* 108,3;988;3148,5;0;;53;168,9
Rivière-des-Prairies–Pointe-aux-Trembles;8;265;248,3;8534;7994,9;< 5;n.p.;312;292,3
Rosemont–La Petite Patrie;14;239;171,2;6679;4784,7;0;;321;230
Sainte-Anne-de-Bellevue;0;5;n.p.;131;2642,2;0;;12;* 242
Saint-Laurent;33;411;415,9;7566;7655,7;0;;151;152,8
Saint-Léonard;12;258;329,5;7356;9394;< 5;n.p.;133;169,8
Senneville;0;0;;22;* 2388,7;0;;0;
Sud-Ouest;7;136;174;3575;4574,5;0;;204;261
Verdun;7;82;118,4;3000;4333,4;0;;192;277,3
Ville-Marie;7;162;181,7;4418;4954,6;0;;116;130,1
Villeray–Saint-Michel–Parc-Extension;15;356;247,5;10233;7113,5;< 5;n.p.;189;131,4
Westmount;< 5;17;* 83,7;689;3392,1;0;;58;285,5
Territoire à confirmer;< 5;56;;1829;;0;;26;
Total à Montréal;258;4591;222,3;123467;5977,1;23;*1,1;4667;225,9
