No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,56,18,20780,      269.49,       86.62
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,107,62,34800,      307.47,      178.16
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,34,24,19117,      177.85,      125.54
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,n.d.,n.d.,8529,n.d.,n.d.
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,40,16,57630,       69.41,       27.76
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,n.d.,0,17978,n.d.,        0.00
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,n.d.,n.d.,20726,n.d.,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,11,n.d.,17514,       62.81,n.d.
01,01 - Bas-Saint-Laurent,,Total,265,129,197074,      134.47,       65.46
02,02 - Saguenay–Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,17,n.d.,31078,       54.70,n.d.
02,02 - Saguenay–Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,16,0,25064,       63.84,        0.00
02,02 - Saguenay–Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,48,n.d.,52298,       91.78,n.d.
02,02 - Saguenay–Lac-Saint-Jean,0214,0214 - RLS de Jonquière,69,n.d.,67417,      102.35,n.d.
02,02 - Saguenay–Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,207,0,79201,      261.36,        0.00
02,02 - Saguenay–Lac-Saint-Jean,0216,0216 - RLS de La Baie,34,n.d.,22574,      150.62,n.d.
02,02 - Saguenay–Lac-Saint-Jean,,Total,393,10,277632,      141.55,        3.60
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,79,n.d.,54895,      143.91,n.d.
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,1679,288,321016,      523.03,       89.72
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,1250,255,351429,      355.69,       72.56
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,18,n.d.,28119,       64.01,n.d.
03,03 - Capitale-Nationale,,Total,3061,557,755459,      405.18,       73.73
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,n.d.,0,15020,n.d.,        0.00
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,121,n.d.,25562,      473.36,n.d.
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,257,5,22961,     1119.29,       21.78
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,367,6,64641,      567.75,        9.28
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,977,22,143422,      681.21,       15.34
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,65,n.d.,44619,      145.68,n.d.
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,359,13,107872,      332.80,       12.05
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,83,32,98244,       84.48,       32.57
04,04 - Mauricie et Centre-du-Québec,,Total,2259,85,522341,      432.48,       16.27
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,179,14,56125,      318.93,       24.94
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,331,17,105861,      312.67,       16.06
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,116,n.d.,52514,      220.89,n.d.
05,05 - Estrie,0514,0514 - RLS de Coaticook,19,n.d.,18741,      101.38,n.d.
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,670,85,170075,      393.94,       49.98
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,86,6,31490,      273.10,       19.05
05,05 - Estrie,0517,0517 - RLS d'Asbestos,48,0,14257,      336.68,        0.00
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,63,5,22749,      276.94,       21.98
05,05 - Estrie,0519,0519 - RLS du Granit,64,24,21351,      299.75,      112.41
05,05 - Estrie,,Total,1587,157,493163,      321.80,       31.84
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,1789,41,224596,      796.54,       18.26
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,2286,48,149522,     1528.87,       32.10
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,1507,50,131424,     1146.67,       38.04
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,3383,201,245703,     1376.87,       81.81
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,2238,55,166225,     1346.37,       33.09
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,1939,81,161317,     1201.98,       50.21
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,2054,78,161894,     1268.73,       48.18
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,4520,94,172517,     2620.03,       54.49
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,1165,42,115485,     1008.79,       36.37
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,2686,103,139162,     1930.12,       74.01
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,4085,130,208717,     1957.20,       62.29
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,2931,87,189095,     1550.01,       46.01
06,06 - Montréal,,Total,31528,1070,2065657,     1526.29,       51.80
07,07 - Outaouais,0711,0711 - RLS du Pontiac,6,n.d.,20152,       29.77,n.d.
