Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;29;524;390,3;8083;6021,1;12;*8,9;452;336,7
Anjou;8;227;530,4;2696;6299,7;< 5;n.p.;68;158,9
Baie D'urfé;0;0;;67;1752,6;0;;< 5;n.p.
Beaconsfield;< 5;17;* 88;345;1785,3;0;;17;* 88
Côte-des-Neiges–Notre-Dame-de-Grâce;19;535;321,3;8902;5345,9;7;n.p.;337;202,4
Côte-Saint-Luc;10;105;323,6;2017;6216,1;< 5;n.p.;107;329,8
Dollard-des-Ormeaux;6;115;235,2;2040;4171,9;< 5;n.p.;118;241,3
Dorval;< 5;43;226,6;630;3319,3;0;;67;353
Hampstead;0;14;* 200,8;307;4402,7;< 5;n.p.;< 5;n.p.
Kirkland;< 5;22;* 109,2;507;2516;< 5;n.p.;31;* 153,8
Lachine;12;193;433,8;2371;5329,4;< 5;n.p.;164;368,6
LaSalle;15;190;247,2;4221;5492,3;< 5;n.p.;230;299,3
L'Île-Bizard–Sainte-Geneviève;5;22;* 119,5;819;4447,9;< 5;n.p.;71;385,6
Mercier–Hochelaga-Maisonneuve;16;444;326,4;6889;5064,5;< 5;n.p.;424;311,7
Montréal Est;< 5;13;* 337,7;212;5506,5;< 5;n.p.;7;n.p.
Montréal-Nord;27;372;441,6;7437;8829;6;n.p.;319;378,7
Montréal-Ouest;0;< 5;n.p.;121;2396;0;;< 5;n.p.
Mont-Royal;< 5;52;256,5;897;4423,9;< 5;n.p.;92;453,7
Outremont;< 5;45;187,9;1014;4233,1;< 5;n.p.;20;* 83,5
Pierrefonds–Roxboro;6;171;246,8;3019;4356,6;< 5;n.p.;76;109,7
Plateau Mont-Royal;18;236;226,9;3542;3405,8;< 5;n.p.;167;160,6
Pointe-Claire;0;28;* 89,2;802;2555,8;< 5;n.p.;51;162,5
Rivière-des-Prairies–Pointe-aux-Trembles;33;491;460;7196;6741,4;< 5;n.p.;300;281
Rosemont–La Petite Patrie;11;296;212;5675;4065,5;7;n.p.;314;224,9
Sainte-Anne-de-Bellevue;0;< 5;n.p.;108;2178,3;0;;12;* 242
Saint-Laurent;26;426;431,1;5694;5761,5;7;n.p.;132;133,6
Saint-Léonard;28;525;670,5;6037;7709,6;8;n.p.;117;149,4
Senneville;0;0;;21;* 2280,1;0;;0;
Sud-Ouest;< 5;123;157,4;3070;3928,3;< 5;n.p.;202;258,5
Verdun;< 5;127;183,4;2449;3537,5;7;n.p.;191;275,9
Ville-Marie;6;177;198,5;3787;4246,9;6;n.p.;113;126,7
Villeray–Saint-Michel–Parc-Extension;27;588;408,8;8503;5910,9;< 5;n.p.;170;118,2
Westmount;< 5;15;* 73,8;593;2919,5;0;;55;270,8
Territoire à confirmer;< 5;83;;1650;;0;;23;
Total à Montréal;328;6225;301,4;101721;4924,4;96;4,6;4456;215,7
