date,negative_tests_qc,cases_qc,new_cases_qc,deaths_qc,new_deaths_qc,Hospitalisations,icu_qc,Personnes testées,active_cases_qc,Tests (Volumétrie),Hospitalisations (nouvelle méthode),Unnamed: 12,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,Unnamed: 31,CHSLD,RPA,Domicile,Autres - Inconnu,Unnamed: 36,Montréal et Laval,Régions à proximité,Autres régions,Unnamed: 40,Cas Labo,Cas Lien Épi,Cas Total,Cumul Labo,Cumul Épi,NV CHSLD,NV RPA,NV Dom,NV Autres,Unnamed: 50,Inc Hors-SI,Inc SI,hospitalisations_all,hospitalisations_qc,new_negative_tests_qc
2020-04-26,178388,24982,875.0,1599.0,84.0,1328.0,210.0,200172,17866,7013.0,,,17.75982626,97.25103734,102.05716,224.7573903,166.679171,630.3079359,64.33401823,100.9375677,125.5095354,51.63003393,185.5596791,85.51994032,643.7113914,373.78002349999997,181.1894706,216.50656669999998,112.2019635,48.95295078,,1590.0,330.0,188.0,64.0,,599.624781,290.1812072,121.3049765,,520,91,611,23197,3021,85.0,14.0,11.0,2.0,,99.0,15.0,1328.0,1328.0,3983.0
2020-04-27,182048,25757,775.0,1682.0,83.0,1402.0,217.0,204472,18234,6413.0,,,17.75982626,97.61122637,105.10166670000001,231.0751023,167.4902618,652.6737013999999,66.07951485,100.9375677,125.5095354,51.63003393,185.5596791,87.37906946,666.7494833,394.93012769999996,190.2808437,223.9747172,112.2019635,48.95295078,,1672.0,349.0,193.0,72.0,,618.0827475,299.4784067,124.7281994,,786,129,915,23983,3150,82.0,19.0,5.0,8.0,,99.0,17.0,1402.0,1402.0,3660.0
2020-04-28,185863,26594,837.0,1761.0,79.0,1423.0,222.0,208979,18785,7118.0,,,17.75982626,98.33160443,108.543283,236.62703100000002,168.5041254,675.7172172999999,66.57822817,100.9375677,125.5095354,51.63003393,186.6708149,88.77341631,694.3048482,410.119748,198.4152301,232.62939619999997,112.2019635,48.95295078,,1765.0,373.0,204.0,78.0,,632.6737102,308.8434691,127.0542355,,792,131,923,24775,3281,93.0,24.0,11.0,6.0,,105.0,17.0,1423.0,1423.0,3815.0
2020-04-29,190101,27538,944.0,1859.0,98.0,1464.0,213.0,214047,19380,8801.0,,,17.75982626,100.4927386,112.11726909999999,242.5618514,170.1263071,700.7455739,69.32115143,100.9375677,125.5095354,51.63003393,187.7819507,89.23819859999999,714.8584400000001,420.5025265,204.9546388,239.88815919999996,112.2019635,48.95295078,,1860.0,402.0,221.0,86.0,,655.1581445,322.9589254,130.1702461,,770,123,893,25545,3404,95.0,29.0,17.0,8.0,,100.0,15.0,1464.0,1464.0,4238.0
2020-04-30,194468,28648,1110.0,2022.0,163.0,1491.0,218.0,219367,19926,8613.0,,,17.75982626,101.21311659999999,115.955995,247.7308884,171.1401707,729.5499687999999,71.56536137,100.9375677,125.5095354,51.63003393,188.8930865,91.09732773,735.6378954,435.11532580000005,212.2915364,248.19385919999996,112.2019635,48.95295078,,1942.0,423.0,236.0,95.0,,678.9980234,336.0564401,133.0668193,,891,118,1009,26436,3522,82.0,21.0,15.0,9.0,,107.0,11.0,1491.0,1491.0,4367.0
2020-05-01,199037,29656,1008.0,2136.0,114.0,1509.0,222.0,224831,20555,9672.0,,,17.75982626,103.37425079999998,119.3976113,251.5598048,172.9651251,759.5646325,72.81214467,100.9375677,125.5095354,51.63003393,188.8930865,91.56211002,755.7397599,453.57359850000006,221.3829095,257.3371088,112.2019635,48.95295078,,2031.0,447.0,244.0,101.0,,703.2365626,346.5073068,135.9414488,,936,125,1061,27372,3647,89.0,24.0,8.0,6.0,,103.0,19.0,1509.0,1509.0,4569.0
2020-05-02,202940,31865,2209.0,2205.0,69.0,1532.0,216.0,230864,22402,7809.0,,,17.75982626,104.0946289,122.3097481,256.5373961,173.776216,784.9318642999999,74.80699795,100.9375677,125.5095354,59.00575306,188.8930865,92.25928345,768.1622603999999,464.533198,228.8793048,267.9460702,112.2019635,54.39216753,,2105.0,476.0,249.0,107.0,,730.6245171,359.2655077,138.8819096,,809,93,902,28181,3740,74.0,29.0,5.0,6.0,,77.0,15.0,1532.0,1532.0,3903.0
2020-05-03,206551,32623,758.0,2280.0,75.0,1548.0,217.0,235136,22765,7955.0,,,17.75982626,106.6159521,125.75136440000001,262.6636622,174.58730680000002,801.6335723,75.55506792,100.9375677,125.5095354,59.00575306,188.8930865,93.65363029999999,790.7486251,480.491913,238.2896735,277.08931980000006,112.2019635,54.39216753,,2169.0,495.0,257.0,115.0,,758.8895241,373.8560033,141.8882015,,714,82,796,28895,3822,64.0,19.0,8.0,8.0,,91.0,20.0,1548.0,1548.0,3611.0
2020-05-04,209946,33417,794.0,2398.0,118.0,1599.0,218.0,239241,23096,6937.0,,,17.75982626,106.97614109999998,128.001652,268.7899284,175.8039431,821.8692647999999,77.5499212,101.6150011,125.5095354,59.00575306,190.0042223,94.81558601,812.4315351,494.72016490000004,249.29501980000003,286.8607316,112.2019635,54.39216753,,2243.0,516.0,270.0,120.0,,781.9719487,385.3926743,145.2455932,,753,115,868,29648,3937,74.0,21.0,13.0,5.0,,88.0,16.0,1599.0,1599.0,3395.0
2020-05-05,220604,34327,910.0,2510.0,112.0,1621.0,213.0,250654,23533,9117.0,,,17.75982626,107.3363301,131.3108984,273.7675197,177.42612480000003,844.7675485,78.29799118,102.2924344,125.5095354,59.00575306,190.0042223,95.04797715,832.0816722999999,510.2943325,259.9813707,295.5154106,112.2019635,54.39216753,,2301.0,542.0,278.0,123.0,,799.7123268,399.1688168,148.4932662,,763,134,897,30411,4071,58.0,26.0,8.0,3.0,,90.0,17.0,1621.0,1621.0,10658.0
2020-05-06,228905,35238,911.0,2631.0,121.0,1605.0,222.0,259794,23934,9452.0,,,17.75982626,107.3363301,134.75251469999998,282.9569189,178.4399884,872.313264,79.79413114,104.32473440000001,125.5095354,59.00575306,190.0042223,96.442324,865.7353555999999,521.0616583000001,269.8702326,303.1231526,112.2019635,54.39216753,,2359.0,566.0,279.0,131.0,,820.2034602,413.2164103,151.7189955,,910,129,1039,31321,4200,58.0,24.0,1.0,8.0,,88.0,11.0,1605.0,1605.0,8301.0
2020-05-07,234769,36150,912.0,2725.0,94.0,1616.0,206.0,266444,24497,10033.0,,,17.75982626,107.69651909999999,138.0617611,291.18908910000005,179.453852,893.1298856000001,81.53962776,104.32473440000001,125.5095354,59.00575306,191.1153581,97.60427972,885.8372201,533.7517208,278.0046191,312.2664022,112.2019635,54.39216753,,2415.0,592.0,291.0,137.0,,842.5284305,426.92469,154.6814,,751,103,854,32072,4303,56.0,26.0,12.0,6.0,,93.0,11.0,1616.0,1616.0,5864.0
2020-05-08,244384,36986,836.0,2786.0,61.0,1623.0,203.0,276787,24932,10831.0,,,18.26724987,108.7770862,142.827076,295.9752346,180.06217009999997,914.0433286,83.03576772,105.6796011,125.5095354,59.00575306,191.1153581,98.53384428,905.7132208999999,540.4812995,288.0529788,317.9896577,112.2019635,54.39216753,,2482.0,606.0,296.0,138.0,,871.1522316,437.1041056,158.433779,,688,92,780,32760,4395,67.0,14.0,5.0,1.0,,66.0,21.0,1623.0,1623.0,9615.0
2020-05-09,245302,37721,735.0,2928.0,142.0,1627.0,198.0,278389,25267,9042.0,,,18.77467347,108.7770862,146.0039526,300.95282579999997,181.6843518,929.1474819,84.28255102,105.6796011,125.5095354,59.00575306,191.1153581,98.76623543,930.3323583999999,554.1327303999999,299.5368185,327.06311150000005,112.2019635,54.39216753,,2537.0,629.0,307.0,144.0,,891.8426951,448.9800904,161.9447768,,680,79,759,33440,4474,55.0,23.0,11.0,6.0,,67.0,11.0,1627.0,1627.0,918.0
2020-05-10,250528,38469,748.0,3013.0,85.0,1640.0,192.0,284239,25753,8995.0,,,18.77467347,109.1372752,148.9160894,305.1646338,181.6843518,943.7675277000001,85.27997766,105.6796011,125.5095354,59.00575306,191.1153581,99.92819114,951.5635411000001,563.9386877999999,307.35220939999994,334.1124871,112.2019635,54.39216753,,2599.0,648.0,313.0,150.0,,912.5730246,458.27729,164.6438564,,591,60,651,34031,4534,62.0,19.0,6.0,6.0,,66.0,15.0,1640.0,1640.0,5226.0
2020-05-11,256518,39225,756.0,3131.0,118.0,1650.0,184.0,290888,26038,8981.0,,,19.28209708,109.85765330000001,151.0340071,309.3764418,182.49544269999998,961.5342721000001,87.77354426,106.3570345,126.6202392,59.00575306,191.1153581,100.6253646,965.3412235,579.3205817,317.4005691,341.2316585,112.2019635,54.39216753,,2656.0,667.0,322.0,155.0,,929.3566183,471.7819813,167.6940358,,627,106,733,34658,4640,57.0,19.0,9.0,5.0,,82.0,11.0,1650.0,1650.0,5990.0
2020-05-12,261569,39931,706.0,3220.0,89.0,1672.0,194.0,296528,26241,11302.0,,,20.2969443,110.2178423,153.4166646,313.2053582,182.9009881,982.1088399,89.26968421,107.0344678,126.6202392,59.00575306,192.2264939,101.0901468,980.6999514,589.7033602000001,328.56541319999997,349.7467459,112.2019635,54.39216753,,2704.0,687.0,329.0,162.0,,945.1435615,480.3326904,170.5247779,,661,132,793,35319,4772,48.0,20.0,7.0,7.0,,70.0,13.0,1672.0,1672.0,5051.0
2020-05-13,267311,40724,793.0,3351.0,131.0,1639.0,190.0,302929,26544,11363.0,,,20.2969443,110.93822040000002,155.5345823,319.9059618,183.3065335,1001.182675,90.76582417,107.71190109999999,126.6202392,59.00575306,193.33762969999998,102.4844937,999.8983614,602.7779701000001,338.4542752,356.7961216,112.2019635,54.39216753,,2745.0,697.0,333.0,165.0,,962.2062173,492.005087,173.4432949,,683,96,779,36002,4868,41.0,10.0,4.0,3.0,,68.0,17.0,1639.0,1639.0,5742.0
2020-05-14,274630,41420,696.0,3401.0,50.0,1627.0,191.0,310868,26980,13169.0,,,21.31179151,111.2984094,157.2553904,324.3092156,183.91485169999999,1018.320079,91.26453749,109.06676780000001,126.6202392,59.00575306,193.33762969999998,103.4140583,1015.708817,615.2757588999999,346.1101683,364.68304680000006,112.2019635,54.39216753,,2798.0,717.0,340.0,166.0,,981.8601644,503.541758,176.2740369,,629,72,701,36631,4940,53.0,20.0,7.0,1.0,,58.0,13.0,1627.0,1627.0,7319.0
2020-05-15,282551,42183,763.0,3483.0,82.0,1603.0,185.0,319472,27242,12054.0,,,21.81921512,111.2984094,160.0351574,330.244036,184.5231698,1035.263841,95.50360071,109.06676780000001,126.6202392,59.00575306,193.33762969999998,104.3436228,1040.10209,632.3881159,355.0420436,372.6397678,112.2019635,54.39216753,,2852.0,736.0,346.0,172.0,,1000.955987,515.078429,179.1267227,,729,65,794,37360,5005,54.0,19.0,6.0,6.0,,76.0,14.0,1603.0,1603.0,7921.0
2020-05-16,290192,42920,737.0,3562.0,79.0,1580.0,182.0,327782,27604,13435.0,,,21.81921512,112.0187875,162.8149244,334.26439819999996,184.5231698,1048.334743,98.24652397,109.7442012,126.6202392,59.00575306,193.33762969999998,107.1323165,1054.557364,649.3081993,367.3233722,381.57363,112.2019635,54.39216753,,2902.0,746.0,354.0,179.0,,1017.859179,525.4614329,181.8258023,,620,75,695,37980,5080,50.0,10.0,8.0,7.0,,55.0,14.0,1580.0,1580.0,7641.0
2020-05-17,296991,43627,707.0,3596.0,34.0,1586.0,176.0,335232,27986,10203.0,,,22.32663872,113.09935449999999,165.065212,336.9446396,184.5231698,1064.8912189999999,100.49073390000001,109.7442012,126.6202392,59.00575306,193.33762969999998,108.9914457,1071.4971369999998,662.9596302,376.0957497,391.13565439999996,112.2019635,54.39216753,,2943.0,753.0,364.0,185.0,,1036.117815,538.151771,185.095419,,641,92,733,38621,5172,41.0,7.0,10.0,6.0,,61.0,13.0,1586.0,1586.0,6799.0
2020-05-18,302358,44197,570.0,3647.0,51.0,1599.0,178.0,341102,28053,9582.0,,,22.32663872,113.8197326,168.771568,340.5821102,184.92871530000002,1080.818355,106.4752937,109.7442012,126.6202392,59.00575306,193.33762969999998,111.5477482,1085.500683,673.150135,382.3161629,398.0454385,112.2019635,54.39216753,,2984.0,764.0,370.0,189.0,,1049.433065,553.2851689,188.1236547,,592,76,668,39213,5248,41.0,11.0,6.0,4.0,,50.0,16.0,1599.0,1599.0,5367.0
2020-05-19,307437,44775,578.0,3718.0,71.0,,183.0,346684,28235,11608.0,1359.0,,22.83406233,113.8197326,170.0952666,346.1340389,186.1453515,1096.164562,108.470147,109.7442012,126.6202392,59.00575306,194.4487655,111.78013940000001,1098.826638,682.1869977000001,388.37707830000005,406.3511385,112.2019635,54.39216753,,3024.0,777.0,379.0,190.0,,1066.057195,565.1611537,191.1957778,,580,56,636,39793,5304,40.0,13.0,9.0,1.0,,51.0,13.0,,1359.0,5079.0
2020-05-20,314247,45495,720.0,3800.0,82.0,,175.0,354172,28368,12506.0,1326.0,,22.83406233,113.8197326,173.40451299999998,350.15440110000003,187.970306,1115.819325,112.7092102,109.7442012,126.6202392,59.00575306,196.6710371,112.24492169999999,1112.378457,695.8384286,398.1064424,415.0058175,112.2019635,54.39216753,,3071.0,787.0,384.0,198.0,,1081.644808,574.3904905,194.2898447,,727,71,798,40520,5375,47.0,10.0,5.0,8.0,,62.0,8.0,,1326.0,6810.0
2020-05-21,321123,46141,646.0,3865.0,65.0,,171.0,361628,28457,14572.0,1305.0,,23.34148594,113.8197326,176.0519102,353.9833174,187.970306,1134.118588,117.69634340000002,111.0990679,126.6202392,59.00575306,197.7821729,112.24492169999999,1129.092367,704.4907439,406.4003267,422.12498889999995,112.2019635,54.39216753,,3107.0,798.0,387.0,204.0,,1096.634431,582.6697485,197.3180804,,650,65,715,41170,5440,36.0,11.0,3.0,6.0,,65.0,12.0,,1305.0,6876.0
2020-05-22,329677,46838,697.0,3940.0,75.0,,167.0,370820,28854,15375.0,1282.0,,23.84890955,114.1799216,179.62589630000002,357.4293421,187.970306,1146.2696859999999,118.9431267,111.0990679,126.6202392,59.00575306,198.89330869999998,112.709704,1142.418322,716.2194381,415.9701931,430.2213015,112.2019635,54.39216753,,3152.0,811.0,396.0,207.0,,1115.211996,595.0207728,200.6096409,,563,40,603,41733,5480,45.0,13.0,9.0,3.0,,54.0,7.0,,1282.0,8554.0
2020-05-23,338380,47411,573.0,3984.0,44.0,,170.0,380061,29096,13533.0,1262.0,,23.84890955,114.1799216,183.1998825,359.9181378,188.1730787,1156.726407,119.69119669999999,111.0990679,126.6202392,59.00575306,200.0044445,112.709704,1153.9373679999999,724.6794798,423.30709060000004,437.20088139999996,112.2019635,54.39216753,,3202.0,820.0,397.0,209.0,,1133.231436,604.0465213,203.4623267,,460,43,503,42193,5523,50.0,9.0,1.0,2.0,,46.0,14.0,,1262.0,8703.0
2020-05-24,347398,47984,573.0,4069.0,85.0,,179.0,389618,29261,12121.0,1244.0,,23.84890955,114.90029969999999,188.0975672,361.0668127,188.3758514,1166.941075,122.68347659999998,111.77650120000001,126.6202392,59.00575306,202.22671609999998,112.94209509999999,1167.2633230000001,733.1395215,430.4844904,446.20453939999993,112.2019635,54.39216753,,3241.0,831.0,405.0,212.0,,1145.589901,616.0582317,205.9858564,,494,56,550,42687,5579,39.0,11.0,8.0,3.0,,45.0,9.0,,1244.0,9018.0
2020-05-25,353036,48598,614.0,4139.0,70.0,,181.0,395775,29460,10112.0,1220.0,,24.35633315,114.90029969999999,191.80392319999999,364.12994580000003,188.9841695,1176.7684570000001,125.1770432,111.77650120000001,126.6202392,59.00575306,202.22671609999998,113.4068774,1174.942687,741.2150158,436.86440139999996,455.41758480000004,112.2019635,54.39216753,,3279.0,842.0,410.0,215.0,,1156.234128,624.8125291,208.3118925,,471,41,512,43158,5620,38.0,11.0,5.0,3.0,,37.0,13.0,,1220.0,5638.0
2020-05-26,358822,49139,541.0,4228.0,89.0,,182.0,402059,29592,12972.0,1192.0,,24.35633315,114.90029969999999,195.3779093,366.42729560000004,189.18694219999998,1188.290215,129.91481979999998,111.77650120000001,126.6202392,59.00575306,202.22671609999998,114.33644199999999,1184.8806880000002,746.406405,440.53285020000004,459.1167621,112.2019635,54.39216753,,3323.0,853.0,417.0,217.0,,1166.997953,634.0418659,211.4717906,,393,55,448,43551,5675,44.0,11.0,7.0,2.0,,50.0,6.0,,1192.0,5786.0
2020-05-27,365402,49702,563.0,4302.0,74.0,,177.0,409135,29782,14949.0,1151.0,,24.35633315,114.90029969999999,199.7461146,368.9160912,189.5924877,1200.344491,130.91224640000002,111.77650120000001,126.6202392,59.00575306,202.22671609999998,114.5688331,1197.5290519999999,750.6364259,447.71025,465.67756710000003,112.2019635,54.39216753,,3354.0,865.0,423.0,221.0,,1176.4462,642.4568495,214.7633511,,459,60,519,44010,5735,31.0,12.0,6.0,4.0,,43.0,8.0,,1151.0,6580.0
2020-05-28,373567,50232,530.0,4363.0,61.0,,171.0,417796,29961,13868.0,1089.0,,24.35633315,115.26048870000001,202.65825149999998,372.7450076,189.5924877,1209.34889,132.4083864,112.4539345,127.73094309999999,59.00575306,202.22671609999998,114.5688331,1208.1446429999999,754.4818994,452.81417869999996,470.91225199999997,112.2019635,54.39216753,,3409.0,876.0,430.0,224.0,,1187.688417,646.6643412,217.0454997,,375,36,411,44385,5771,55.0,11.0,7.0,3.0,,36.0,12.0,,1089.0,8165.0
2020-05-29,384289,50651,419.0,4439.0,76.0,,165.0,428895,30142,13853.0,1027.0,,24.35633315,115.26048870000001,207.5559362,374.6594658,189.79526040000002,1218.788986,133.405813,112.4539345,127.73094309999999,59.00575306,204.4489878,114.80122420000001,1217.405053,760.2501096,459.9915785,475.37918310000003,112.2019635,54.39216753,,3459.0,881.0,436.0,224.0,,1199.847552,653.8577949,219.4154232,,399,31,430,44784,5802,50.0,5.0,6.0,0.0,,41.0,5.0,,1027.0,10722.0
2020-05-30,391792,51059,408.0,4641.0,202.0,,170.0,436799,30072,12985.0,1023.0,,24.35633315,115.26048870000001,210.33570319999995,377.33970719999996,190.2008058,1228.9068320000001,133.405813,113.1313679,127.73094309999999,59.00575306,204.4489878,115.4983977,1224.406826,765.6337725,467.4879739,478.38040250000006,112.2019635,54.39216753,,3481.0,888.0,441.0,225.0,,1209.136335,659.2868166,221.5659094,,378,21,399,45162,5823,22.0,7.0,5.0,1.0,,30.0,8.0,,1023.0,7503.0
2020-05-31,399497,51354,295.0,4661.0,20.0,,161.0,444782,30096,9458.0,1019.0,,24.35633315,115.6206777,212.1888812,379.06271960000004,190.2008058,1235.393872,133.405813,113.1313679,127.73094309999999,59.00575306,204.4489878,115.7307888,1229.8275529999999,770.056067,473.708387,481.1722344,112.2019635,54.39216753,,3503.0,896.0,446.0,227.0,,1218.544715,666.0730936,223.6286207,,256,30,286,45418,5853,22.0,8.0,5.0,2.0,,33.0,6.0,,1019.0,7705.0
2020-06-01,404814,51593,239.0,4713.0,52.0,,158.0,450317,30077,9646.0,1011.0,,24.35633315,115.6206777,214.04205919999998,381.3600694,190.60635119999998,1242.8975380000002,135.1513096,113.8088012,127.73094309999999,59.00575306,204.4489878,116.1955711,1233.8930990000001,773.1324457999999,475.3033648,487.31426469999997,112.2019635,54.39216753,,3534.0,899.0,448.0,228.0,,1228.112559,671.6378408,225.3182884,,287,39,326,45705,5892,31.0,3.0,2.0,1.0,,40.0,6.0,,1011.0,5317.0
2020-06-02,410793,51884,291.0,4794.0,81.0,,155.0,456561,29992,12444.0,985.0,,24.35633315,115.6206777,216.15997689999998,381.742961,190.60635119999998,1247.5933810000001,136.14873630000002,113.8088012,127.73094309999999,59.00575306,204.4489878,116.1955711,1238.184508,775.6320036000001,477.6958313999999,491.78119580000003,112.2019635,54.39216753,,3553.0,903.0,452.0,228.0,,1234.41139,676.5918231,226.5032502,,219,11,230,45924,5903,19.0,4.0,4.0,0.0,,21.0,9.0,,985.0,5979.0
2020-06-03,417256,52143,259.0,4885.0,91.0,,144.0,463267,29922,12490.0,932.0,,24.35633315,115.6206777,218.01315490000002,383.848865,190.809124,1253.112206,136.3980929,113.8088012,127.73094309999999,59.00575306,205.5601236,116.8927445,1245.638008,777.9392877,482.9592579,495.2709857,112.2019635,54.39216753,,3573.0,907.0,460.0,232.0,,1241.308211,680.5278638,228.5659614,,248,26,274,46172,5929,20.0,4.0,8.0,4.0,,31.0,7.0,,932.0,6463.0
2020-06-04,424619,52398,255.0,4935.0,50.0,,129.0,470862,29699,10789.0,895.0,,24.35633315,115.6206777,220.13107259999998,384.9975399,190.809124,1259.018317,136.64744960000002,113.8088012,127.73094309999999,59.00575306,205.5601236,117.35752679999999,1250.8328720000002,778.5161087,485.98971560000007,499.38893780000006,112.2019635,54.39216753,,3582.0,910.0,462.0,232.0,,1245.932669,684.5317672,229.772867,,234,17,251,46406,5946,9.0,3.0,2.0,0.0,,23.0,3.0,,895.0,7363.0
2020-06-05,431289,52624,226.0,4970.0,35.0,,127.0,477737,29242,12657.0,849.0,,24.35633315,115.6206777,222.1166205,385.7633232,191.0118967,1264.149856,137.3955196,113.8088012,127.73094309999999,59.00575306,205.5601236,117.5899179,1255.5760089999999,780.8233928,489.6581643999999,503.08811510000004,112.2019635,54.39216753,,3599.0,916.0,465.0,233.0,,1251.792974,688.3999452,231.2869848,,214,26,240,46620,5972,17.0,6.0,3.0,1.0,,31.0,6.0,,849.0,6670.0
2020-06-06,438296,52849,225.0,4978.0,8.0,,126.0,484972,29157,9576.0,840.0,,24.35633315,116.34105579999999,224.4992779,386.1462148,191.0118967,1269.087753,138.1435895,113.8088012,131.0630547,59.00575306,205.5601236,118.05470020000001,1258.7381,782.5538558999999,492.5291243,508.1134126,112.2019635,54.39216753,,3615.0,917.0,469.0,234.0,,1257.573547,690.4358283,232.9547088,,221,25,246,46841,5997,16.0,1.0,4.0,1.0,,25.0,4.0,,840.0,7007.0
2020-06-07,443016,53047,198.0,4984.0,6.0,,119.0,489877,29069,6924.0,857.0,,24.35633315,116.34105579999999,225.8229765,386.3376606,191.0118967,1272.6701480000002,139.39037280000002,113.8088012,132.1737585,59.00575306,205.5601236,118.05470020000001,1264.158827,784.2843188999999,494.76209309999996,511.39381510000004,112.2019635,54.39216753,,3629.0,922.0,470.0,235.0,,1262.636531,693.8289668,234.3152205,,172,14,186,47013,6011,14.0,5.0,1.0,1.0,,25.0,4.0,,857.0,4720.0
2020-06-08,446726,53185,138.0,5029.0,45.0,,117.0,493724,28795,7995.0,844.0,,24.35633315,116.70124479999998,226.7495655,386.3376606,191.0118967,1275.090685,139.8890862,113.8088012,132.1737585,59.00575306,205.5601236,118.28709140000001,1266.417464,786.0147820000001,495.71907980000003,513.6272807,112.2019635,54.39216753,,3640.0,925.0,471.0,235.0,,1267.260989,698.0364586,235.7854508,,110,8,118,47123,6019,11.0,3.0,1.0,0.0,,17.0,6.0,,844.0,3710.0
2020-06-09,451406,53341,156.0,5081.0,52.0,,117.0,498550,28419,9676.0,797.0,,24.35633315,117.4216229,228.33800380000002,386.7205523,191.6202148,1278.62467,140.1384428,113.8088012,132.1737585,59.00575306,205.5601236,118.28709140000001,1270.9347369999998,787.7452451,497.31405750000005,515.4419713999999,112.2019635,54.39216753,,3651.0,927.0,474.0,237.0,,1271.167859,701.2938716,236.6412566,,150,8,158,47273,6027,11.0,2.0,3.0,2.0,,18.0,5.0,,797.0,4680.0
2020-06-10,456779,53485,144.0,5105.0,24.0,,114.0,504056,28081,9101.0,757.0,,24.35633315,118.14200090000001,229.9264421,386.9119981,192.0257602,1282.061833,141.38522609999998,113.8088012,132.1737585,59.00575306,206.6712594,118.28709140000001,1274.096828,789.4757081,498.5900397,518.8619655,112.2019635,54.39216753,,3661.0,930.0,475.0,238.0,,1273.55982,703.3297547,237.2556812,,157,18,175,47430,6045,10.0,3.0,1.0,1.0,,20.0,3.0,,757.0,5373.0
2020-06-11,462007,53666,181.0,5148.0,43.0,,107.0,509452,27695,9493.0,733.0,,24.35633315,118.14200090000001,230.9854009,387.67778139999996,192.0257602,1285.11171,141.63458280000003,113.8088012,132.1737585,59.00575306,206.6712594,118.5194825,1276.581328,790.4370765,500.504013,522.0027765,112.2019635,54.39216753,,3675.0,932.0,479.0,239.0,,1277.26736,704.9584612,238.1553744,,137,13,150,47567,6058,14.0,2.0,4.0,1.0,,18.0,3.0,,733.0,5228.0
2020-06-12,467270,53824,158.0,5195.0,47.0,,102.0,514868,27348,9480.0,686.0,,24.35633315,118.50218989999999,232.7062091,388.6350105,192.228533,1288.597284,142.38265280000002,113.8088012,132.1737585,59.00575306,206.6712594,118.75187369999999,1278.839964,791.5907186000001,503.85346619999996,524.8644042,112.2019635,54.39216753,,3684.0,936.0,481.0,240.0,,1280.655971,708.1480114,239.0770113,,158,16,174,47725,6074,9.0,4.0,2.0,1.0,,22.0,3.0,,686.0,5263.0
2020-06-13,473169,53952,128.0,5222.0,27.0,,85.0,520873,26988,7079.0,684.0,,24.35633315,118.50218989999999,233.10331859999997,389.20934789999995,192.228533,1291.840804,142.88136609999998,113.8088012,132.1737585,59.00575306,206.6712594,118.9842648,1279.969283,792.7443606,505.4484438999999,526.9582782,112.2019635,54.39216753,,3695.0,940.0,483.0,241.0,,1283.606057,710.3874828,240.020592,,109,18,127,47834,6092,11.0,4.0,2.0,1.0,,13.0,2.0,,684.0,5899.0
2020-06-14,477179,54054,102.0,5242.0,20.0,,82.0,524979,26599,5200.0,689.0,,24.86375676,118.862379,234.1622775,389.5922396,192.228533,1293.1963050000002,142.88136609999998,113.8088012,132.1737585,59.00575306,206.6712594,118.9842648,1281.324464,793.3211816,508.957395,528.5635815,112.2019635,54.39216753,,3699.0,945.0,483.0,241.0,,1286.87507,712.7626798,241.271385,,89,5,94,47923,6097,4.0,5.0,0.0,0.0,,8.0,2.0,,689.0,4010.0
2020-06-15,480360,54146,92.0,5269.0,27.0,,77.0,528245,26527,6812.0,641.0,,24.86375676,118.862379,234.6917569,389.78368539999997,192.228533,1295.762075,142.88136609999998,114.48623459999999,132.1737585,59.00575306,206.6712594,118.9842648,1284.712419,794.6670974,511.34986160000005,529.4011311,112.2019635,54.39216753,,3705.0,949.0,489.0,241.0,,1289.745424,714.187798,242.017472,,99,9,108,48022,6106,6.0,4.0,6.0,0.0,,10.0,0.0,,641.0,3181.0
2020-06-16,485132,54263,117.0,5298.0,29.0,,72.0,533133,26416,8889.0,618.0,,24.86375676,118.862379,235.3536062,390.166577,192.228533,1299.1992380000002,143.3800794,115.16366790000001,132.1737585,59.00575306,206.6712594,118.9842648,1286.5193279999999,795.2439184,513.4233326,531.2158218999999,112.2019635,54.39216753,,3712.0,949.0,492.0,242.0,,1291.100868,716.562995,242.5660655,,119,12,131,48141,6118,7.0,0.0,3.0,1.0,,11.0,1.0,,618.0,4772.0
2020-06-17,490711,54383,120.0,5340.0,42.0,,65.0,538818,26289,9803.0,572.0,,25.87860398,118.862379,236.4125651,390.5494686,192.6340784,1301.5713640000001,143.6294361,116.5185346,132.1737585,59.00575306,206.6712594,118.9842648,1287.8745099999999,795.2439184,515.4968037,533.6586748,112.2019635,54.39216753,,3714.0,952.0,494.0,242.0,,1293.811757,718.1238387,242.939109,,111,9,120,48252,6127,2.0,3.0,2.0,0.0,,14.0,1.0,,572.0,5579.0
2020-06-18,496727,54550,167.0,5375.0,35.0,,62.0,545165,26203,9876.0,512.0,,26.38602758,118.862379,237.4715239,390.5494686,193.03962380000002,1304.137134,143.6294361,116.5185346,132.1737585,59.00575306,206.6712594,118.9842648,1290.5848740000001,796.2052868,519.8032435,535.8223446000001,112.2019635,54.39216753,,3718.0,953.0,496.0,243.0,,1296.961173,719.6168197,243.5974211,,124,15,139,48376,6142,4.0,1.0,2.0,1.0,,11.0,0.0,,512.0,6016.0
