date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,311,0,0,0,311,0,0,0,311,311,0,,0,0,0,0,8868888,
2020-12-15,Région,RSS99,Ensemble du Québec,1188,0,0,0,1499,0,0,0,1188,1499,0,,0,0,0,0,8868888,
2020-12-16,Région,RSS99,Ensemble du Québec,971,0,0,0,2470,0,0,0,971,2470,0,,0,0,0,0,8868888,
2020-12-17,Région,RSS99,Ensemble du Québec,914,0,0,0,3384,0,0,0,914,3384,0,,0,0,0,0,8868888,708
2020-12-18,Région,RSS99,Ensemble du Québec,742,0,0,0,4126,0,0,0,742,4126,0,,0,0,0,0,8868888,738
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,0,4844,0,0,0,718,4844,0,,0,0,0,0,8868888,858
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,0,4958,0,0,0,114,4958,0,,0,0,0,0,8868888,1258
2020-12-21,Région,RSS99,Ensemble du Québec,520,0,0,0,5478,0,0,0,520,5478,0,,0,0,0,0,8868888,1559
2020-12-22,Région,RSS99,Ensemble du Québec,2030,0,0,0,7508,0,0,0,2030,7508,0,,0,0,0,0,8868888,1453
2020-12-23,Région,RSS99,Ensemble du Québec,3765,0,0,0,11273,0,0,0,3765,11273,0,,0,0,0,0,8868888,1797
2020-12-24,Région,RSS99,Ensemble du Québec,3024,0,0,0,14297,0,0,0,3024,14297,0,,0,0,0,0,8868888,2107
2020-12-25,Région,RSS99,Ensemble du Québec,0,0,0,0,14297,0,0,0,0,14297,0,,0,0,0,0,8868888,2394
2020-12-26,Région,RSS99,Ensemble du Québec,3127,0,0,0,17424,0,0,0,3127,17424,0,,0,0,0,0,8868888,2441
2020-12-27,Région,RSS99,Ensemble du Québec,2281,0,0,0,19705,0,0,0,2281,19705,0,,0,0,0,0,8868888,2340
2020-12-28,Région,RSS99,Ensemble du Québec,2531,0,0,0,22236,0,0,0,2531,22236,0,,0,0,0,0,8868888,1957
2020-12-29,Région,RSS99,Ensemble du Québec,2357,0,0,0,24593,0,0,0,2357,24593,0,,0,0,0,0,8868888,1958
2020-12-30,Région,RSS99,Ensemble du Québec,3061,0,0,0,27654,0,0,0,3061,27654,0,,0,0,0,0,8868888,1601
2020-12-31,Région,RSS99,Ensemble du Québec,342,0,0,0,27996,0,0,0,342,27996,0,,0,0,0,0,8868888,1495
2021-01-01,Région,RSS99,Ensemble du Québec,4,0,0,0,28000,0,0,0,4,28000,0,,0,0,0,0,8868888,1532
2021-01-02,Région,RSS99,Ensemble du Québec,630,0,0,0,28630,0,0,0,630,28630,0.0000112754,,0,1,0,0,8868888,2050
2021-01-03,Région,RSS99,Ensemble du Québec,1538,0,0,0,30168,0,0,0,1538,30168,0.0000112754,,0,1,0,0,8868888,3152
2021-01-04,Région,RSS99,Ensemble du Québec,2775,17,0,0,32943,17,0,0,2792,32960,0.0000112754,,0,1,0,0,8868888,5068
2021-01-05,Région,RSS99,Ensemble du Québec,5969,15,0,0,38912,32,0,0,5984,38944,0.0000225507,,0,2,0,0,8868888,6983
2021-01-06,Région,RSS99,Ensemble du Québec,10755,19,0,0,49667,51,0,0,10774,49718,0.0000789276,,0,7,0,0,8868888,8145
2021-01-07,Région,RSS99,Ensemble du Québec,13745,7,0,0,63412,58,0,0,13752,63470,0.0001353044,,0,12,0,0,8868888,8936
2021-01-08,Région,RSS99,Ensemble du Québec,13387,22,0,0,76799,80,0,0,13409,76879,0.0002367828,,0,21,0,0,8868888,9590
2021-01-09,Région,RSS99,Ensemble du Québec,8764,1,0,0,85563,81,0,0,8765,85644,0.0002367828,,0,21,0,0,8868888,9872
2021-01-10,Région,RSS99,Ensemble du Québec,7073,2,0,0,92636,83,0,0,7075,92719,0.0002367828,,0,21,0,0,8868888,9639
2021-01-11,Région,RSS99,Ensemble du Québec,7366,3,0,0,100002,86,0,0,7369,100088,0.0002480582,,0,22,0,0,8868888,9367
2021-01-12,Région,RSS99,Ensemble du Québec,7956,3,0,0,107958,89,0,0,7959,108047,0.0002480582,,0,22,0,0,8868888,9051
2021-01-13,Région,RSS99,Ensemble du Québec,9142,5,0,0,117100,94,0,0,9147,117194,0.000304435,,0,27,0,0,8868888,9004
2021-01-14,Région,RSS99,Ensemble du Québec,11844,2,0,0,128944,96,0,0,11846,129040,0.000304435,,0,27,0,0,8868888,9012
2021-01-15,Région,RSS99,Ensemble du Québec,11187,8,0,0,140131,104,0,0,11195,140235,0.0003833626,,0,34,0,0,8868888,9480
2021-01-16,Région,RSS99,Ensemble du Québec,8434,3,0,0,148565,107,0,0,8437,148672,0.0005524932,,0,49,0,0,8868888,9821
2021-01-17,Région,RSS99,Ensemble du Québec,7130,0,0,0,155695,107,0,0,7130,155802,0.0005524932,,0,49,0,0,8868888,10152
2021-01-18,Région,RSS99,Ensemble du Québec,10633,12,0,0,166328,119,0,0,10645,166447,0.0005975946,,0,53,0,0,8868888,10427
2021-01-19,Région,RSS99,Ensemble du Québec,10342,2,0,0,176670,121,0,0,10344,176791,0.00060887,,0,54,0,0,8868888,10529
2021-01-20,Région,RSS99,Ensemble du Québec,11463,4,0,0,188133,125,0,0,11467,188258,0.0006426961,,0,57,0,0,8868888,10538
2021-01-21,Région,RSS99,Ensemble du Québec,13754,14,0,0,201887,139,0,0,13768,202026,0.0007780006,,0,69,0,0,8868888,9817
2021-01-22,Région,RSS99,Ensemble du Québec,11907,6,0,0,213794,145,0,0,11913,213939,0.0008907543,,0,79,0,0,8868888,8937
2021-01-23,Région,RSS99,Ensemble du Québec,8495,3,0,0,222289,148,0,0,8498,222437,0.0009020297,,0,80,0,0,8868888,8047
2021-01-24,Région,RSS99,Ensemble du Québec,2082,2,0,0,224371,150,0,0,2084,224521,0.0009020297,,0,80,0,0,8868888,6950
2021-01-25,Région,RSS99,Ensemble du Québec,4482,5,0,0,228853,155,0,0,4487,229008,0.0009358558,,0,83,0,0,8868888,5463
