Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;10;117;87,2;22049;16424,4;0;;537;400
Anjou;< 5;35;* 81,8;7427;17354,4;0;;88;205,6
Baie D'urfé;< 5;9;n.p.;372;9730,6;0;;< 5;n.p.
Beaconsfield;< 5;27;* 139,7;1906;9863,4;0;;27;* 139,7
Côte-des-Neiges–Notre-Dame-de-Grâce;8;178;106,9;26390;15847,9;< 5;n.p.;419;251,6
Côte-Saint-Luc;< 5;38;117,1;6123;18870,2;0;;131;403,7
Dollard-des-Ormeaux;< 5;32;* 65,4;6915;14141,4;0;;135;276,1
Dorval;< 5;52;274;2447;12892,5;0;;70;368,8
Hampstead;0;16;* 229,5;1372;19675,9;0;;7;n.p.
Kirkland;0;31;* 153,8;2312;11473,4;< 5;n.p.;41;203,5
Lachine;5;38;85,4;6991;15714;0;;197;442,8
LaSalle;8;69;89,8;12189;15860,1;0;;262;340,9
L'Île-Bizard–Sainte-Geneviève;< 5;23;* 124,9;2664;14468;0;;83;450,8
Mercier–Hochelaga-Maisonneuve;16;124;91,2;21466;15781;< 5;n.p.;522;383,8
Montréal Est;0;< 5;n.p.;755;19610,4;0;;12;* 311,7
Montréal-Nord;7;64;76;16156;19179,9;0;;399;473,7
Montréal-Ouest;0;5;n.p.;660;13069,3;0;;< 5;n.p.
Mont-Royal;6;26;* 128,2;3012;14855;0;;95;468,5
Outremont;< 5;29;* 121,1;3244;13542,6;0;;31;* 129,4
Pierrefonds–Roxboro;5;66;95,2;9836;14194;0;;107;154,4
Plateau Mont-Royal;11;108;103,8;14145;13601;0;;202;194,2
Pointe-Claire;0;36;* 114,7;3332;10618,2;< 5;n.p.;70;223,1
Rivière-des-Prairies–Pointe-aux-Trembles;8;87;81,5;19293;18074,3;0;;362;339,1
Rosemont–La Petite Patrie;22;162;116,1;20025;14345,6;< 5;n.p.;368;263,6
Sainte-Anne-de-Bellevue;0;< 5;n.p.;543;10952;0;;17;* 342,9
Saint-Laurent;10;92;93,1;15999;16188,7;0;;174;176,1
Saint-Léonard;5;61;77,9;15261;19489,2;< 5;n.p.;175;223,5
Senneville;< 5;< 5;n.p.;97;10532;0;;0;
Sud-Ouest;11;78;99,8;10962;14026,7;0;;237;303,3
Verdun;9;66;95,3;8679;12536,7;0;;220;317,8
Ville-Marie;13;146;163,7;13764;15435,7;0;;160;179,4
Villeray–Saint-Michel–Parc-Extension;9;105;73;23507;16341;0;;254;176,6
Westmount;6;39;192;2527;12440,9;0;;66;324,9
Territoire à confirmer;7;95;;8693;;0;;31;
Total à Montréal;197;2063;99,9;311114;15061,3;8;n.p.;5505;266,5
