Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;45;593;441,7;4577;3409,4;< 5;n.p.;376;280,1
Anjou;22;189;441,6;1417;3311,1;0;;49;114,5
Baie D'urfé;< 5;8;n.p.;50;1307,9;0;;< 5;n.p.
Beaconsfield;< 5;38;196,6;187;967,7;< 5;n.p.;10;* 51,7
Côte-des-Neiges–Notre-Dame-de-Grâce;62;785;471,4;5222;3136;8;n.p.;294;176,6
Côte-Saint-Luc;10;134;413;1353;4169,7;8;n.p.;90;277,4
Dollard-des-Ormeaux;14;170;347,7;1106;2261,8;< 5;n.p.;99;202,5
Dorval;11;49;258,2;398;2096,9;< 5;n.p.;64;337,2
Hampstead;< 5;17;* 243,8;172;2466,7;0;;< 5;n.p.
Kirkland;< 5;41;203,5;310;1538,4;< 5;n.p.;29;* 143,9
Lachine;13;178;400,1;1358;3052,4;5;n.p.;119;267,5
LaSalle;14;269;350;2563;3334,9;< 5;n.p.;187;243,3
L'Île-Bizard–Sainte-Geneviève;< 5;61;331,3;381;2069,2;< 5;n.p.;54;293,3
Mercier–Hochelaga-Maisonneuve;28;385;283;4221;3103,1;0;;388;285,2
Montréal Est;0;16;* 415,6;100;2597,4;0;;< 5;n.p.
Montréal-Nord;35;585;694,5;4576;5432,5;< 5;n.p.;255;302,7
Montréal-Ouest;-1;10;* 198;67;1326,7;0;;< 5;n.p.
Mont-Royal;-1;58;286,1;624;3077,5;0;;91;448,8
Outremont;0;36;* 150,3;664;2772;< 5;n.p.;14;* 58,4
Pierrefonds–Roxboro;36;308;444,5;1565;2258,4;16;*23,1;59;85,1
Plateau Mont-Royal;22;170;163,5;2091;2010,6;0;;133;127,9
Pointe-Claire;8;81;258,1;444;1414,9;< 5;n.p.;35;* 111,5
Rivière-des-Prairies–Pointe-aux-Trembles;57;574;537,7;4116;3856;< 5;n.p.;261;244,5
Rosemont–La Petite Patrie;42;436;312,3;3565;2553,9;8;n.p.;259;185,5
Sainte-Anne-de-Bellevue;0;20;* 403,4;68;1371,5;< 5;n.p.;7;n.p.
Saint-Laurent;36;456;461,4;3039;3075;< 5;n.p.;110;111,3
Saint-Léonard;36;592;756;2936;3749,4;< 5;n.p.;61;77,9
Senneville;0;< 5;n.p.;13;* 1411,5;0;;0;
Sud-Ouest;18;192;245,7;1974;2525,9;0;;183;234,2
Verdun;6;144;208;1629;2353,1;0;;173;249,9
Ville-Marie;18;221;247,8;2288;2565,9;< 5;n.p.;90;100,9
Villeray–Saint-Michel–Parc-Extension;65;656;456;4889;3398,6;0;;137;95,2
Westmount;< 5;69;339,7;405;1993,9;< 5;n.p.;47;231,4
Territoire à confirmer;12;96;;1171;;< 5;;46;
Total à Montréal;626;7641;369,9;59539;2882,3;77;3,7;3731;180,6
