"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-10-19;25493805;21632778
2022-10-18;25493805;21606051
2022-10-17;25493805;21580838
2022-10-16;25493805;21564159
2022-10-15;25493805;21555917
2022-10-14;25493805;21537034
2022-10-13;25493805;21514456
