"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-09-12;23720655;20921815
2022-09-11;23720655;20906441
2022-09-10;23720655;20899184
2022-09-09;23720655;20883189
2022-09-08;23720655;20863277
2022-09-07;23720655;20845965
2022-09-06;23543405;20827216
