Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;80;926;689,8;5830;4342,8;6;n.p.;388;289
Anjou;27;313;731,4;1876;4383,6;< 5;n.p.;56;130,9
Baie D'urfé;< 5;< 5;n.p.;58;1517,1;0;;< 5;n.p.
Beaconsfield;< 5;44;227,7;251;1298,9;< 5;n.p.;11;* 56,9
Côte-des-Neiges–Notre-Dame-de-Grâce;84;1010;606,5;6606;3967,1;13;*7,8;314;188,6
Côte-Saint-Luc;20;204;628,7;1638;5048,1;< 5;n.p.;96;295,9
Dollard-des-Ormeaux;7;278;568,5;1470;3006,2;< 5;n.p.;102;208,6
Dorval;0;78;411;500;2634,4;0;;65;342,5
Hampstead;7;33;* 473,3;216;3097,7;0;;< 5;n.p.
Kirkland;-1;68;337,5;408;2024,7;< 5;n.p.;30;* 148,9
Lachine;< 5;213;478,8;1664;3740,3;< 5;n.p.;123;276,5
LaSalle;26;440;572,5;3199;4162,5;< 5;n.p.;193;251,1
L'Île-Bizard–Sainte-Geneviève;< 5;177;961,3;619;3361,8;5;n.p.;61;331,3
Mercier–Hochelaga-Maisonneuve;55;700;514,6;5173;3803;< 5;n.p.;392;288,2
Montréal Est;< 5;30;* 779,2;146;3792,2;0;;5;n.p.
Montréal-Nord;60;797;946,2;5717;6787;14;*16,6;270;320,5
Montréal-Ouest;0;16;* 316,8;87;1722,8;0;;< 5;n.p.
Mont-Royal;< 5;83;409,4;727;3585,5;0;;91;448,8
Outremont;6;149;622;861;3594,4;< 5;n.p.;17;* 71
Pierrefonds–Roxboro;16;451;650,8;2214;3194,9;< 5;n.p.;67;96,7
Plateau Mont-Royal;29;383;368,3;2689;2585,6;< 5;n.p.;137;131,7
Pointe-Claire;< 5;126;401,5;658;2096,9;6;n.p.;43;137
Rivière-des-Prairies–Pointe-aux-Trembles;67;775;726;5232;4901,5;6;n.p.;267;250,1
Rosemont–La Petite Patrie;51;635;454,9;4439;3180;8;n.p.;273;195,6
Sainte-Anne-de-Bellevue;0;10;* 201,7;83;1674,1;< 5;n.p.;12;* 242
Saint-Laurent;35;708;716,4;4041;4088,9;< 5;n.p.;116;117,4
Saint-Léonard;40;883;1127,6;4155;5306,2;8;n.p.;71;90,7
Senneville;0;0;;19;* 2063;0;;0;
Sud-Ouest;20;291;372,4;2403;3074,8;< 5;n.p.;187;239,3
Verdun;6;217;313,5;1931;2789,3;< 5;n.p.;177;255,7
Ville-Marie;45;465;521,5;2883;3233,2;5;n.p.;97;108,8
Villeray–Saint-Michel–Parc-Extension;79;1010;702,1;6276;4362,8;< 5;n.p.;139;96,6
Westmount;< 5;44;216,6;475;2338,5;0;;52;256
Territoire à confirmer;11;230;;1436;;< 5;;48;
Total à Montréal;790;11791;570,8;75980;3678,2;112;5,4;3907;189,1
