"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-09-18;24217555;21040258
2022-09-17;24217555;21032635
2022-09-16;24217555;21015372
2022-09-15;24217555;20995432
2022-09-14;24217555;20970744
2022-09-13;24217555;20945856
2022-09-12;23720655;20923425
