Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;n.d.;292;217,5;10275;7653,9;< 5;n.p.;477;355,3
Anjou;n.d.;86;201;3473;8115,2;0;;76;177,6
Baie D'urfé;n.d.;< 5;n.p.;92;2406,5;0;;< 5;n.p.
Beaconsfield;n.d.;17;* 88;461;2385,6;< 5;n.p.;21;* 108,7
Côte-des-Neiges–Notre-Dame-de-Grâce;n.d.;219;131,5;11654;6998,6;< 5;n.p.;362;217,4
Côte-Saint-Luc;n.d.;74;228,1;2759;8502,8;< 5;n.p.;114;351,3
Dollard-des-Ormeaux;n.d.;79;161,6;2758;5640,2;< 5;n.p.;122;249,5
Dorval;n.d.;12;* 63,2;794;4183,4;0;;67;353
Hampstead;n.d.;5;n.p.;383;5492,6;0;;5;n.p.
Kirkland;n.d.;36;* 178,7;741;3677,2;0;;33;* 163,8
Lachine;n.d.;40;89,9;2909;6538,7;< 5;n.p.;170;382,1
LaSalle;n.d.;174;226,4;5537;7204,7;< 5;n.p.;239;311
L'Île-Bizard–Sainte-Geneviève;n.d.;24;* 130,3;1054;5724,2;0;;74;401,9
Mercier–Hochelaga-Maisonneuve;n.d.;174;127,9;8592;6316,5;0;;445;327,1
Montréal Est;n.d.;< 5;n.p.;268;6961;0;;9;* 233,8
Montréal-Nord;n.d.;186;220,8;8899;10564,6;< 5;n.p.;333;395,3
Montréal-Ouest;n.d.;12;* 237,6;179;3544,6;0;;< 5;n.p.
Mont-Royal;n.d.;12;* 59,2;1110;5474,5;0;;93;458,7
Outremont;n.d.;10;* 41,7;1254;5235;< 5;n.p.;28;* 116,9
Pierrefonds–Roxboro;n.d.;124;178,9;4162;6006;< 5;n.p.;83;119,8
Plateau Mont-Royal;n.d.;134;128,8;4611;4433,7;0;;172;165,4
Pointe-Claire;n.d.;28;* 89,2;1068;3403,4;< 5;n.p.;54;172,1
Rivière-des-Prairies–Pointe-aux-Trembles;n.d.;150;140,5;8818;8261;0;;313;293,2
Rosemont–La Petite Patrie;n.d.;143;102,4;6952;4980,3;< 5;n.p.;323;231,4
Sainte-Anne-de-Bellevue;n.d.;< 5;n.p.;136;2743;0;;12;* 242
Saint-Laurent;n.d.;293;296,5;8166;8262,8;< 5;n.p.;154;155,8
Saint-Léonard;n.d.;144;183,9;7653;9773,3;< 5;n.p.;141;180,1
Senneville;n.d.;0;;23;* 2497,3;0;;0;
Sud-Ouest;n.d.;124;158,7;3815;4881,6;< 5;n.p.;205;262,3
Verdun;n.d.;46;66,4;3090;4463,4;0;;195;281,7
Ville-Marie;n.d.;173;194;4725;5298,9;< 5;n.p.;121;135,7
Villeray–Saint-Michel–Parc-Extension;n.d.;280;194,6;10850;7542,4;< 5;n.p.;193;134,2
Westmount;n.d.;21;* 103,4;721;3549,6;0;;58;285,5
Territoire à confirmer;n.d.;26;;1884;;0;;25;
Total à Montréal;267;3146;152,3;129866;6286,9;30;*1,5;4723;228,6
