date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,vac_quo_4_n,total_doses_1d,total_doses_2d,total_doses_3d,vac_cum_4_n,new_doses,total_doses,cvac_comp_tot_p,rap_cvac_comp_p,_1dose_15aout_p,cvac_comp_tot_n,rap_tot_n,_1dose_15aout_n,pop_tot_n,vac_quo_tot_m
2020-12-14,Région,RSS06,06 - Montréal,147,0,0,0,147,0,0,0,147,147,0,,0,0,0,0,2004517,
2020-12-15,Région,RSS06,06 - Montréal,377,0,0,0,524,0,0,0,377,524,0,,0,0,0,0,2004517,
2020-12-16,Région,RSS06,06 - Montréal,323,0,0,0,847,0,0,0,323,847,0,,0,0,0,0,2004517,
2020-12-17,Région,RSS06,06 - Montréal,291,0,0,0,1138,0,0,0,291,1138,0,,0,0,0,0,2004517,
2020-12-18,Région,RSS06,06 - Montréal,145,0,0,0,1283,0,0,0,145,1283,0,,0,0,0,0,2004517,
2020-12-19,Région,RSS06,06 - Montréal,82,0,0,0,1365,0,0,0,82,1365,0,,0,0,0,0,2004517,
2020-12-20,Région,RSS06,06 - Montréal,78,0,0,0,1443,0,0,0,78,1443,0,,0,0,0,0,2004517,
2020-12-21,Région,RSS06,06 - Montréal,322,0,0,0,1765,0,0,0,322,1765,0,,0,0,0,0,2004517,
2020-12-22,Région,RSS06,06 - Montréal,588,0,0,0,2353,0,0,0,588,2353,0,,0,0,0,0,2004517,
2020-12-23,Région,RSS06,06 - Montréal,487,0,0,0,2840,0,0,0,487,2840,0,,0,0,0,0,2004517,
2020-12-24,Région,RSS06,06 - Montréal,182,0,0,0,3022,0,0,0,182,3022,0,,0,0,0,0,2004517,
2020-12-25,Région,RSS06,06 - Montréal,0,0,0,0,3022,0,0,0,0,3022,0,,0,0,0,0,2004517,
2020-12-26,Région,RSS06,06 - Montréal,224,0,0,0,3246,0,0,0,224,3246,0,,0,0,0,0,2004517,
2020-12-27,Région,RSS06,06 - Montréal,206,0,0,0,3452,0,0,0,206,3452,0,,0,0,0,0,2004517,
2020-12-28,Région,RSS06,06 - Montréal,592,0,0,0,4044,0,0,0,592,4044,0,,0,0,0,0,2004517,
2020-12-29,Région,RSS06,06 - Montréal,556,0,0,0,4600,0,0,0,556,4600,0,,0,0,0,0,2004517,
2020-12-30,Région,RSS06,06 - Montréal,563,0,0,0,5163,0,0,0,563,5163,0,,0,0,0,0,2004517,
2020-12-31,Région,RSS06,06 - Montréal,33,0,0,0,5196,0,0,0,33,5196,0,,0,0,0,0,2004517,
2021-01-01,Région,RSS06,06 - Montréal,6,0,0,0,5202,0,0,0,6,5202,0,,0,0,0,0,2004517,
2021-01-02,Région,RSS06,06 - Montréal,17,0,0,0,5219,0,0,0,17,5219,0.0000498873,,0,1,0,0,2004517,
2021-01-03,Région,RSS06,06 - Montréal,14,0,0,0,5233,0,0,0,14,5233,0.0000498873,,0,1,0,0,2004517,
2021-01-04,Région,RSS06,06 - Montréal,570,4,0,0,5803,4,0,0,574,5807,0.0000498873,,0,1,0,0,2004517,
2021-01-05,Région,RSS06,06 - Montréal,1887,6,0,0,7690,10,0,0,1893,7700,0.0000498873,,0,1,0,0,2004517,
2021-01-06,Région,RSS06,06 - Montréal,2732,7,0,0,10422,17,0,0,2739,10439,0.0000997747,,0,2,0,0,2004517,
2021-01-07,Région,RSS06,06 - Montréal,4119,0,0,0,14541,17,0,0,4119,14558,0.0001995493,,0,4,0,0,2004517,
2021-01-08,Région,RSS06,06 - Montréal,3785,4,0,0,18326,21,0,0,3789,18347,0.0001995493,,0,4,0,0,2004517,
2021-01-09,Région,RSS06,06 - Montréal,2022,0,0,0,20348,21,0,0,2022,20369,0.0001995493,,0,4,0,0,2004517,
2021-01-10,Région,RSS06,06 - Montréal,1407,1,0,0,21755,22,0,0,1408,21777,0.0001995493,,0,4,0,0,2004517,
2021-01-11,Région,RSS06,06 - Montréal,1609,2,0,0,23364,24,0,0,1611,23388,0.0002494366,,0,5,0,0,2004517,
2021-01-12,Région,RSS06,06 - Montréal,1105,2,0,0,24469,26,0,0,1107,24495,0.0002494366,,0,5,0,0,2004517,
2021-01-13,Région,RSS06,06 - Montréal,1310,0,0,0,25779,26,0,0,1310,25805,0.0002494366,,0,5,0,0,2004517,
2021-01-14,Région,RSS06,06 - Montréal,1897,1,0,0,27676,27,0,0,1898,27703,0.0002494366,,0,5,0,0,2004517,
2021-01-15,Région,RSS06,06 - Montréal,1765,1,0,0,29441,28,0,0,1766,29469,0.000299324,,0,6,0,0,2004517,
2021-01-16,Région,RSS06,06 - Montréal,1131,3,0,0,30572,31,0,0,1134,30603,0.000299324,,0,6,0,0,2004517,
2021-01-17,Région,RSS06,06 - Montréal,942,1,0,0,31514,32,0,0,943,31546,0.000299324,,0,6,0,0,2004517,
2021-01-18,Région,RSS06,06 - Montréal,1088,7,0,0,32602,39,0,0,1095,32641,0.0003492113,,0,7,0,0,2004517,
2021-01-19,Région,RSS06,06 - Montréal,1308,0,0,0,33910,39,0,0,1308,33949,0.0003990986,,0,8,0,0,2004517,
2021-01-20,Région,RSS06,06 - Montréal,1581,1,0,0,35491,40,0,0,1582,35531,0.000448986,,0,9,0,0,2004517,
2021-01-21,Région,RSS06,06 - Montréal,1955,5,0,0,37446,45,0,0,1960,37491,0.000598648,,0,12,0,0,2004517,
2021-01-22,Région,RSS06,06 - Montréal,2196,4,0,0,39642,49,0,0,2200,39691,0.0006485353,,0,13,0,0,2004517,
2021-01-23,Région,RSS06,06 - Montréal,1259,4,0,0,40901,53,0,0,1263,40954,0.0006485353,,0,13,0,0,2004517,
2021-01-24,Région,RSS06,06 - Montréal,393,2,0,0,41294,55,0,0,395,41349,0.0006485353,,0,13,0,0,2004517,
