"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-08-23;23537405;20610926
2022-08-22;23537405;20587795
2022-08-21;23537405;20570565
2022-08-20;23537405;20565497
2022-08-19;23537405;20553736
2022-08-18;23537405;20534743
2022-08-17;23536905;20511140
