date,Regroupement,Croisement,Nom,new_doses_1d,new_doses_2d,new_doses_3d,total_doses_1d,total_doses_2d,total_doses_3d,new_doses,total_doses,perc_1d,perc_2d,cvac_cum_tot_ade_p,per_quo_1_n,per_quo_2_n,per_cum_1_n,per_cum_2_n,vac_quo_tot_m
2020-12-14,Région,RSS99,Ensemble du Québec,293,0,0,293,0,0,293,293,0.0027015382,0.0,0.0005101617,233.0,0.0,233.0,0.0,
2020-12-15,Région,RSS99,Ensemble du Québec,1174,0,0,1467,0,0,1174,1467,0.0155135543,0.0,0.0016000527,1105.0,0.0,1338.0,0.0,
2020-12-16,Région,RSS99,Ensemble du Québec,949,0,0,2416,0,0,949,2416,0.0267603014,0.0,0.002400079,970.0,0.0,2308.0,0.0,
2020-12-17,Région,RSS99,Ensemble du Québec,904,0,0,3320,0,0,904,3320,0.0375432652,0.0,0.0030725649,930.0,0.0,3238.0,0.0,697.0
2020-12-18,Région,RSS99,Ensemble du Québec,725,0,0,4045,0,0,725,4045,0.0463899333,0.0,0.0040581046,763.0,0.0,4001.0,0.0,728.0
2020-12-19,Région,RSS99,Ensemble du Québec,718,0,0,4763,0,0,718,4763,0.0547844126,0.0,0.0047885635,724.0,0.0,4725.0,0.0,849.0
2020-12-20,Région,RSS99,Ensemble du Québec,114,0,0,4877,0,0,114,4877,0.056280114,0.0,0.0049624822,129.0,0.0,4854.0,0.0,1251.0
2020-12-21,Région,RSS99,Ensemble du Québec,510,0,0,5387,0,0,510,5387,0.0621121901,0.0,0.0059364274,503.0,0.0,5357.0,0.0,1554.0
2020-12-22,Région,RSS99,Ensemble du Québec,2025,0,0,7412,0,0,2025,7412,0.0830983884,0.0,0.0093336407,1810.0,0.0,7167.0,0.0,1450.0
2020-12-23,Région,RSS99,Ensemble du Québec,3759,0,0,11171,0,0,3759,11171,0.1257780546,0.0,0.0138323395,3681.0,0.0,10848.0,0.0,1795.0
