Date,Cumul des personnes avec des analyses n茅gatives,Cumul de cas confirm茅s,Nouveaux cas,Nombre cumulatif de d茅c猫s,Nouveaux d茅c猫s,Hospitalisations,Soins intensifs,Personnes test茅es,Cas actifs,Tests (Volum茅trie),Hospitalisations (nouvelle m茅thode),,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,,CHSLD,RPA,Domicile,Autres - Inconnu,,Montr茅al et Laval,R茅gions 脿 proximit茅,Autres r茅gions,,Cas Labo,Cas Lien 脡pi,Cas Total,Cumul Labo,Cumul 脡pi,NV CHSLD,NV RPA,NV Dom,NV Autres,,Inc Hors-SI,Inc SI
28/05/2020,373567,50232,530,4363,61,,172,417796,29961,13868,1093,,24.35633315,114.9002997,203.1877309,372.1706701,189.7952604,1210.171873,132.1590297,112.4539345,127.7309431,59.00575306,202.2267161,114.5688331,1210.855007,755.0587204,452.3356854,474.4020419,112.2019635,54.39216753,,3263,828,426,212,,1188.685067,646.1893018,218.2085177,,378,36,414,44282,5953,49,9,7,4,,30,11
29/05/2020,384289,50651,419,4439,76,,167,428895,30142,13853,1030,,24.35633315,114.9002997,208.0854156,374.0851283,189.7952604,1219.70879,133.1564563,112.4539345,127.7309431,59.00575306,204.4489878,114.8012242,1220.115416,761.211478,459.1940897,478.7293814,112.2019635,54.39216753,,3308,833,432,212,,1200.923935,653.3148928,220.6662162,,395,34,429,44677,5987,45,5,6,0,,40,4
30/05/2020,391792,51059,408,4641,202,,171,436799,30072,12985,1027,,24.35633315,114.9002997,210.8651826,376.7653697,190.4035785,1229.971869,133.1564563,113.1313679,127.7309431,59.00575306,204.4489878,115.4983977,1226.891326,766.5951409,466.690485,481.8003966,112.2019635,54.39216753,,3329,840,437,213,,1210.292449,658.6081889,222.8825336,,381,22,403,45058,6009,21,7,5,1,,29,7
31/05/2020,399497,51354,295,4661,20,,163,444782,30096,9458,1022,,24.35633315,115.2604887,212.7183606,378.4883821,190.4035785,1236.55573,133.1564563,113.1313679,127.7309431,59.00575306,204.4489878,115.7307888,1232.312053,771.2097091,473.2298937,484.6620243,112.2019635,54.39216753,,3351,848,441,214,,1219.780561,665.2587404,224.9233012,,260,32,292,45318,6041,22,8,4,1,,27,5
01/06/2020,404814,51593,239,4713,52,,161,450317,30077,9646,1014,,24.35633315,115.2604887,214.7039085,380.7857319,190.809124,1243.768932,134.901953,113.8088012,127.7309431,59.00575306,204.4489878,116.1955711,1236.603462,774.2860878,474.8248714,490.7342588,112.2019635,54.39216753,,3378,849,443,215,,1229.428138,670.7556248,226.6788001,,286,35,321,45604,6076,27,1,2,1,,34,5
02/06/2020,410793,51884,291,4794,81,,158,456561,29992,12444,983,,24.35633315,115.2604887,216.6894563,381.1686236,190.809124,1248.658417,136.1487363,113.8088012,127.7309431,59.00575306,204.4489878,116.1955711,1240.894872,776.7856456,477.0578403,495.3407815,112.2019635,54.39216753,,3395,852,447,215,,1235.806701,675.9131954,227.8857056,,221,14,235,45825,6090,17,3,4,0,,19,9
03/06/2020,417256,52143,259,4885,91,,146,463267,29922,12490,930,,24.35633315,115.2604887,218.5426343,383.2745276,191.0118967,1254.467707,136.3980929,113.8088012,127.7309431,59.00575306,205.5601236,116.8927445,1248.574236,779.0929297,482.4807646,498.970163,112.2019635,54.39216753,,3414,856,452,219,,1242.504192,679.7813733,229.9703606,,256,28,284,46081,6118,19,4,5,4,,27,6
04/06/2020,424619,52398,255,4935,50,,131,470862,29699,10789,899,,24.35633315,115.2604887,220.7929219,384.4232025,191.0118967,1260.276997,136.6474496,113.8088012,127.7309431,59.00575306,205.5601236,117.3575268,1253.7691,779.6697507,485.5112223,503.0881151,112.2019635,54.39216753,,3423,859,453,219,,1247.288114,683.7852768,231.1992098,,233,17,250,46314,6135,9,3,1,0,,20,3
05/06/2020,431289,52624,226,4970,35,,129,477737,29242,12657,852,,24.35633315,115.2604887,222.7784698,385.1889857,191.2146694,1265.311714,137.1461629,113.8088012,127.7309431,59.00575306,205.5601236,117.5899179,1258.286373,781.5924875,489.3391688,506.577905,112.2019635,54.39216753,,3431,864,453,220,,1253.427481,687.7891802,232.7352714,,208,24,232,46522,6159,8,5,0,1,,26,4
06/06/2020,438296,52849,225,4978,8,,128,484972,29157,9576,844,,24.35633315,115.9808668,225.0287574,385.5718774,191.2146694,1269.765503,137.8942329,113.8088012,131.0630547,59.00575306,205.5601236,118.0547002,1261.448464,783.3229506,492.2101287,510.8354487,112.2019635,54.39216753,,3437,864,453,221,,1259.128322,689.8929261,234.4029954,,209,15,224,46731,6174,6,0,0,1,,20,2
07/06/2020,443016,53047,198,4984,6,,121,489877,29069,,858,,24.35633315,115.9808668,225.9553464,385.7633232,191.2146694,1272.573327,139.1410162,113.8088012,132.1737585,59.00575306,205.5601236,118.0547002,1265.965736,784.4765926,493.9646043,512.9293227,112.2019635,54.39216753,,3438,865,453,221,,1264.071708,693.0824763,235.7196196,,128,12,140,46859,6186,1,1,0,0,,,
