No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,741,5,20742,3572.46,24.15
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,1365,n.d.,34840,3917.91,n.d.
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,423,n.d.,19055.5,2219.83,n.d.
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,222,0,8507,2609.62,0.00
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,888,9,57728,1538.25,15.56
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,209,7,17948.5,1164.44,39.06
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,276,n.d.,20658.5,1336.01,n.d.
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,356,35,17455,2039.53,201.20
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),4480,61,196934.5,2274.87,31.00
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,812,n.d.,31025,2617.24,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,1140,7,25019.5,4556.45,28.03
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,2860,0,52281,5470.44,0.00
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,2540,n.d.,67384,3769.44,n.d.
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,3267,7,79237.5,4123.05,8.83
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,829,n.d.,22558,3674.97,n.d.
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),11457,20,277505,4128.57,7.21
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,2183,n.d.,55121,3960.38,n.d.
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,15566,114,321832.5,4836.68,35.33
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,16579,133,352784,4699.48,37.56
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,704,n.d.,28065.5,2508.42,n.d.
03,03 - Capitale-Nationale,,Total (incluant inconnus),35311,255,757803,4659.65,33.55
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,456,n.d.,15002,3039.59,n.d.
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,573,n.d.,25591.5,2239.02,n.d.
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,754,22,22969.5,3282.61,95.74
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,1756,14,64680,2714.90,21.63
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,4757,64,143710,3310.14,44.45
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,1205,10,44674,2697.32,22.36
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,4536,16,108252,4190.22,14.73
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,3941,62,98452.5,4002.95,62.84
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),18063,195,523331.5,3451.54,37.19
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,1448,40,56363,2569.06,70.67
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,4189,70,106352,3938.81,65.52
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,1236,114,52727.5,2344.13,215.33
05,05 - Estrie,0514,0514 - RLS de Coaticook,684,11,18758.5,3646.35,58.59
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,6336,191,170859,3708.32,111.28
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,993,21,31559.5,3146.44,66.39
05,05 - Estrie,0517,0517 - RLS d'Asbestos,876,29,14238.5,6152.33,203.94
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,830,86,22777.5,3643.95,377.09
05,05 - Estrie,0519,0519 - RLS du Granit,1887,96,21331,8846.28,450.47
05,05 - Estrie,,Total (incluant inconnus),18496,659,494966.5,3736.82,132.66
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,12125,98,224851,5392.46,43.54
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,10578,84,149985,7052.71,55.83
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,8213,141,131806.5,6231.10,106.67
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,17800,186,246803,7212.23,75.03
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,8688,165,166781,5209.23,98.60
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,8269,116,162162,5099.22,71.16
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,14662,78,162793,9006.53,47.65
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,16896,134,172965.5,9768.42,77.27
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,6067,101,115764,5240.83,87.04
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,15117,233,139539.5,10833.49,166.53
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,18359,248,209153.5,8777.76,118.33
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,12089,165,189456.5,6380.88,86.93
06,06 - Montréal,,Total (incluant inconnus),151840,1793,2072060.5,7327.97,86.27
07,07 - Outaouais,0711,0711 - RLS du Pontiac,441,13,20175.5,2185.82,64.36
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,602,n.d.,20531.5,2932.08,n.d.
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,882,13,39071.5,2257.40,33.12
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,10886,58,265865.5,4094.55,21.71
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,1581,n.d.,57100,2768.83,n.d.
07,07 - Outaouais,,Total (incluant inconnus),14410,92,402744,3577.96,22.75
