Arrondissement ou ville liée;Nombre de nouveaux cas rapportés, les dernières 24 heures;Nombre de cas, les derniers 14 jours;Taux de cas pour 100 000 personnes, les derniers 14 jours;Nombre de cas cumulatif, depuis le début de la pandémie;Taux de cas pour 100 000 personnes cumulatif, depuis le début de la pandémie;Nombre de décès, les derniers 14 jours;Taux de mortalité pour 100 000 personnes, les derniers 14 jours;Nombre de décès cumulatif, depuis le début de la pandémie;Taux de mortalité pour 100 000 personnes cumulatif, depuis le début de la pandémie
Ahuntsic–Cartierville;14;173;128,9;3309;2464,9;0;;372;277,1
Anjou;7;83;193,9;1040;2430,1;0;;50;116,8
Baie D'urfé;0;< 5;n.p.;37;967,8;0;;< 5;n.p.
Beaconsfield;< 5;20;* 103,5;120;621;0;;8;n.p.
Côte-des-Neiges–Notre-Dame-de-Grâce;19;373;224;3717;2232,2;< 5;n.p.;275;165,1
Côte-Saint-Luc;11;145;446,9;982;3026,4;< 5;n.p.;63;194,2
Dollard-des-Ormeaux;9;77;157,5;753;1539,9;0;;90;184,1
Dorval;< 5;17;* 89,6;316;1664,9;0;;61;321,4
Hampstead;0;< 5;n.p.;120;1720,9;0;;< 5;n.p.
Kirkland;< 5;24;* 119,1;210;1042,1;0;;27;* 134
Lachine;11;100;224,8;924;2076,9;0;;108;242,8
LaSalle;11;164;213,4;1782;2318,7;0;;185;240,7
L'Île-Bizard–Sainte-Geneviève;-1;8;n.p.;285;1547,8;< 5;n.p.;50;271,5
Mercier–Hochelaga-Maisonneuve;17;180;132,3;3355;2466,5;0;;389;286
Montréal Est;< 5;5;n.p.;66;1714,3;0;;< 5;n.p.
Montréal-Nord;13;162;192,3;3523;4182,4;< 5;n.p.;253;300,4
Montréal-Ouest;0;6;n.p.;46;910,9;0;;< 5;n.p.
Mont-Royal;< 5;25;* 123,3;471;2322,9;0;;90;443,9
Outremont;< 5;23;* 96;567;2367;0;;11;* 45,9
Pierrefonds–Roxboro;7;136;196,3;961;1386,8;< 5;n.p.;40;57,7
Plateau Mont-Royal;< 5;57;54,8;1687;1622,1;0;;129;124
Pointe-Claire;< 5;21;* 66,9;296;943,3;0;;32;* 102
Rivière-des-Prairies–Pointe-aux-Trembles;18;147;137,7;3006;2816,1;0;;253;237
Rosemont–La Petite Patrie;18;217;155,5;2602;1864;< 5;n.p.;242;173,4
Sainte-Anne-de-Bellevue;0;0;;24;* 484,1;0;;< 5;n.p.
Saint-Laurent;14;210;212,5;1980;2003,5;< 5;n.p.;105;106,2
Saint-Léonard;14;157;200,5;1863;2379,2;0;;52;66,4
Senneville;0;< 5;n.p.;7;n.p.;0;;0;
Sud-Ouest;14;98;125,4;1516;1939,8;< 5;n.p.;182;232,9
Verdun;11;71;102,6;1328;1918,3;< 5;n.p.;166;239,8
Ville-Marie;7;142;159,2;1842;2065,7;< 5;n.p.;84;94,2
Villeray–Saint-Michel–Parc-Extension;20;312;216,9;3566;2478,9;5;n.p.;135;93,8
Westmount;< 5;12;* 59,1;277;1363,7;< 5;n.p.;38;187,1
Territoire à confirmer;7;62;;972;;< 5;;38;
Total à Montréal;261;3236;156,7;43550;2108,3;24;*1,2;3541;171,4
