No,RSS,NoRLS,RLS,Cas,Cas actifs,Population,Cas pour 100 000,Cas actifs pour 100 000
01,01 - Bas-Saint-Laurent,0111,0111 - RLS de Kamouraska,1759,118,20859.333333,8432.68,566.71
01,01 - Bas-Saint-Laurent,0112,0112 - RLS de Rivière-du-Loup,3546,113,35045.666667,10118.23,320.96
01,01 - Bas-Saint-Laurent,0113,0113 - RLS de Témiscouata,1485,43,19215,7728.34,224.45
01,01 - Bas-Saint-Laurent,0114,0114 - RLS des Basques,646,60,8566.3333333,7541.15,703.40
01,01 - Bas-Saint-Laurent,0115,0115 - RLS de Rimouski,4246,227,57767,7350.22,392.03
01,01 - Bas-Saint-Laurent,0116,0116 - RLS de La Mitis,1310,68,17995,7279.80,379.53
01,01 - Bas-Saint-Laurent,0117,0117 - RLS de Matane,1293,69,20715.666667,6241.65,334.50
01,01 - Bas-Saint-Laurent,0118,0118 - RLS de La Matapédia,1417,68,17574.333333,8062.89,388.64
01,01 - Bas-Saint-Laurent,,Total (incluant inconnus),15706,766,197738.33333,7942.82,387.53
02,02 - Saguenay-Lac-Saint-Jean,0211,0211 - RLS du Domaine-du-Roy,2324,77,31025.333333,7490.65,248.92
02,02 - Saguenay-Lac-Saint-Jean,0212,0212 - RLS de Maria-Chapdelaine,2242,67,25032.333333,8956.42,268.73
02,02 - Saguenay-Lac-Saint-Jean,0213,0213 - RLS de Lac-Saint-Jean-Est,5205,122,52510,9912.40,232.20
02,02 - Saguenay-Lac-Saint-Jean,0214,0214 - RLS de Jonquière,5970,117,67904,8791.82,172.42
02,02 - Saguenay-Lac-Saint-Jean,0215,0215 - RLS de Chicoutimi,6977,126,79539,8771.80,158.02
02,02 - Saguenay-Lac-Saint-Jean,0216,0216 - RLS de La Baie,1825,27,22589.333333,8079.03,119.51
02,02 - Saguenay-Lac-Saint-Jean,,Total (incluant inconnus),24954,556,278600,8956.93,199.57
03,03 - Capitale-Nationale,0311,0311 - RLS de Portneuf,4874,110,55481.666667,8784.88,196.81
03,03 - Capitale-Nationale,0312,0312 - RLS de Québec-Sud,32273,692,323240,9984.22,212.35
03,03 - Capitale-Nationale,0313,0313 - RLS de Québec-Nord,35399,660,354000,9999.72,185.18
03,03 - Capitale-Nationale,0314,0314 - RLS de Charlevoix,2185,48,28382,7698.54,169.02
03,03 - Capitale-Nationale,,Total (incluant inconnus),75514,1538,761103.66667,9921.64,200.63
04,04 - Mauricie et Centre-du-Québec,0411,0411 - RLS du Haut-Saint-Maurice,1767,101,15084,11714.40,669.54
04,04 - Mauricie et Centre-du-Québec,0412,0412 - RLS de la Vallée de la Batiscan,1763,57,25787,6836.78,220.64
04,04 - Mauricie et Centre-du-Québec,0413,0413 - RLS de Maskinongé,1921,24,22901,8388.28,104.84
04,04 - Mauricie et Centre-du-Québec,0414,0414 - RLS du Centre-de-la-Mauricie,5097,168,65575.666667,7772.70,254.77
04,04 - Mauricie et Centre-du-Québec,0415,0415 - RLS de Trois-Rivières,13802,293,145489,9486.63,200.25
04,04 - Mauricie et Centre-du-Québec,0416,0416 - RLS de Bécancour - Nicolet-Yamaska,4087,86,45106,9060.88,189.70
04,04 - Mauricie et Centre-du-Québec,0417,0417 - RLS de Drummond,9506,275,108908.66667,8728.41,250.86
04,04 - Mauricie et Centre-du-Québec,0418,0418 - RLS d'Arthabaska - de l'Érable,11513,104,98815.333333,11651.03,104.78
04,04 - Mauricie et Centre-du-Québec,,Total (incluant inconnus),49670,1111,527666.66667,9413.14,209.51
05,05 - Estrie,0511,0511 - RLS de la Pommeraie,3117,35,57842,5388.82,59.73
05,05 - Estrie,0512,0512 - RLS de la Haute-Yamaska,7980,87,108135.33333,7379.64,79.39
05,05 - Estrie,0513,0513 - RLS de Memphrémagog,3970,42,53546.333333,7414.14,77.64
05,05 - Estrie,0514,0514 - RLS de Coaticook,1573,14,18951.333333,8300.21,73.48
05,05 - Estrie,0515,0515 - RLS de Sherbrooke,16095,232,172853,9311.38,132.49
05,05 - Estrie,0516,0516 - RLS de Val Saint-François,2398,25,31930.333333,7510.10,77.79
05,05 - Estrie,0517,0517 - RLS d'Asbestos,1846,7,14436.666667,12786.89,48.36
05,05 - Estrie,0518,0518 - RLS du Haut-Saint-François,1848,17,23079,8007.28,73.16
05,05 - Estrie,0519,0519 - RLS du Granit,3656,6,21632,16900.89,27.68
05,05 - Estrie,,Total (incluant inconnus),42535,467,502406,8466.26,91.93
06,06 - Montréal,0611,0611 - RLS de Pierrefonds - Lac Saint-Louis,24073,283,225064.66667,10696.04,125.66
06,06 - Montréal,0612,0612 - RLS de Dorval - Lachine - Lasalle,19585,130,148454,13192.64,87.31
06,06 - Montréal,0621,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,15400,147,130942.66667,11760.87,111.65
06,06 - Montréal,0622,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,31960,251,245354.66667,13026.04,101.35
06,06 - Montréal,0631,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,18454,168,166358.66667,11092.90,100.71
06,06 - Montréal,0632,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,18673,164,160840.33333,11609.65,100.80
06,06 - Montréal,0641,0641 - RLS du Nord de l'Île - Saint-Laurent,23338,160,162591,14353.81,97.29
06,06 - Montréal,0642,0642 - RLS d'Ahuntsic - Montréal-Nord,27266,141,171685.66667,15881.35,82.01
06,06 - Montréal,0643,0643 - RLS de la Petite Patrie - Villeray,14640,124,114860.33333,12745.91,107.73
06,06 - Montréal,0651,0651 - RLS de Saint-Léonard - Saint-Michel,23931,117,138146.33333,17322.94,84.47
06,06 - Montréal,0652,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,32088,220,209253,15334.55,104.68
06,06 - Montréal,0653,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,24241,163,188116,12886.20,86.53
06,06 - Montréal,,Total (incluant inconnus),283498,2135,2061667.3333,13750.91,103.07
07,07 - Outaouais,0711,0711 - RLS du Pontiac,1211,25,20219.666667,5989.22,123.07
07,07 - Outaouais,0712,0712 - RLS de la Vallée-de-la-Gatineau,1561,21,20714.333333,7535.84,101.13
07,07 - Outaouais,0713,0713 - RLS des Collines-de-l'Outaouais,2817,37,39670.333333,7101.02,92.21
07,07 - Outaouais,0714,0714 - RLS de Grande-Rivière - Hull - Gatineau,25250,202,266422,9477.45,74.93
07,07 - Outaouais,0715,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,4799,58,58352.333333,8224.18,98.38
07,07 - Outaouais,,Total (incluant inconnus),35799,348,405378.66667,8831.00,84.93
08,08 - Abitibi-Témiscamingue,0811,0811 - RLS de l'Abitibi-Ouest,871,82,20550.666667,4238.31,398.72
08,08 - Abitibi-Témiscamingue,0812,0812 - RLS de l'Abitibi,1475,60,24771.666667,5954.38,242.44
08,08 - Abitibi-Témiscamingue,0813,0813 - RLS de Rouyn-Noranda,2004,119,43076,4652.24,276.11
08,08 - Abitibi-Témiscamingue,0814,0814 - RLS de la Vallée-de-l'Or,2728,88,43711,6240.99,200.98
08,08 - Abitibi-Témiscamingue,0815,0815 - RLS du Témiscaming,999,25,15767,6336.02,158.80
08,08 - Abitibi-Témiscamingue,,Total (incluant inconnus),8107,374,147876.33333,5482.28,252.80
09,09 - Côte-Nord,0911,0911 - RLS de Caniapiscau,244,24,3274.3333333,7451.90,728.38
09,09 - Côte-Nord,0912,0912 - RLS de la Haute-Côte-Nord - Manicouagan,2482,205,40371,6147.98,511.31
09,09 - Côte-Nord,0913,0913 - RLS de Port-Cartier,420,21,7338.3333333,5723.37,287.47
09,09 - Côte-Nord,0914,0914 - RLS de Sept-Îles,1931,102,27446.333333,7035.55,372.70
09,09 - Côte-Nord,0915,0915 - RLS de la Minganie,435,147,6413,6783.10,2300.47
09,09 - Côte-Nord,0916,0916 - RLS de la Basse-Côte-Nord,372,29,4587,8109.88,636.94
09,09 - Côte-Nord,0917,0917 - RLS de Kawawachikamach,51,7,652.33333333,7818.09,1054.22
09,09 - Côte-Nord,,Total (incluant inconnus),6035,542,90082.333333,6699.43,604.45
10,10 - Nord-du-Québec,1001,1001 - Nord-du-Québec,1121,30,13383.666667,8375.88,225.50
10,10 - Nord-du-Québec,,Total (incluant inconnus),1121,30,13383.666667,8375.88,225.50
11,11 - Gaspésie-Îles-de-la-Madeleine,1111,1111 - RLS de la Baie-des-Chaleurs,2304,134,32540,7080.52,410.63
11,11 - Gaspésie-Îles-de-la-Madeleine,1112,1112 - RLS de la Haute-Gaspésie,752,39,10632.666667,7072.54,368.65
11,11 - Gaspésie-Îles-de-la-Madeleine,1113,1113 - RLS de La Côte-de-Gaspé,984,52,18772,5241.85,276.04
11,11 - Gaspésie-Îles-de-la-Madeleine,1114,1114 - RLS du Rocher-Percé,1385,185,15978,8668.17,1163.45
11,11 - Gaspésie-Îles-de-la-Madeleine,1121,1121 - RLS des Îles-de-la-Madeleine,549,122,12860.666667,4268.83,942.45
11,11 - Gaspésie-Îles-de-la-Madeleine,,Total (incluant inconnus),6052,538,90783.333333,6666.42,591.89
12,12 - Chaudière-Appalaches,1211,1211 - RLS Alphonse-Desjardins,27524,777,261353,10531.35,295.20
12,12 - Chaudière-Appalaches,1212,1212 - RLS de la région de Thetford,6790,81,43101.333333,15753.57,187.49
12,12 - Chaudière-Appalaches,1213,1213 - RLS de Beauce,13873,213,73396,18901.58,289.51
12,12 - Chaudière-Appalaches,1214,1214 - RLS des Etchemins,2338,68,16575.666667,14105.01,409.89
12,12 - Chaudière-Appalaches,1215,1215 - RLS de Montmagny-L'Islet,3039,112,40099.666667,7578.62,280.06
12,12 - Chaudière-Appalaches,,Total (incluant inconnus),53584,1251,434525.66667,12331.61,286.55
13,13 - Laval,1311,1311 - RLS de Laval,66425,410,445993.33333,14893.72,91.09
13,13 - Laval,,Total (incluant inconnus),66425,410,445993.33333,14893.72,91.09
14,14 - Lanaudière,1411,1411 - RLS de Lanaudière-Nord,22836,217,228857,9978.28,93.52
14,14 - Lanaudière,1412,1412 - RLS de Lanaudière-Sud,40256,309,301724,13341.99,101.32
14,14 - Lanaudière,,Total (incluant inconnus),63162,526,530581,11904.31,97.95
15,15 - Laurentides,1511,1511 - RLS d'Antoine-Labelle,3351,94,35967.333333,9316.79,260.56
15,15 - Laurentides,1512,1512 - RLS des Laurentides,4683,50,49594.333333,9442.61,99.38
15,15 - Laurentides,1513,1513 - RLS des Pays-d'en-Haut,4084,69,46201.666667,8839.51,146.76
