"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2022-11-30;26211325;22423557
2022-11-29;26211325;22401354
2022-11-28;26088125;22381958
2022-11-27;26088125;22368706
2022-11-26;26088125;22360671
2022-11-25;26088125;22343635
2022-11-24;26088125;22321950
