"Date";"Doses du vaccin COVID-19 reçues (cumulatif)";"Doses du vaccin COVID-19 administrées (cumulatif)"
2023-02-08;25913687;22897075
2023-02-07;25913687;22895055
2023-02-06;25913687;22893268
2023-02-05;25913687;22892229
2023-02-04;25913687;22891681
2023-02-03;25913687;22890169
2023-02-02;25913687;22888716
